time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001000,0.1899,0.5925,-2.2089,2.295
0.001000,0.1513,0.5848,-2.2316,2.312
0.006000,0.1187,0.5660,-1.9999,2.082
0.010000,0.0922,0.5373,-1.5881,1.679
0.019000,0.0669,0.4965,-1.0406,1.155
0.020000,0.0145,0.4070,-0.4794,0.629
0.025000,-0.0695,0.3196,0.0000,0.327
0.031000,-0.1153,0.2065,0.3655,0.435
0.035000,-0.1787,0.1756,0.6984,0.742
0.040000,-0.2543,0.1605,0.8996,0.949
0.045000,-0.3082,0.1050,0.8987,0.956
0.050000,-0.3600,0.0566,0.6864,0.777
0.054000,-0.3706,0.0474,0.4098,0.555
0.059000,-0.2960,0.0598,0.0858,0.314
0.064000,-0.2165,0.0852,-0.2259,0.324
0.069000,-0.2253,0.0819,-0.5469,0.597
0.074000,-0.4111,-0.0283,-0.7624,0.867
0.079000,-0.6203,-0.2100,-0.7183,0.972
0.084000,-0.0688,-0.0798,-0.7137,0.721
0.089000,0.3563,0.0822,-1.0238,1.087
0.093000,0.3937,0.1568,-1.2666,1.336
0.098000,0.3524,0.1827,-1.0740,1.145
0.104000,0.3174,0.2194,-0.6999,0.799
0.108000,0.3033,0.2624,-0.5485,0.680
0.115000,0.2576,0.3052,-0.5239,0.659
0.118000,0.1560,0.3777,-0.3916,0.566
0.123000,0.0596,0.4806,-0.1612,0.510
0.128000,0.0235,0.5943,0.0177,0.595
0.133000,0.1046,0.6803,0.1189,0.698
0.138000,0.2343,0.7121,0.1615,0.767
0.142000,0.3460,0.6708,0.1243,0.765
0.147000,0.3891,0.5887,0.0550,0.708
0.153000,0.3943,0.4949,-0.0535,0.635
0.157000,0.3351,0.4662,-0.1427,0.592
0.163000,0.2725,0.5232,-0.2077,0.625
0.167000,0.2614,0.6483,-0.3167,0.767
0.172000,0.2572,0.8246,-0.4399,0.969
0.177000,0.2635,0.9819,-0.5018,1.134
0.182000,0.2794,1.1416,-0.5397,1.293
0.187000,0.3147,1.2836,-0.5619,1.436
0.191000,0.3739,1.3648,-0.5983,1.536
0.197000,0.4197,1.4020,-0.6513,1.602
0.202000,0.4112,1.4155,-0.6696,1.619
0.206000,0.4081,1.4028,-0.6650,1.605
0.222000,0.3721,1.3784,-0.6461,1.567
0.222000,0.3139,1.3542,-0.6200,1.522
0.222000,0.2298,1.3491,-0.5820,1.487
0.226000,0.1377,1.3548,-0.5046,1.452
0.231000,0.0363,1.4116,-0.4548,1.484
0.235000,-0.0906,1.4610,-0.3932,1.516
0.240000,-0.2087,1.5195,-0.3498,1.573
0.245000,-0.2838,1.5453,-0.3354,1.607
0.250000,-0.2209,1.5806,-0.2793,1.620
0.255000,-0.0115,1.5680,-0.2331,1.585
0.260000,0.2563,1.5400,-0.1965,1.573
0.265000,0.4965,1.4593,-0.1948,1.554
0.270000,0.6768,1.3991,-0.2219,1.570
0.275000,0.8002,1.3353,-0.2334,1.574
0.280000,0.8911,1.3112,-0.2497,1.605
0.284000,0.9894,1.3030,-0.2874,1.661
0.289000,1.0448,1.3025,-0.3585,1.708
0.296000,1.0573,1.3529,-0.4092,1.765
0.299000,1.0430,1.4207,-0.4369,1.816
0.304000,1.0462,1.4782,-0.3916,1.853
0.309000,1.0830,1.5586,-0.2601,1.916
0.315000,1.0628,1.6291,-0.0807,1.947
0.319000,0.9830,1.6617,0.0294,1.931
0.324000,0.8716,1.6501,0.0546,1.867
0.328000,0.7451,1.6134,0.0547,1.778
0.334000,0.6190,1.5445,0.1028,1.667
0.338000,0.5043,1.5426,0.1437,1.629
0.343000,0.3887,1.5516,0.1500,1.607
0.348000,0.2912,1.5990,0.0917,1.628
0.353000,0.1970,1.6314,-0.0191,1.643
0.358000,0.1130,1.6861,-0.1298,1.695
0.363000,0.0321,1.7050,-0.2357,1.721
0.368000,-0.0148,1.7228,-0.3331,1.755
0.372000,-0.0419,1.7161,-0.3731,1.757
0.378000,-0.0510,1.7147,-0.4070,1.763
0.382000,-0.0264,1.7140,-0.3835,1.757
0.387000,0.0250,1.7257,-0.3586,1.763
0.392000,0.0999,1.7091,-0.3408,1.746
0.397000,0.1774,1.6702,-0.3408,1.714
0.402000,0.2467,1.5932,-0.3181,1.643
0.407000,0.3015,1.5107,-0.3133,1.572
0.412000,0.3572,1.4384,-0.2905,1.510
0.417000,0.4066,1.3668,-0.2642,1.450
0.422000,0.4651,1.2937,-0.2296,1.394
0.426000,0.4958,1.2445,-0.2094,1.356
0.431000,0.5206,1.2074,-0.1581,1.324
0.436000,0.5328,1.2041,-0.0959,1.320
0.441000,0.5173,1.2000,0.0107,1.307
0.446000,0.5036,1.2094,0.1271,1.316
0.451000,0.4740,1.2370,0.2558,1.349
0.456000,0.4387,1.2075,0.3706,1.337
0.460000,0.4086,1.1890,0.5193,1.360
0.466000,0.3306,1.1577,0.6759,1.381
0.470000,0.2290,1.1276,0.8439,1.427
0.475000,0.1309,1.0928,1.0619,1.529
0.480000,0.0574,1.0698,1.3874,1.753
0.485000,-0.0477,1.0744,1.8469,2.137
0.490000,-0.2036,1.0941,2.3591,2.608
0.496000,-0.3602,1.0528,2.6856,2.907
0.500000,-0.5146,0.9804,2.7879,3.000
0.506000,-0.6350,0.9058,2.7780,2.990
0.510000,-0.7342,0.8048,2.8217,3.025
0.516000,-0.8657,0.7390,2.9689,3.180
0.520000,-1.0566,0.6097,3.1968,3.422
0.524000,-1.2635,0.4292,3.4072,3.659
0.529000,-1.4749,0.2167,3.5272,3.829
0.534000,-1.6546,-0.0647,3.6199,3.981
0.539000,-1.7280,-0.3585,3.6743,4.076
0.544000,-1.7270,-0.6145,3.6842,4.115
0.549000,-1.6381,-0.7574,3.6364,4.060
0.554000,-1.4488,-0.7936,3.5342,3.901
0.558000,-1.1560,-0.6637,3.3727,3.627
0.564000,-0.7731,-0.4258,3.1615,3.282
0.568000,-0.3477,-0.1186,2.9211,2.944
0.573000,0.0730,0.2356,2.6564,2.668
0.578000,0.4027,0.5679,2.4012,2.500
0.583000,0.6232,0.8548,2.0779,2.332
0.588000,0.7331,1.0362,1.7144,2.133
0.593000,0.6905,1.1342,1.3277,1.878
0.598000,0.5712,1.1761,0.9637,1.624
0.603000,0.3819,1.1043,0.6406,1.333
0.607000,0.1284,0.9727,0.4249,1.069
0.613000,-0.1644,0.8260,0.2464,0.878
0.620000,-0.4233,0.6814,0.0312,0.803
0.624000,-0.6339,0.5645,-0.2085,0.874
0.627000,-0.7700,0.4581,-0.4643,1.009
0.632000,-0.8279,0.4216,-0.6383,1.127
0.637000,-0.8442,0.4098,-0.7464,1.199
0.642000,-0.7893,0.4363,-0.8189,1.218
0.647000,-0.7051,0.4634,-0.8655,1.209
0.652000,-0.6118,0.4830,-0.8783,1.174
0.656000,-0.5126,0.4764,-0.8085,1.069
0.662000,-0.4197,0.4146,-0.6717,0.894
0.666000,-0.3407,0.3440,-0.4981,0.695
0.671000,-0.3113,0.2759,-0.3117,0.520
0.676000,-0.2993,0.2050,-0.1138,0.380
0.681000,-0.3071,0.1095,0.0585,0.331
0.686000,-0.2907,0.0057,0.1215,0.315
0.691000,-0.2746,-0.0634,0.1049,0.301
0.697000,-0.2434,-0.1136,0.0914,0.284
0.700000,-0.1717,-0.1376,0.1144,0.248
0.706000,-0.1192,-0.1434,0.0843,0.205
0.711000,-0.0867,-0.1371,0.0205,0.164
0.715000,-0.0776,-0.1330,-0.0435,0.160
0.720000,-0.1020,-0.1068,-0.1194,0.190
0.725000,-0.1464,-0.1217,-0.1677,0.254
0.730000,-0.1867,-0.1119,-0.2195,0.309
0.735000,-0.2359,-0.1275,-0.2758,0.385
0.740000,-0.2798,-0.1446,-0.3271,0.454
0.746000,-0.3205,-0.1535,-0.3638,0.509
0.750000,-0.3332,-0.1624,-0.4338,0.571
0.754000,-0.3240,-0.1845,-0.4952,0.620
0.759000,-0.2727,-0.1827,-0.5421,0.634
0.764000,-0.1987,-0.2190,-0.5662,0.639
0.769000,-0.1142,-0.2122,-0.5521,0.602
0.774000,-0.0375,-0.1956,-0.5609,0.595
0.779000,0.0999,-0.1619,-0.6082,0.637
0.784000,0.2595,-0.1288,-0.6618,0.722
0.789000,0.4518,-0.0738,-0.7171,0.851
0.794000,0.6467,0.0069,-0.7502,0.990
0.799000,0.8111,0.0867,-0.7429,1.103
0.804000,0.9311,0.1821,-0.7062,1.183
0.809000,1.0668,0.2763,-0.7043,1.308
0.815000,1.1756,0.3559,-0.6979,1.413
0.822000,1.2734,0.4398,-0.6783,1.508
0.823000,1.3448,0.5337,-0.6924,1.604
0.828000,1.3743,0.6495,-0.7662,1.702
0.838000,1.3964,0.7525,-0.8376,1.794
0.838000,1.3804,0.8438,-0.9102,1.856
0.843000,1.3764,0.9200,-1.0113,1.940
0.848000,1.3595,0.9918,-1.1243,2.024
0.853000,1.3286,1.0235,-1.2276,2.078
0.858000,1.2995,1.0584,-1.3353,2.143
0.863000,1.2518,1.0918,-1.4475,2.203
0.868000,1.1700,1.1214,-1.5595,2.249
0.872000,1.0696,1.1666,-1.6987,2.322
0.877000,1.0031,1.2049,-1.8172,2.400
0.882000,0.9453,1.2426,-1.9128,2.469
0.887000,0.9010,1.2750,-1.9579,2.504
0.892000,0.8593,1.2927,-2.0411,2.564
0.897000,0.8307,1.3199,-2.1301,2.640
0.902000,0.8088,1.3481,-2.2059,2.709
0.906000,0.7995,1.3607,-2.2363,2.737
0.937000,0.7739,1.3993,-2.2369,2.750
0.937000,0.7930,1.4289,-2.2137,2.752
0.937000,0.8210,1.4411,-2.1895,2.747
0.938000,0.8723,1.4537,-2.1572,2.744
0.938000,0.9124,1.4531,-2.1202,2.727
0.938000,0.9462,1.4535,-2.0749,2.704
0.941000,0.9822,1.4524,-2.0119,2.669
0.945000,1.0038,1.4507,-1.9704,2.645
0.950000,1.0158,1.4352,-1.9363,2.615
0.955000,1.0099,1.4333,-1.9524,2.624
0.960000,0.9954,1.4272,-1.9866,2.641
0.965000,0.9593,1.4541,-2.0434,2.685
0.970000,0.9258,1.4603,-2.1002,2.720
0.975000,0.8925,1.4663,-2.1079,2.718
0.980000,0.8779,1.4842,-2.1261,2.737
0.985000,0.8547,1.5012,-2.1499,2.758
0.989000,0.8398,1.5579,-2.1758,2.805
0.995000,0.8167,1.5984,-2.1786,2.823
0.999000,0.8130,1.6384,-2.1366,2.813
1.004000,0.7977,1.6852,-2.0823,2.795
1.010000,0.7527,1.7161,-1.9977,2.739
1.015000,0.6767,1.7144,-1.8936,2.643
1.019000,0.5778,1.6978,-1.7524,2.507
1.024000,0.4879,1.6616,-1.6015,2.359
1.041000,0.3962,1.6259,-1.4520,2.216
1.041000,0.3036,1.6014,-1.2570,2.058
1.041000,0.2399,1.5842,-1.0563,1.919
1.043000,0.1570,1.6002,-0.8547,1.821
1.048000,0.0568,1.6338,-0.6464,1.758
1.053000,-0.0373,1.6763,-0.4806,1.744
1.058000,-0.0948,1.7157,-0.3597,1.756
1.064000,-0.1469,1.7449,-0.2791,1.773
1.067000,-0.1772,1.7421,-0.2123,1.764
1.073000,-0.2058,1.7444,-0.1857,1.766
1.078000,-0.2372,1.7340,-0.2050,1.762
1.083000,-0.2673,1.6954,-0.2582,1.736
1.087000,-0.2946,1.6531,-0.3367,1.713
1.093000,-0.3044,1.6073,-0.3948,1.683
1.097000,-0.3227,1.5478,-0.4648,1.648
1.102000,-0.3336,1.4809,-0.5095,1.601
1.106000,-0.3403,1.4511,-0.4750,1.564
1.135000,-0.3591,1.4097,-0.4079,1.511
1.136000,-0.3809,1.3747,-0.2877,1.455
1.136000,-0.3983,1.3572,-0.1658,1.424
1.136000,-0.3978,1.3284,0.0106,1.387
1.136000,-0.4152,1.3196,0.2377,1.404
1.136000,-0.4279,1.3222,0.5059,1.479
1.141000,-0.4181,1.3299,0.8187,1.617
1.146000,-0.4137,1.3772,1.1461,1.839
1.152000,-0.4247,1.4386,1.4604,2.093
1.157000,-0.4027,1.5066,1.7794,2.366
1.161000,-0.4129,1.5941,2.0873,2.659
1.166000,-0.4288,1.6887,2.3898,2.958
1.171000,-0.4681,1.7673,2.6256,3.199
1.176000,-0.5235,1.8327,2.8196,3.403
1.180000,-0.5513,1.9239,2.9489,3.564
1.186000,-0.5880,2.0210,3.0491,3.705
1.191000,-0.5640,2.1009,3.0643,3.758
1.195000,-0.5472,2.1620,3.0136,3.749
1.201000,-0.5479,2.2016,2.8997,3.682
1.205000,-0.5321,2.2138,2.6893,3.524
1.210000,-0.5091,2.1988,2.4018,3.296
1.218000,-0.5027,2.1691,2.0804,3.047
1.220000,-0.4730,2.1658,1.7326,2.814
1.224000,-0.4505,2.1883,1.4063,2.640
1.262000,-0.4018,2.1784,1.1605,2.501
1.263000,-0.4114,2.1153,1.0554,2.399
1.263000,-0.4601,1.9349,1.0974,2.271
1.263000,-0.6121,1.6258,1.2989,2.169
1.263000,-0.7914,1.1516,1.5766,2.107
1.264000,-0.9666,0.5944,1.8491,2.170
1.264000,-1.1188,0.0195,2.0935,2.374
1.264000,-1.1563,-0.4254,2.3595,2.662
1.269000,-0.9970,-0.6921,2.6107,2.879
1.274000,-0.6686,-0.7492,2.9230,3.091
1.280000,-0.2591,-0.6244,3.2538,3.323
1.283000,0.1699,-0.3531,3.6379,3.659
1.288000,0.5717,-0.0246,4.0554,4.096
1.293000,0.8908,0.3022,4.4628,4.561
1.299000,1.1278,0.6027,4.7318,4.902
1.303000,1.2264,0.8329,5.0122,5.227
1.308000,1.1592,0.9595,5.1719,5.386
1.316000,0.9378,0.9387,5.0441,5.216
1.318000,0.5844,0.8117,4.7085,4.814
1.323000,0.1804,0.6204,4.2736,4.322
1.327000,-0.1776,0.4193,3.7485,3.776
1.358000,-0.4462,0.2754,3.1794,3.222
1.358000,-0.6409,0.1853,2.5643,2.650
1.359000,-0.7369,0.1065,2.0183,2.151
1.359000,-0.7624,0.0588,1.5583,1.736
1.359000,-0.7280,0.0223,1.1652,1.374
1.359000,-0.6307,-0.0294,0.8375,1.049
1.363000,-0.4918,-0.0846,0.6383,0.810
1.366000,-0.2940,-0.1678,0.5733,0.666
1.372000,-0.1221,-0.3004,0.6516,0.728
1.377000,0.0303,-0.4695,0.7783,0.909
1.381000,0.1287,-0.6720,0.9578,1.177
1.386000,0.2876,-0.8629,1.0761,1.409
1.391000,0.4545,-1.0619,1.1821,1.653
1.397000,0.6450,-1.1931,1.2588,1.850
1.401000,0.8448,-1.2857,1.3011,2.015
1.406000,1.0314,-1.3430,1.3052,2.138
1.411000,1.1716,-1.3464,1.2448,2.176
1.415000,1.3200,-1.3036,1.1412,2.178
1.420000,1.4728,-1.2271,0.9947,2.160
1.425000,1.6173,-1.1361,0.7659,2.120
1.471000,1.6858,-1.0585,0.4480,2.040
1.471000,1.7130,-0.9676,0.0881,1.969
1.472000,1.7037,-0.8941,-0.2789,1.944
1.472000,1.6590,-0.8401,-0.6431,1.968
1.473000,1.5640,-0.8073,-1.0413,2.045
1.473000,1.4410,-0.7725,-1.4363,2.176
1.473000,1.2862,-0.7342,-1.7886,2.322
1.473000,1.1587,-0.7112,-2.0705,2.477
1.474000,1.0329,-0.6936,-2.2952,2.611
1.474000,0.9512,-0.6991,-2.4807,2.747
1.478000,0.8889,-0.6991,-2.5947,2.830
1.484000,0.8501,-0.7052,-2.6706,2.890
1.489000,0.8041,-0.7285,-2.6798,2.891
1.494000,0.7629,-0.7654,-2.6667,2.877
1.499000,0.7347,-0.7968,-2.6241,2.839
1.504000,0.7060,-0.8456,-2.5678,2.794
1.509000,0.6762,-0.9188,-2.5133,2.760
1.516000,0.6124,-1.0131,-2.4406,2.713
1.519000,0.5728,-1.1021,-2.3520,2.660
1.523000,0.5292,-1.2242,-2.2561,2.621
1.528000,0.4736,-1.3724,-2.1710,2.612
1.557000,0.3842,-1.5225,-2.0667,2.596
1.557000,0.3142,-1.6867,-2.0069,2.640
1.557000,0.2585,-1.8697,-1.9735,2.731
1.558000,0.2249,-2.0295,-1.9703,2.838
1.558000,0.1894,-2.1877,-1.9457,2.934
1.558000,0.1700,-2.3190,-1.9213,3.016
1.568000,0.1621,-2.4378,-1.9162,3.105
1.570000,0.1634,-2.5274,-1.9495,3.196
1.573000,0.1645,-2.5936,-2.0535,3.312
1.578000,0.1359,-2.6686,-2.1813,3.449
1.582000,0.0807,-2.7222,-2.3161,3.575
1.587000,0.0280,-2.7997,-2.4304,3.708
1.593000,-0.0573,-2.8481,-2.5529,3.825
1.597000,-0.1455,-2.8829,-2.6644,3.928
1.603000,-0.2242,-2.8989,-2.7624,4.011
1.607000,-0.3036,-2.8948,-2.8531,4.076
1.612000,-0.3569,-2.8752,-2.9327,4.122
1.617000,-0.4116,-2.8625,-2.9871,4.158
1.622000,-0.4913,-2.8435,-3.0055,4.167
1.626000,-0.5888,-2.8324,-2.9988,4.167
1.633000,-0.6746,-2.8327,-2.9873,4.172
1.636000,-0.7402,-2.8456,-2.9509,4.166
1.640000,-0.7798,-2.8532,-2.8823,4.130
1.668000,-0.7708,-2.8365,-2.7541,4.028
1.669000,-0.7480,-2.8233,-2.5770,3.895
1.669000,-0.7294,-2.7518,-2.3451,3.688
1.669000,-0.7226,-2.6669,-2.1050,3.474
1.670000,-0.7306,-2.6000,-1.8556,3.277
1.670000,-0.7250,-2.5609,-1.5860,3.098
1.675000,-0.7336,-2.5165,-1.3191,2.934
1.679000,-0.7854,-2.4406,-1.0655,2.776
1.685000,-0.8460,-2.3657,-0.8527,2.653
1.690000,-0.8979,-2.2716,-0.6652,2.532
1.694000,-0.9461,-2.1833,-0.5102,2.434
1.700000,-0.9703,-2.1080,-0.3877,2.353
1.705000,-0.9944,-2.0487,-0.3060,2.298
1.710000,-1.0338,-1.9959,-0.2196,2.258
1.717000,-1.0943,-1.9673,-0.1549,2.256
1.719000,-1.1753,-1.9616,-0.0771,2.288
1.724000,-1.2371,-1.9655,0.0331,2.323
1.762000,-1.3247,-1.9838,0.1445,2.390
1.762000,-1.4378,-2.0096,0.2859,2.487
1.762000,-1.5478,-2.0501,0.4072,2.601
1.763000,-1.6620,-2.1147,0.5430,2.744
1.763000,-1.7675,-2.1831,0.6753,2.889
1.763000,-1.8659,-2.2587,0.8208,3.043
1.763000,-1.9557,-2.3222,0.9351,3.177
1.763000,-1.9851,-2.3952,1.0790,3.293
1.768000,-1.9803,-2.4142,1.2462,3.362
1.773000,-1.9016,-2.4033,1.4116,3.374
1.778000,-1.7799,-2.3652,1.5545,3.344
1.783000,-1.6040,-2.2882,1.7239,3.283
1.788000,-1.4253,-2.2015,1.8911,3.233
1.793000,-1.2890,-2.1532,2.0658,3.250
1.798000,-1.2105,-2.1378,2.2278,3.316
1.802000,-1.2481,-2.2198,2.4051,3.503
1.807000,-1.4270,-2.4145,2.5920,3.819
1.815000,-1.6831,-2.7249,2.7747,4.237
1.817000,-1.9530,-3.0950,2.8862,4.661
1.821000,-2.1410,-3.4855,2.9099,5.020
1.827000,-2.1538,-3.7770,2.8372,5.192
1.834000,-2.0104,-3.9590,2.7502,5.223
1.836000,-1.6889,-3.9727,2.6725,5.077
1.841000,-1.2199,-3.7859,2.6287,4.768
1.874000,-0.6650,-3.4122,2.6328,4.361
1.875000,-0.0675,-2.9175,2.7135,3.985
1.875000,0.4916,-2.3642,2.8364,3.725
1.875000,0.9525,-1.8591,2.9538,3.618
1.875000,1.3008,-1.3820,3.0506,3.593
1.876000,1.5696,-0.9617,3.0302,3.546
1.876000,1.7609,-0.6406,2.8989,3.452
1.886000,1.8738,-0.3774,2.6879,3.298
1.887000,1.9276,-0.1554,2.4369,3.111
1.891000,1.9230,0.0712,2.1565,2.890
1.895000,1.8964,0.2624,1.8698,2.676
1.903000,1.8199,0.4392,1.5804,2.450
1.905000,1.7297,0.5979,1.2931,2.241
1.910000,1.6310,0.7487,1.0617,2.085
1.921000,1.5093,0.8995,0.8814,1.966
1.922000,1.3621,1.0581,0.7605,1.885
1.925000,1.2226,1.1745,0.7238,1.843
1.929000,1.0701,1.2323,0.7916,1.814
1.974000,0.9273,1.2335,0.9493,1.812
1.974000,0.7778,1.1560,1.1707,1.820
1.976000,0.6503,1.0375,1.3720,1.839
1.976000,0.5223,0.8871,1.5856,1.890
1.977000,0.4213,0.7637,1.8019,2.002
1.977000,0.3408,0.6574,1.9657,2.101
1.977000,0.2765,0.5963,2.0304,2.134
1.977000,0.2285,0.5382,2.0101,2.093
1.977000,0.1802,0.5466,1.9070,1.992
1.979000,0.1231,0.5618,1.7412,1.834
1.985000,0.1117,0.5828,1.5399,1.650
1.988000,0.0868,0.6314,1.3020,1.450
1.993000,0.0496,0.6768,1.0442,1.245
1.998000,-0.0406,0.7242,0.7413,1.037
2.003000,-0.1116,0.7894,0.3924,0.889
2.009000,-0.1776,0.8168,0.0239,0.836
2.015000,-0.2094,0.8564,-0.3737,0.958
2.017000,-0.2366,0.8844,-0.7058,1.156
2.022000,-0.2703,0.9045,-1.0140,1.385
2.027000,-0.3053,0.9525,-1.3294,1.664
2.050000,-0.3424,1.0213,-1.6051,1.933
2.050000,-0.3575,1.0798,-1.8831,2.200
2.050000,-0.3829,1.1342,-2.1586,2.468
2.051000,-0.3803,1.1920,-2.3860,2.694
2.053000,-0.3758,1.2341,-2.5726,2.878
2.056000,-0.3956,1.2525,-2.7375,3.036
2.072000,-0.3714,1.2593,-2.8748,3.160
2.073000,-0.3522,1.2473,-2.9904,3.259
2.073000,-0.3071,1.2513,-3.0867,3.345
2.077000,-0.2489,1.2291,-3.1064,3.350
2.090000,-0.1657,1.1893,-3.1105,3.334
2.091000,-0.0718,1.1732,-3.0931,3.309
2.091000,0.0703,1.1463,-3.0468,3.256
2.107000,0.1950,1.1441,-2.9465,3.167
2.109000,0.2837,1.1480,-2.7971,3.037
2.109000,0.3673,1.1268,-2.7158,2.963
2.112000,0.4491,1.0802,-2.6869,2.931
2.121000,0.5468,0.9951,-2.6879,2.918
2.122000,0.6342,0.8919,-2.7139,2.926
2.126000,0.7233,0.7926,-2.7612,2.962
2.174000,0.8033,0.6997,-2.8417,3.035
2.175000,0.8696,0.6412,-2.9267,3.120
2.175000,0.9533,0.5913,-3.0425,3.243
2.175000,1.0496,0.5420,-3.1473,3.362
2.176000,1.0991,0.4926,-3.2145,3.433
2.176000,1.1306,0.4447,-3.2730,3.491
2.176000,1.1301,0.3714,-3.3322,3.538
2.176000,1.1083,0.3145,-3.3684,3.560
2.176000,1.1036,0.2601,-3.3790,3.564
2.177000,1.0729,0.2297,-3.3223,3.499
2.179000,1.0238,0.1992,-3.2055,3.371
2.184000,0.9530,0.1913,-3.0500,3.201
2.189000,0.8821,0.1901,-2.8954,3.033
2.194000,0.7970,0.2122,-2.6938,2.817
2.199000,0.6711,0.2332,-2.4871,2.587
2.204000,0.5592,0.2444,-2.2970,2.377
2.209000,0.4431,0.2542,-2.0779,2.140
2.217000,0.3068,0.2482,-1.8612,1.903
2.227000,0.1523,0.2478,-1.6601,1.685
2.228000,0.0495,0.2435,-1.5009,1.521
2.229000,-0.0198,0.2426,-1.3372,1.359
2.259000,-0.0821,0.2868,-1.1365,1.175
2.260000,-0.1315,0.3618,-0.9158,0.993
2.260000,-0.1953,0.4877,-0.7012,0.876
2.260000,-0.2487,0.6165,-0.5396,0.856
2.260000,-0.2789,0.7375,-0.3962,0.882
2.260000,-0.2907,0.8515,-0.2877,0.945
2.264000,-0.3402,0.9502,-0.1831,1.026
2.267000,-0.3795,1.0417,-0.0715,1.111
2.272000,-0.4226,1.1463,0.0281,1.222
2.277000,-0.4720,1.2829,0.1071,1.371
2.282000,-0.5147,1.4046,0.1118,1.500
2.287000,-0.5582,1.5354,0.0985,1.637
2.295000,-0.5761,1.6510,0.0885,1.751
2.296000,-0.6125,1.7517,0.0749,1.857
2.302000,-0.6575,1.8135,0.0779,1.931
2.306000,-0.6633,1.8579,0.0893,1.975
2.311000,-0.6667,1.8789,0.1031,1.996
2.316000,-0.6470,1.8980,0.1385,2.010
2.321000,-0.6219,1.9023,0.2003,2.011
2.328000,-0.5795,1.8921,0.2718,1.997
2.355000,-0.4994,1.8928,0.3733,1.993
2.356000,-0.4295,1.8855,0.5252,2.004
2.356000,-0.3939,1.8573,0.7082,2.026
2.356000,-0.3891,1.8290,0.9665,2.105
2.356000,-0.4316,1.7288,1.3084,2.211
2.356000,-0.5284,1.5785,1.7411,2.409
2.359000,-0.6380,1.4161,2.2969,2.773
2.365000,-0.8063,1.2137,2.9185,3.262
2.369000,-1.0212,0.9677,3.5416,3.811
2.375000,-1.2394,0.6766,4.1662,4.399
2.380000,-1.4508,0.3477,4.7544,4.983
2.385000,-1.6388,0.0262,5.3347,5.581
2.390000,-1.7532,-0.2532,5.8906,6.151
2.395000,-1.7750,-0.4297,6.3452,6.603
2.399000,-1.6829,-0.4802,6.6995,6.924
2.405000,-1.4748,-0.4181,6.9397,7.107
2.409000,-1.1940,-0.1741,7.0867,7.189
2.417000,-0.8574,0.2023,7.1231,7.177
2.419000,-0.5410,0.6423,7.0995,7.149
2.424000,-0.2601,1.1102,7.0230,7.115
2.428000,-0.0704,1.4888,6.9233,7.082
2.459000,0.0348,1.8023,6.6785,6.918
2.459000,0.0379,2.0005,6.2626,6.574
2.460000,-0.0162,2.1105,5.7678,6.142
2.460000,-0.0764,2.1823,5.2270,5.665
2.460000,-0.1214,2.2533,4.6140,5.136
2.460000,-0.1551,2.3186,4.0012,4.627
2.464000,-0.1178,2.4123,3.3855,4.159
2.467000,-0.0348,2.5063,2.7732,3.738
2.474000,0.0934,2.5714,2.1970,3.383
2.478000,0.2723,2.6354,1.6859,3.140
2.483000,0.4619,2.6860,1.2640,3.004
2.488000,0.6332,2.6817,0.9255,2.907
2.494000,0.7882,2.6015,0.6706,2.800
2.498000,0.9340,2.4637,0.5162,2.685
2.502000,1.0226,2.2461,0.4697,2.512
2.507000,1.0526,1.9681,0.5215,2.292
2.512000,1.0527,1.6657,0.6022,2.060
2.517000,0.9955,1.3452,0.7106,1.818
2.522000,0.8702,1.0294,0.8154,1.575
2.527000,0.7866,0.7504,0.9441,1.440
2.537000,0.7249,0.5215,1.1096,1.424
2.538000,0.6721,0.3045,1.2543,1.455
2.543000,0.5877,0.0544,1.3911,1.511
2.583000,0.5075,-0.2644,1.4694,1.577
2.584000,0.4229,-0.5572,1.4544,1.614
2.587000,0.3456,-0.7918,1.4640,1.700
2.587000,0.2738,-0.9637,1.4671,1.776
2.587000,0.2165,-1.1039,1.4562,1.840
2.587000,0.1904,-1.1696,1.3419,1.790
2.587000,0.1750,-1.2234,1.2006,1.723
2.587000,0.1957,-1.2295,0.9692,1.578
2.587000,0.2306,-1.2254,0.7281,1.444
2.590000,0.2368,-1.1898,0.4968,1.311
2.597000,0.2253,-1.1229,0.2146,1.165
2.601000,0.1934,-1.0471,-0.1158,1.071
2.604000,0.1357,-0.9874,-0.4523,1.095
2.609000,0.0787,-0.9495,-0.8008,1.245
2.615000,-0.0013,-0.9437,-1.1196,1.464
2.620000,-0.0793,-0.9264,-1.4135,1.692
2.625000,-0.1207,-0.9178,-1.6753,1.914
2.632000,-0.1655,-0.9365,-1.9112,2.135
2.635000,-0.1889,-0.9574,-2.0891,2.306
2.639000,-0.1890,-0.9706,-2.2510,2.459
2.644000,-0.1854,-0.9884,-2.3409,2.548
2.685000,-0.1447,-0.9787,-2.3815,2.579
2.687000,-0.0733,-0.9667,-2.4042,2.592
2.687000,0.0000,-0.9530,-2.4209,2.602
2.687000,0.0655,-0.9807,-2.4041,2.597
2.687000,0.1338,-1.0119,-2.4173,2.624
2.688000,0.2107,-1.0443,-2.4568,2.678
2.688000,0.2971,-1.0529,-2.5287,2.755
2.689000,0.4014,-1.0440,-2.5863,2.818
