time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.007000,0.8251,0.0294,0.2381,0.859
0.007000,0.8354,0.1679,0.2439,0.886
0.007000,0.7855,0.2233,0.1923,0.839
0.008000,0.6527,0.1810,0.0972,0.684
0.008000,0.4354,0.0950,-0.0068,0.446
0.014000,0.1563,0.0193,-0.0862,0.180
0.014000,-0.1237,-0.0094,-0.1961,0.232
0.020000,-0.2929,-0.0023,-0.3410,0.450
0.024000,-0.3647,-0.0522,-0.4949,0.617
0.029000,-0.3730,-0.0815,-0.5673,0.684
0.034000,-0.3348,-0.0393,-0.5862,0.676
0.039000,-0.2484,0.0690,-0.4900,0.554
0.044000,-0.1631,0.1147,-0.3532,0.406
0.049000,-0.0610,0.1209,-0.2437,0.279
0.054000,0.0565,0.0700,-0.1638,0.187
0.059000,0.1685,0.0350,-0.0893,0.194
0.063000,0.2694,0.0157,0.0001,0.270
0.070000,0.3360,0.0345,0.0617,0.343
0.073000,0.3660,0.0544,0.0991,0.383
0.078000,0.3763,0.0480,0.1089,0.395
0.083000,0.3810,0.0665,0.1307,0.408
0.088000,0.3870,0.0647,0.1632,0.425
0.093000,0.4289,0.0618,0.2098,0.482
0.098000,0.5054,0.0719,0.2229,0.557
0.103000,0.5973,0.0796,0.1976,0.634
0.108000,0.6821,0.0658,0.2081,0.716
0.112000,0.7469,0.0379,0.2421,0.786
0.118000,0.7646,0.0150,0.2650,0.809
0.122000,0.6938,-0.0244,0.3105,0.761
0.127000,0.5897,-0.0776,0.3569,0.694
0.132000,0.4524,-0.1269,0.3056,0.561
0.143000,0.2783,-0.1959,0.2334,0.413
0.144000,0.1055,-0.2442,0.1583,0.310
0.147000,-0.0517,-0.3253,0.1275,0.353
0.153000,-0.1932,-0.3736,0.1530,0.448
0.157000,-0.3395,-0.3800,0.1521,0.532
0.161000,-0.4929,-0.3352,0.1179,0.608
0.166000,-0.6153,-0.2386,0.1090,0.669
0.171000,-0.7026,-0.0930,0.1373,0.722
0.176000,-0.7078,0.0290,0.1774,0.730
0.181000,-0.6175,0.0976,0.2106,0.660
0.186000,-0.4073,0.1123,0.2486,0.490
0.191000,-0.1171,0.0615,0.3118,0.339
0.195000,0.2292,-0.0315,0.3727,0.439
0.201000,0.5545,-0.1226,0.4263,0.710
0.206000,0.7881,-0.1631,0.4359,0.915
0.210000,0.9391,-0.1427,0.3935,1.028
0.216000,1.0118,-0.0583,0.3638,1.077
0.221000,0.9782,0.0634,0.3668,1.047
0.225000,0.8355,0.1508,0.2916,0.898
0.230000,0.6248,0.1913,0.1850,0.679
0.237000,0.3631,0.2053,0.1373,0.439
0.240000,0.1015,0.1801,0.3111,0.374
0.244000,-0.0633,0.0851,0.5698,0.580
0.249000,-0.0992,-0.0887,0.6481,0.662
0.255000,-0.0262,-0.2991,0.4186,0.515
0.260000,0.0616,-0.4317,-0.0263,0.437
0.264000,0.0983,-0.4313,-0.3037,0.537
0.269000,0.0459,-0.3454,-0.3122,0.468
0.274000,-0.0925,-0.2756,-0.2487,0.383
0.279000,-0.3003,-0.2491,-0.3646,0.534
0.283000,-0.5369,-0.2868,-0.5188,0.800
0.288000,-0.7338,-0.3110,-0.5210,0.952
0.293000,-0.8026,-0.2900,-0.3069,0.907
0.298000,-0.7337,-0.2227,-0.0310,0.767
0.304000,-0.4761,-0.0991,0.1425,0.507
0.308000,-0.0582,0.0034,0.2237,0.231
0.313000,0.4918,0.1265,0.1995,0.546
0.318000,1.0645,0.2795,0.1724,1.114
0.323000,1.5810,0.4326,0.2500,1.658
0.328000,2.0075,0.5656,0.9990,2.313
0.332000,2.4131,0.6109,2.3257,3.407
0.338000,2.9527,0.5014,3.2484,4.418
0.342000,3.5521,0.3622,2.9410,4.626
0.347000,4.1830,0.3094,2.2163,4.744
0.356000,4.7754,0.3751,1.3359,4.973
0.359000,5.1431,0.5010,-0.0776,5.168
0.362000,5.0103,0.6739,-1.3916,5.243
0.367000,4.1639,0.7266,-1.8763,4.625
0.372000,2.6339,0.5327,-1.7573,3.211
0.376000,0.6129,0.0480,-1.6828,1.792
0.381000,-1.7190,-0.6989,-1.7959,2.582
0.386000,-4.1087,-1.5026,-1.6749,4.684
0.392000,-5.8729,-2.0361,-1.3698,6.365
0.396000,-6.4028,-2.0547,-1.3204,6.853
0.401000,-5.6505,-1.5911,-1.6694,6.103
0.406000,-4.0383,-0.8223,-2.0520,4.604
0.411000,-2.1610,-0.0186,-1.9156,2.888
0.416000,-0.4616,0.4892,-1.5027,1.646
0.421000,0.8919,0.6607,-1.1687,1.612
0.426000,1.8570,0.5993,-0.8271,2.119
0.431000,2.3539,0.4320,-0.3455,2.418
0.436000,2.4094,0.2020,0.2937,2.436
0.440000,2.0029,-0.1147,0.7158,2.130
0.445000,1.2731,-0.4342,0.6476,1.493
0.450000,0.3773,-0.6444,0.2991,0.804
0.455000,-0.5367,-0.6893,-0.0039,0.874
0.460000,-1.3859,-0.6061,-0.0341,1.513
0.465000,-2.0851,-0.4061,-0.0513,2.125
0.471000,-2.5624,-0.1790,-0.1632,2.574
0.476000,-2.7466,0.0677,-0.2204,2.756
0.481000,-2.6202,0.2648,-0.1365,2.637
0.485000,-2.2498,0.3837,0.0373,2.283
0.491000,-1.7342,0.4211,0.1120,1.788
0.495000,-1.2125,0.3507,0.0699,1.264
0.500000,-0.8001,0.1897,0.0412,0.823
0.505000,-0.5362,-0.0523,0.0811,0.545
0.510000,-0.4577,-0.3118,0.0492,0.556
0.515000,-0.5135,-0.5220,0.0016,0.732
0.522000,-0.6629,-0.6207,0.0029,0.908
0.525000,-0.8072,-0.5748,0.0293,0.991
0.530000,-0.8748,-0.3880,-0.0306,0.958
0.535000,-0.8457,-0.1408,-0.1662,0.873
0.539000,-0.6636,0.0905,-0.3081,0.737
0.545000,-0.3798,0.2676,-0.3627,0.589
0.549000,-0.0270,0.3678,-0.3714,0.523
0.560000,0.2696,0.4585,-0.4065,0.669
0.561000,0.4424,0.5252,-0.3388,0.766
0.563000,0.4291,0.5513,-0.1565,0.716
0.588000,0.2196,0.5129,0.3458,0.656
0.589000,-0.0861,0.4159,0.8632,0.962
0.589000,-0.3546,0.2662,0.6712,0.804
0.589000,-0.6027,0.1236,-0.0009,0.615
0.590000,-0.8276,0.0790,-0.2820,0.878
0.593000,-0.9956,0.0965,0.0412,1.001
0.598000,-1.0722,0.0995,0.3151,1.122
0.605000,-1.1149,0.0964,0.1768,1.133
0.607000,-1.0692,0.1049,0.0433,1.075
0.613000,-0.9002,0.1432,0.1468,0.923
0.618000,-0.6625,0.2149,0.2264,0.732
0.622000,-0.4645,0.2769,0.0385,0.542
0.627000,-0.3379,0.3352,-0.1742,0.507
0.632000,-0.2013,0.4139,-0.0370,0.462
0.640000,0.0050,0.4735,0.5465,0.723
0.642000,0.2629,0.4912,0.6436,0.851
0.647000,0.4590,0.5161,0.0487,0.692
0.651000,0.5290,0.5903,-0.0111,0.793
0.666000,0.5773,0.6371,0.5209,1.005
0.667000,0.6323,0.5705,0.8367,1.194
0.667000,0.6951,0.3942,0.6205,1.012
0.672000,0.7357,0.2446,0.3377,0.846
0.676000,0.7808,0.1899,0.3726,0.886
0.682000,0.8211,0.1786,0.5781,1.020
0.688000,0.8568,0.2011,0.4009,0.967
0.692000,0.8688,0.2095,-0.0947,0.899
0.697000,0.8271,0.2744,-0.2971,0.921
0.700000,0.7809,0.3203,-0.0398,0.845
0.705000,0.7312,0.3547,0.2645,0.855
0.709000,0.6729,0.3617,0.3210,0.829
0.715000,0.6241,0.3905,0.2158,0.767
0.721000,0.6398,0.4554,0.1765,0.805
0.725000,0.7572,0.5206,0.3255,0.975
0.730000,1.0034,0.5119,0.4844,1.226
0.737000,1.2887,0.4475,0.3565,1.410
0.739000,1.5943,0.4708,0.1344,1.668
0.745000,1.8729,0.5700,0.2292,1.971
0.749000,2.0866,0.6508,0.4603,2.234
0.754000,2.1802,0.6879,0.4707,2.334
0.759000,2.1358,0.6646,0.3067,2.258
0.764000,1.9866,0.6370,-0.0322,2.086
0.773000,1.7095,0.6470,-0.0257,1.828
0.773000,1.3786,0.6923,0.6066,1.658
0.778000,1.0582,0.6866,0.8808,1.539
0.783000,0.7491,0.5580,0.4517,1.038
0.788000,0.4693,0.4082,0.1329,0.636
0.793000,0.2547,0.2566,0.3407,0.497
0.798000,0.0740,0.1569,0.5990,0.624
0.803000,-0.0958,0.1484,0.6719,0.695
0.808000,-0.2215,0.2560,0.4911,0.596
0.813000,-0.2302,0.5095,0.3481,0.659
0.817000,-0.1479,0.8227,0.1798,0.855
0.823000,-0.0785,1.1932,-0.0365,1.196
0.827000,0.0088,1.5696,0.4934,1.645
0.832000,0.1190,1.8300,0.7857,1.995
0.837000,0.1928,1.8833,0.2799,1.914
0.842000,0.2424,0.9505,-1.1854,1.539
0.847000,-0.6890,1.2238,-12.6928,12.770
0.854000,-2.9440,3.3986,-11.4395,12.291
0.857000,-3.7033,4.0682,12.5646,13.716
0.861000,-2.0184,1.9281,12.7512,13.053
0.868000,0.3276,-0.0218,-7.1760,7.184
0.875000,2.4550,-0.5110,-11.1634,11.442
0.878000,4.0544,1.3245,0.1598,4.268
0.881000,4.5533,3.4286,9.5335,11.107
0.888000,3.7040,3.9162,8.6124,10.160
0.892000,2.3683,3.1072,2.4800,4.627
0.896000,1.3445,2.2293,-0.4997,2.651
0.901000,0.8799,1.8353,0.0699,2.037
0.906000,0.7610,1.8228,1.4346,2.441
0.911000,0.6124,1.9712,2.1786,3.001
0.915000,0.3307,2.0564,2.2003,3.030
0.921000,0.1047,2.0007,1.5514,2.534
0.925000,0.1830,1.8018,0.2848,1.833
0.930000,0.5008,1.6635,-0.5185,1.813
0.937000,1.0069,1.7580,-0.2398,2.040
0.940000,1.8094,2.1071,0.1672,2.782
0.946000,2.8045,2.5488,0.0456,3.790
0.950000,3.7570,2.9189,-0.4172,4.776
0.959000,4.4830,3.2096,-1.0758,5.618
0.960000,4.9437,3.3854,-1.4791,6.172
0.964000,5.2229,3.4766,-1.3007,6.408
0.969000,5.3263,3.4625,-1.1475,6.456
0.974000,5.2665,3.3384,-1.3002,6.370
0.980000,5.1177,3.2357,-1.2062,6.174
0.984000,4.9781,3.1700,-1.0006,5.986
0.990000,4.8649,3.1808,-1.1903,5.933
0.995000,4.7587,3.3483,-1.1330,5.928
0.999000,4.7679,3.7124,-0.5358,6.066
1.004000,4.9403,4.3439,0.0492,6.579
1.009000,5.3009,5.3627,0.3330,7.548
1.014000,5.8377,6.7547,0.8444,8.968
1.019000,6.5955,8.4781,1.8120,10.893
1.024000,7.5276,10.3556,3.1319,13.180
1.029000,8.5447,11.9321,4.1271,15.245
1.033000,9.5572,12.7235,4.6599,16.581
1.038000,10.4616,12.6625,4.8574,17.128
1.045000,10.9969,11.5623,4.5418,16.591
1.048000,10.9352,9.8737,3.9138,15.244
1.063000,10.1846,8.4131,3.4499,13.653
1.064000,8.7982,7.7869,2.8056,12.080
1.064000,6.9231,8.0241,2.0968,10.803
1.068000,5.0304,8.7922,2.3755,10.404
1.072000,3.6475,9.5034,2.7112,10.534
1.077000,3.2238,9.9647,1.6134,10.597
1.083000,3.6973,10.2827,-0.5375,10.940
1.087000,4.7476,10.6232,-2.7155,11.948
1.092000,5.9736,10.8385,-2.9890,12.731
1.098000,7.0149,10.7996,-1.9281,13.021
1.102000,7.5216,10.3751,-1.1150,12.863
1.107000,7.2876,9.5669,-0.6344,12.043
1.112000,6.3836,8.4757,0.1417,10.612
1.117000,5.0114,7.2883,1.0478,8.907
1.121000,3.4259,6.1687,1.2398,7.164
1.126000,1.8914,5.1769,0.1940,5.515
1.131000,0.5541,4.4345,-1.5977,4.746
1.138000,-0.5206,3.8705,-3.2174,5.060
1.141000,-1.2741,3.3374,-3.8741,5.270
1.146000,-1.6248,2.7422,-3.5780,4.792
1.151000,-1.4595,2.0829,-3.3932,4.241
1.156000,-0.8553,1.3829,-4.4403,4.729
1.161000,0.3938,0.6024,-4.7189,4.774
1.165000,2.1808,-0.0688,-3.2853,3.944
1.189000,4.0810,-0.5237,-1.1684,4.277
1.190000,6.0970,-1.0770,2.6109,6.719
1.191000,7.8848,-1.3477,4.6557,9.255
1.191000,9.0053,-1.1638,2.1244,9.325
1.192000,9.6174,-1.1888,-0.9120,9.733
1.195000,10.1049,-1.7521,-1.9336,10.436
1.200000,10.6314,-2.6711,-1.3554,11.045
1.204000,10.8317,-3.6311,-0.3844,11.431
1.209000,10.3166,-4.3154,0.8941,11.219
1.215000,9.1714,-4.6194,1.9900,10.460
1.219000,7.7790,-4.6358,1.9688,9.267
1.225000,6.5817,-4.5371,1.1623,8.078
1.229000,6.0876,-4.4256,0.1557,7.528
1.234000,6.3653,-4.1615,-0.6888,7.636
1.240000,7.0133,-3.6918,-0.9956,7.988
1.250000,7.7278,-2.9991,-0.6384,8.314
1.250000,8.2709,-2.2585,0.0280,8.574
1.268000,8.6145,-1.7079,0.6366,8.805
1.269000,8.7680,-1.4227,1.0424,8.944
1.270000,8.7295,-1.4053,1.1624,8.918
1.270000,8.3885,-1.5977,0.9967,8.597
1.273000,7.7143,-1.9173,0.8707,7.997
1.278000,6.8242,-2.2350,1.0499,7.257
1.283000,5.8894,-2.5458,1.3216,6.551
1.287000,5.0237,-2.8026,1.5142,5.949
1.292000,4.3652,-2.9209,1.7081,5.523
1.298000,3.9078,-2.8849,1.9850,5.247
1.305000,3.6635,-2.7203,2.2331,5.080
1.307000,3.5557,-2.4489,2.4300,4.954
1.312000,3.5502,-2.1803,2.5338,4.876
1.317000,3.6741,-1.8850,2.4978,4.826
1.322000,3.9377,-1.6041,2.4762,4.920
1.327000,4.1860,-1.2970,2.5513,5.071
1.332000,4.2881,-1.0155,2.4760,5.055
1.340000,4.2488,-0.8407,2.3212,4.914
1.341000,4.1579,-0.7673,2.3508,4.838
1.346000,4.0345,-0.7867,2.5527,4.839
1.351000,3.7581,-0.8886,2.5755,4.642
1.367000,3.4024,-1.0039,2.4348,4.303
1.368000,2.9815,-1.1649,2.0997,3.828
1.368000,2.6399,-1.2662,1.6317,3.352
1.371000,2.3862,-1.2956,1.3320,3.024
1.376000,2.1674,-1.2456,1.3212,2.827
1.381000,2.0507,-1.1408,1.5032,2.787
1.387000,2.0394,-1.0205,1.6450,2.812
1.390000,2.0944,-0.8985,1.5792,2.773
1.395000,2.1934,-0.7612,1.3821,2.702
1.401000,2.2344,-0.5699,1.1288,2.567
1.405000,2.1498,-0.3374,0.9121,2.360
1.410000,1.9487,-0.0910,0.7891,2.104
1.415000,1.5871,0.1622,0.5990,1.704
1.421000,1.1144,0.4247,0.3747,1.250
1.425000,0.5963,0.6762,0.2273,0.930
1.430000,0.0821,0.9514,0.1806,0.972
1.435000,-0.4750,1.1597,-0.0405,1.254
1.439000,-0.9513,1.3753,-0.3497,1.708
1.444000,-1.4232,1.6393,-0.4868,2.225
1.449000,-2.0043,1.9063,-0.6751,2.847
1.457000,-2.7517,2.0374,-0.9806,3.562
1.460000,-3.5818,2.0099,-1.0758,4.246
1.467000,-4.2405,1.9104,-0.8755,4.733
1.468000,-4.6275,1.8119,-0.8788,5.047
1.477000,-4.7577,1.7756,-1.4833,5.290
1.478000,-4.6460,1.7778,-2.0497,5.380
1.483000,-4.3344,1.9751,-2.0368,5.180
1.488000,-4.0313,2.3842,-1.6682,4.972
1.493000,-3.9009,2.9746,-1.4446,5.114
1.498000,-4.1116,3.7002,-1.4550,5.720
1.502000,-4.6868,4.4743,-1.7487,6.711
1.508000,-5.5004,5.1813,-2.3927,7.926
1.512000,-6.5715,5.7551,-3.4466,9.391
1.517000,-7.8235,6.1522,-4.4306,10.894
1.522000,-9.1051,6.3163,-4.6884,12.032
1.527000,-10.3330,6.2569,-4.2931,12.820
1.532000,-11.3855,5.9277,-3.7699,13.378
1.537000,-12.0364,5.4924,-3.6582,13.727
1.542000,-12.2539,5.1007,-3.6833,13.775
1.546000,-12.0746,4.9191,-3.3382,13.459
1.552000,-11.7607,4.9875,-2.4473,13.007
1.556000,-11.4971,5.2711,-1.6324,12.753
1.561000,-11.4236,5.6302,-1.2998,12.802
1.566000,-11.4527,5.9981,-1.2160,12.985
1.571000,-11.6257,6.3904,-1.2235,13.323
1.576000,-12.2180,6.7006,-1.6163,14.028
1.581000,-13.3967,6.9042,-2.3527,15.254
1.586000,-15.1098,6.9290,-3.2392,16.935
1.590000,-17.0187,6.5739,-4.0513,18.689
1.595000,-18.6519,5.7651,-4.6278,20.064
1.600000,-19.4177,4.7142,-4.9657,20.590
1.606000,-19.0942,3.6471,-5.0817,20.093
1.610000,-17.7857,2.7828,-4.9796,18.678
1.615000,-16.0343,2.2248,-4.7050,16.858
1.621000,-14.4655,1.9297,-4.4949,15.270
1.625000,-13.3667,1.7592,-4.5572,14.231
1.630000,-12.7718,1.5877,-4.8798,13.764
1.635000,-12.6404,1.4313,-5.3365,13.795
1.641000,-12.8952,1.3445,-5.8041,14.205
1.645000,-13.5108,1.3581,-6.3905,15.008
1.649000,-14.2484,1.4911,-7.4181,16.133
1.656000,-14.8139,1.8698,-9.2188,17.548
1.659000,-14.6340,3.0075,-11.3409,18.757
1.664000,-13.0506,4.5543,-11.8485,18.206
1.671000,-10.0887,5.9240,-9.0758,14.807
1.674000,-6.0106,7.1855,-4.1851,10.260
1.680000,-0.2651,8.9948,0.4007,9.008
1.684000,7.6991,11.6935,3.1992,14.361
1.689000,18.0491,15.3901,3.6291,23.996
1.694000,26.0781,17.9401,3.2502,31.819
1.699000,26.4513,17.2725,5.9456,32.146
1.704000,20.0805,14.0507,12.0610,27.315
1.708000,12.0214,9.6851,16.3015,22.451
1.713000,5.6111,5.0333,14.1166,16.003
1.718000,0.3971,0.0651,6.3067,6.320
1.722000,-5.3480,-4.8915,-1.5394,7.409
1.727000,-12.1620,-9.2958,-5.5117,16.270
1.732000,-18.5273,-12.4768,-5.4156,22.984
1.738000,-22.3109,-13.5893,-4.2218,26.463
1.743000,-21.8623,-11.8463,-3.6186,25.127
1.747000,-17.8047,-7.5170,-3.1309,19.578
1.753000,-12.5448,-2.6828,-2.6813,13.106
1.757000,-8.1949,0.8083,-2.5944,8.634
1.762000,-5.2220,2.9190,-2.9766,6.682
1.767000,-3.2951,4.3114,-3.3495,6.377
1.772000,-1.9701,5.2594,-3.4848,6.610
1.776000,-0.9385,5.8794,-3.2815,6.798
1.781000,-0.1132,5.9997,-2.8259,6.633
1.786000,0.4733,5.5056,-2.4556,6.047
1.791000,0.7133,4.2926,-2.6453,5.092
1.796000,0.5167,2.6124,-3.3375,4.270
1.801000,0.0720,0.8949,-4.1214,4.218
1.805000,-0.5102,-0.6098,-4.3901,4.461
1.811000,-1.1245,-1.8098,-3.9909,4.524
1.815000,-1.7032,-2.6253,-3.0874,4.396
1.820000,-2.2062,-2.9598,-1.7494,4.085
1.825000,-2.5663,-2.9011,-0.2008,3.879
1.830000,-2.7277,-2.4917,1.2085,3.887
1.836000,-2.6538,-1.7906,2.4570,4.036
1.842000,-2.2789,-0.8998,3.5331,4.299
1.845000,-1.6554,0.0154,4.1544,4.472
1.850000,-0.8623,0.7673,3.8944,4.062
1.856000,-0.0500,1.3141,2.7791,3.075
1.860000,0.5883,1.6773,1.1974,2.143
1.865000,0.9642,1.9038,0.1488,2.139
1.870000,0.9837,1.9579,0.2421,2.204
1.875000,0.6579,1.7624,0.7595,2.029
1.880000,0.0418,1.2564,0.8509,1.518
1.885000,-0.6582,0.5885,0.2440,0.916
1.890000,-1.2228,-0.0010,-0.6980,1.408
1.894000,-1.5588,-0.4260,-1.4576,2.176
1.900000,-1.7054,-0.6449,-1.5957,2.423
1.904000,-1.7291,-0.7141,-1.6487,2.494
1.909000,-1.6620,-0.7115,-1.9447,2.655
1.914000,-1.4936,-0.6769,-2.4336,2.935
1.919000,-1.2517,-0.6007,-2.7828,3.110
1.924000,-0.9483,-0.4984,-2.5721,2.786
1.929000,-0.5532,-0.3616,-1.8603,1.974
1.934000,-0.1306,-0.2609,-1.1222,1.160
1.939000,0.2639,-0.2009,-0.5146,0.612
1.943000,0.6067,-0.1638,0.0671,0.632
1.948000,0.9244,-0.0872,0.5812,1.095
1.956000,1.1899,-0.0703,0.8418,1.459
1.958000,1.3618,-0.0725,0.7961,1.579
1.963000,1.4407,-0.0675,0.4503,1.511
1.968000,1.3946,-0.0744,0.0064,1.397
1.973000,1.1794,-0.0585,-0.3154,1.222
1.978000,0.8234,-0.0653,-0.4735,0.952
1.983000,0.3463,-0.0852,-0.4317,0.560
1.987000,-0.1357,-0.1038,-0.2413,0.296
1.992000,-0.5214,-0.1091,-0.2038,0.570
1.997000,-0.7010,-0.0726,-0.4281,0.825
2.002000,-0.6682,0.0080,-0.6884,0.959
2.007000,-0.4452,0.1317,-0.6218,0.776
2.013000,-0.1069,0.2470,-0.2126,0.343
2.017000,0.2884,0.3015,0.1597,0.447
2.022000,0.7100,0.2879,0.2559,0.808
2.027000,1.0964,0.2829,0.3259,1.178
2.031000,1.4752,0.2556,0.6523,1.633
2.039000,1.8548,0.1760,1.0701,2.149
2.041000,2.2605,0.0838,1.1483,2.537
2.046000,2.6855,0.0290,0.8476,2.816
2.051000,3.0900,0.0298,0.6239,3.153
2.072000,3.3778,0.0898,0.5191,3.419
2.073000,3.5272,0.1598,0.4061,3.554
2.073000,3.5597,0.3080,0.1509,3.576
2.074000,3.5097,0.5200,-0.2239,3.555
2.075000,3.2904,0.7874,-0.5555,3.429
2.081000,2.8758,1.0968,-0.8011,3.180
2.087000,2.2641,1.4100,-0.7155,2.762
2.090000,1.4646,1.6217,-0.5575,2.255
2.096000,0.5491,1.6830,-0.5412,1.851
2.100000,-0.3769,1.5974,-0.5733,1.738
2.105000,-1.1857,1.4510,-0.5435,1.951
2.111000,-1.7199,1.3203,-0.4078,2.206
2.115000,-1.8531,1.2817,-0.4226,2.292
2.120000,-1.6313,1.2851,-0.4236,2.119
2.124000,-1.0647,1.3281,-0.2977,1.728
2.129000,-0.2683,1.4371,-0.2436,1.482
2.135000,0.6127,1.5263,-0.0301,1.645
2.139000,1.4738,1.6138,0.4834,2.238
2.144000,2.2712,1.6807,0.8708,2.957
2.149000,2.9818,1.7488,0.9879,3.595
2.159000,3.6545,1.8231,0.9711,4.198
2.161000,4.1949,1.9446,0.6683,4.672
2.164000,4.4870,2.1373,0.2708,4.977
2.197000,4.4447,2.3786,-0.1516,5.043
2.198000,3.9968,2.6574,-0.1627,4.802
2.198000,3.4006,2.9462,0.5519,4.533
2.199000,2.8877,2.8343,1.0653,4.184
2.201000,2.5782,2.5918,-0.3728,3.675
2.202000,2.3872,2.7451,-1.5540,3.956
2.202000,2.3791,3.2146,-0.5836,4.042
2.202000,2.3915,3.5947,0.3335,4.330
2.207000,2.4029,3.7775,0.0770,4.478
2.213000,2.5033,3.8610,-0.2966,4.611
2.218000,2.7645,4.0020,-0.1041,4.865
2.223000,3.1524,4.1721,0.2706,5.236
2.227000,3.5670,4.2868,0.4533,5.595
2.233000,3.9619,4.3427,0.5002,5.900
2.237000,4.3202,4.3710,0.4195,6.160
2.243000,4.6453,4.4387,0.3883,6.437
2.247000,4.9218,4.5602,0.5611,6.733
2.254000,5.1341,4.6960,0.6024,6.984
2.277000,5.2537,4.8702,0.5108,7.182
2.278000,5.3133,5.1204,0.6679,7.409
2.278000,5.3370,5.4818,0.7949,7.692
2.278000,5.4295,6.0132,0.6441,8.127
2.279000,5.6571,6.7739,0.4173,8.835
2.282000,6.0484,7.6921,0.2893,9.790
2.288000,6.5278,8.6127,0.2761,10.810
2.292000,7.0987,9.5267,0.2223,11.883
2.296000,7.6534,10.1975,-0.2695,12.753
2.301000,8.0802,10.6059,-1.6779,13.438
2.307000,8.2876,10.8702,-3.3456,14.073
2.311000,8.5788,11.1143,-3.1893,14.398
2.316000,9.2742,11.3779,-2.9313,14.969
2.321000,10.2813,11.5591,-3.7091,15.908
2.326000,11.7510,11.7823,-3.7112,17.049
2.331000,13.5637,12.0857,-3.3188,18.468
2.335000,15.2792,12.3793,-3.3007,19.940
2.342000,16.5168,12.6583,-3.1005,21.039
2.345000,16.8363,12.6157,-1.9911,21.132
2.350000,16.1309,12.1403,0.0652,20.189
2.357000,14.5535,11.2937,1.3554,18.471
2.359000,12.3627,9.9383,1.1660,15.905
2.364000,10.2088,8.6533,0.7158,13.402
2.384000,8.3523,7.6150,0.4230,11.311
2.385000,6.8489,6.8222,0.2964,9.671
2.386000,5.8262,6.3122,1.0497,8.654
2.386000,5.5313,5.8912,1.8770,8.296
2.390000,5.8797,5.6615,1.5675,8.312
2.393000,6.4110,5.4799,0.6571,8.459
2.398000,6.4715,5.1771,-0.9209,8.338
2.403000,5.8127,4.8444,-2.4307,7.948
2.408000,4.5103,4.3649,-3.1629,7.028
2.413000,2.5529,3.6294,-3.9300,5.927
2.418000,0.3303,2.7057,-4.8083,5.527
2.422000,-1.6785,1.6467,-5.4813,5.964
2.428000,-2.6619,0.2201,-5.6605,6.259
2.432000,-1.6108,-0.9179,-4.0648,4.468
2.440000,0.7251,-0.7287,-4.1910,4.315
2.445000,2.6852,-0.4648,-3.9864,4.829
2.448000,3.8966,-0.6073,-1.6684,4.282
2.452000,4.4045,-1.0605,-0.1186,4.532
2.457000,4.5618,-2.0051,0.2840,4.991
2.462000,4.5921,-3.0641,0.3753,5.533
2.467000,4.9493,-4.0475,0.2547,6.399
2.471000,5.6037,-4.9746,0.0552,7.493
2.476000,6.3286,-5.7629,-0.4177,8.570
2.481000,6.8678,-6.3067,-0.5284,9.339
2.486000,7.3745,-6.6388,-0.0705,9.923
2.491000,8.1473,-6.7920,0.3401,10.613
2.496000,9.1971,-6.8464,0.8769,11.499
2.501000,10.3678,-6.6993,1.7098,12.462
2.506000,11.3279,-6.4272,2.1983,13.208
2.510000,11.9014,-6.0711,2.0313,13.514
2.515000,12.1357,-5.6416,1.5135,13.468
2.521000,11.8748,-5.2139,1.1336,13.019
2.525000,11.1722,-4.8476,1.2079,12.238
2.531000,10.1385,-4.5767,1.5699,11.234
2.539000,8.9958,-4.4063,1.8001,10.177
2.541000,7.8070,-4.3102,1.8198,9.102
2.548000,6.6095,-4.2326,1.6378,8.018
2.551000,5.4373,-4.1533,1.4365,6.991
2.554000,4.3772,-4.0314,1.2219,6.075
2.560000,3.4865,-3.8897,0.9074,5.302
2.565000,2.7949,-3.7563,0.5869,4.719
2.571000,2.3141,-3.6118,0.4440,4.312
2.575000,2.0862,-3.4817,0.4118,4.080
2.580000,2.0673,-3.3308,0.2629,3.929
2.584000,2.1839,-3.1652,0.0126,3.845
2.589000,2.3588,-3.0068,-0.1682,3.825
2.594000,2.5174,-2.8189,-0.2693,3.789
2.599000,2.5563,-2.7145,-0.3196,3.742
2.604000,2.4721,-2.6665,-0.2762,3.647
2.609000,2.2480,-2.6843,-0.0647,3.502
2.614000,1.9615,-2.7279,0.2107,3.367
2.621000,1.6591,-2.6920,0.2790,3.175
2.626000,1.4329,-2.6302,0.1020,2.997
2.628000,1.2555,-2.5112,-0.2990,2.823
2.633000,1.0760,-2.3022,-0.7952,2.663
2.640000,0.8877,-2.0150,-1.0873,2.456
2.643000,0.7195,-1.7343,-1.1429,2.198
2.648000,0.4864,-1.4430,-1.1078,1.883
2.653000,0.2435,-1.1577,-1.0714,1.596
2.660000,0.0410,-0.8638,-1.1041,1.402
2.662000,-0.1240,-0.5346,-1.0942,1.224
2.667000,-0.3015,-0.1747,-0.9277,0.991
2.676000,-0.4688,0.2198,-0.7782,0.935
2.677000,-0.6629,0.6609,-0.6988,1.168
2.682000,-0.8939,1.0553,-0.7169,1.558
2.687000,-1.1495,1.4881,-0.6076,1.976
2.692000,-1.4697,1.9019,-0.2841,2.420
