time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.010000,-0.0970,0.6758,-2.9563,3.034
0.010000,0.0844,0.8097,-2.9456,3.056
0.011000,0.2732,0.8842,-2.6559,2.812
0.013000,0.5028,0.9526,-2.0579,2.323
0.017000,0.6875,0.9776,-1.3367,1.793
0.021000,0.8105,0.9257,-0.5526,1.349
0.026000,0.8623,0.8011,0.1013,1.181
0.032000,0.8251,0.6155,0.5471,1.166
0.036000,0.7255,0.3989,0.8040,1.154
0.041000,0.5695,0.1799,0.9057,1.085
0.049000,0.3788,0.0300,0.9086,0.985
0.051000,0.2249,-0.0246,0.8473,0.877
0.056000,0.1047,-0.0512,0.7197,0.729
0.061000,0.0680,-0.0165,0.5857,0.590
0.073000,0.1080,0.0644,0.4714,0.488
0.073000,0.1805,0.2039,0.2443,0.366
0.075000,0.2647,0.3223,0.0026,0.417
0.080000,0.3302,0.4344,-0.2308,0.592
0.085000,0.3741,0.5357,-0.4307,0.783
0.090000,0.4270,0.6502,-0.6256,0.998
0.095000,0.4537,0.7197,-0.8310,1.189
0.100000,0.4684,0.7281,-1.0109,1.331
0.105000,0.4482,0.6924,-1.1366,1.404
0.110000,0.4035,0.6417,-1.2404,1.454
0.115000,0.3687,0.5534,-1.2959,1.456
0.120000,0.3517,0.4515,-1.3652,1.480
0.124000,0.3547,0.3205,-1.3646,1.446
0.130000,0.3705,0.1557,-1.3456,1.404
0.135000,0.3716,-0.0023,-1.2844,1.337
0.139000,0.3936,-0.1429,-1.2454,1.314
0.144000,0.4061,-0.2723,-1.1486,1.248
0.149000,0.3971,-0.3946,-1.0000,1.146
0.154000,0.3108,-0.5497,-0.8141,1.030
0.159000,0.1592,-0.7597,-0.5050,0.926
0.165000,0.3397,-0.8006,-0.2640,0.909
0.169000,0.6266,-0.7164,-0.1006,0.957
0.173000,0.6829,-0.6702,0.1802,0.974
0.188000,0.6186,-0.6533,0.5076,1.033
0.189000,0.5383,-0.6451,0.8419,1.189
0.189000,0.4656,-0.6388,1.1781,1.419
0.193000,0.3777,-0.6450,1.4682,1.647
0.198000,0.2736,-0.6240,1.6630,1.797
0.202000,0.1620,-0.5989,1.7065,1.816
0.208000,0.0803,-0.5412,1.6500,1.738
0.213000,0.0210,-0.3993,1.4699,1.523
0.218000,-0.0044,-0.2307,1.2320,1.253
0.222000,-0.0245,-0.0166,0.9343,0.935
0.227000,0.0145,0.2328,0.6831,0.722
0.232000,0.0976,0.5139,0.4034,0.661
0.237000,0.2349,0.8341,0.1011,0.872
0.242000,0.4134,1.1647,-0.0538,1.237
0.248000,0.6286,1.5079,-0.2122,1.647
0.252000,0.8153,1.7043,-0.3500,1.921
0.256000,0.9481,1.7964,-0.4910,2.090
0.261000,0.9846,1.7821,-0.6507,2.137
0.271000,0.9169,1.7241,-0.7058,2.076
0.271000,0.7829,1.6696,-0.7379,1.986
0.276000,0.7012,1.7251,-0.7254,1.998
0.281000,0.6658,1.8584,-0.6996,2.094
0.286000,0.6103,1.9537,-0.6436,2.146
0.291000,0.5871,1.9997,-0.5601,2.158
0.296000,0.6117,2.0268,-0.4109,2.157
0.301000,0.7316,2.1093,-0.2548,2.247
0.306000,0.9085,2.1696,-0.0058,2.352
0.310000,1.0327,2.2158,0.1194,2.448
0.315000,1.1002,2.1914,0.1617,2.457
0.320000,1.0754,2.1383,0.2084,2.403
0.325000,1.0014,2.0859,0.1281,2.317
0.331000,0.9098,2.0589,0.0287,2.251
0.335000,0.7833,2.0285,-0.0576,2.175
0.340000,0.6010,1.9502,-0.2024,2.051
0.344000,0.3712,1.8420,-0.3518,1.912
0.350000,0.1862,1.7342,-0.4473,1.801
0.354000,0.0574,1.6530,-0.5916,1.757
0.359000,0.0197,1.5808,-0.6519,1.710
0.370000,0.0205,1.5811,-0.7253,1.740
0.371000,0.0314,1.5619,-0.7961,1.753
0.374000,0.0393,1.5413,-0.8178,1.745
0.379000,0.0271,1.4847,-0.9171,1.745
0.384000,0.0019,1.4174,-1.0018,1.736
0.389000,-0.0806,1.3694,-1.0933,1.754
0.394000,-0.1548,1.3599,-1.1930,1.816
0.399000,-0.2875,1.2955,-1.3830,1.917
0.403000,-0.4217,1.2062,-1.5377,1.999
0.409000,-0.5395,1.1075,-1.7503,2.140
0.414000,-0.6393,0.9787,-1.8353,2.176
0.418000,-0.7104,0.8980,-1.8443,2.171
0.423000,-0.7590,0.8832,-1.7523,2.104
0.429000,-0.7471,0.8881,-1.6277,1.999
0.433000,-0.7030,0.9045,-1.4787,1.871
0.438000,-0.6204,0.8860,-1.3212,1.707
0.442000,-0.5076,0.8847,-1.1168,1.513
0.448000,-0.3985,0.8855,-0.9064,1.328
0.452000,-0.3351,0.8935,-0.6816,1.173
0.457000,-0.2958,0.9020,-0.4294,1.042
0.469000,-0.2639,0.9165,-0.2385,0.983
0.470000,-0.2197,0.9633,-0.0693,0.990
0.472000,-0.1514,0.9910,0.0197,1.003
0.477000,-0.0985,1.0358,0.1277,1.048
0.482000,-0.0511,1.0509,0.2404,1.079
0.487000,-0.0295,1.0949,0.3434,1.148
0.492000,0.0325,1.1559,0.4331,1.235
0.498000,0.0875,1.2351,0.5249,1.345
0.502000,0.1596,1.3218,0.5914,1.457
0.507000,0.2184,1.4016,0.5836,1.534
0.512000,0.2530,1.4494,0.5615,1.575
0.516000,0.2605,1.5247,0.5417,1.639
0.522000,0.2527,1.5781,0.4789,1.668
0.527000,0.2183,1.6085,0.3409,1.659
0.532000,0.1844,1.6146,0.2379,1.642
0.536000,0.1483,1.6338,0.1196,1.645
0.541000,0.1517,1.6521,-0.0197,1.659
0.546000,0.1741,1.6494,-0.1333,1.664
0.551000,0.2129,1.6297,-0.2487,1.662
0.556000,0.2341,1.5779,-0.3931,1.643
0.561000,0.2066,1.5215,-0.4100,1.589
0.590000,0.1779,1.4487,-0.2672,1.484
0.591000,0.1627,1.3452,-0.1695,1.366
0.591000,0.1697,1.2554,-0.0581,1.268
0.591000,0.1707,1.1685,0.0669,1.183
0.592000,0.2027,1.0877,0.2748,1.140
0.592000,0.2636,1.0290,0.5392,1.191
0.595000,0.3251,0.9825,0.7953,1.305
0.599000,0.3587,0.9132,0.9986,1.400
0.605000,0.3271,0.8532,1.1899,1.500
0.610000,0.3322,0.8012,1.3931,1.641
0.615000,0.3658,0.7620,1.6057,1.815
0.620000,0.3866,0.7735,1.8719,2.062
0.625000,0.4056,0.7962,2.0646,2.250
0.629000,0.4066,0.8373,2.2222,2.409
0.634000,0.4062,0.8802,2.2993,2.495
0.640000,0.4307,0.9632,2.3091,2.539
0.644000,0.4499,1.0722,2.3082,2.585
0.650000,0.5041,1.2086,2.3108,2.656
0.654000,0.5776,1.3449,2.3710,2.786
0.658000,0.6540,1.4786,2.4657,2.949
0.688000,0.7113,1.6049,2.5913,3.130
0.689000,0.7298,1.7249,2.6673,3.259
0.689000,0.6928,1.8353,2.6855,3.326
0.689000,0.6351,1.9648,2.6662,3.372
0.689000,0.5423,2.0737,2.6383,3.399
0.690000,0.4408,2.1619,2.6542,3.452
0.693000,0.3688,2.2662,2.6911,3.537
0.698000,0.3556,2.3647,2.7011,3.608
0.702000,0.4186,2.3976,2.6833,3.623
0.708000,0.5273,2.3413,2.6748,3.594
0.713000,0.6027,2.1843,2.6566,3.492
0.718000,0.6262,1.9068,2.6061,3.289
0.723000,0.5765,1.5458,2.5976,3.077
0.727000,0.4624,1.2140,2.6012,2.908
0.732000,0.2569,0.9221,2.6324,2.801
0.737000,-0.0274,0.6495,2.7111,2.788
0.742000,-0.3277,0.4528,2.8048,2.860
0.752000,-0.6262,0.3349,2.8762,2.963
0.753000,-0.8902,0.3338,2.8916,3.044
0.757000,-1.1204,0.4137,2.8593,3.099
0.761000,-1.2937,0.5998,2.7267,3.077
0.793000,-1.3916,0.8111,2.5642,3.028
0.795000,-1.4383,1.0428,2.3491,2.945
0.795000,-1.4277,1.2869,2.1020,2.848
0.795000,-1.3771,1.5989,1.7838,2.763
0.796000,-1.3189,1.8864,1.4174,2.703
0.796000,-1.2530,2.1550,1.0894,2.720
0.796000,-1.2191,2.4124,0.8130,2.823
0.800000,-1.2160,2.6270,0.5357,2.944
0.805000,-1.2296,2.8028,0.3390,3.079
0.811000,-1.2445,2.9174,0.1800,3.177
0.815000,-1.2612,2.9365,0.1029,3.198
0.820000,-1.2606,2.8888,0.0755,3.153
0.825000,-1.2056,2.8044,0.1132,3.055
0.831000,-1.1832,2.6304,0.1083,2.886
0.835000,-1.1788,2.3044,0.1171,2.591
0.841000,-1.0941,2.1517,0.4953,2.464
0.845000,-0.9687,2.0009,0.6220,2.308
0.849000,-0.8383,1.8497,0.7319,2.159
0.855000,-0.7072,1.7245,0.8965,2.068
0.860000,-0.6289,1.5702,1.0022,1.966
0.867000,-0.5716,1.4590,1.1208,1.927
0.869000,-0.5002,1.4290,1.3297,2.015
0.873000,-0.3974,1.4678,1.6682,2.257
0.879000,-0.3598,1.4183,2.0091,2.485
0.904000,-0.3935,1.3431,2.0942,2.519
0.905000,-0.4336,1.3210,2.2631,2.656
0.905000,-0.4921,1.3584,2.3992,2.801
0.906000,-0.5104,1.3915,2.4107,2.830
0.906000,-0.5009,1.4285,2.3193,2.770
0.907000,-0.5091,1.4497,2.1850,2.671
0.914000,-0.5255,1.4581,1.9735,2.509
0.917000,-0.5340,1.4796,1.7364,2.343
0.923000,-0.5037,1.5149,1.4537,2.159
0.928000,-0.4390,1.5396,1.1986,2.000
0.933000,-0.3955,1.5555,0.9497,1.865
0.938000,-0.3946,1.5631,0.7431,1.775
0.942000,-0.3935,1.5611,0.6181,1.724
0.951000,-0.3860,1.5552,0.5603,1.698
0.952000,-0.3898,1.4917,0.5204,1.627
0.960000,-0.3776,1.3989,0.4709,1.524
0.961000,-0.4034,1.2972,0.3915,1.414
0.995000,-0.4134,1.2186,0.3384,1.331
0.996000,-0.4256,1.1271,0.2662,1.234
0.996000,-0.4364,1.0597,0.2287,1.169
0.997000,-0.4622,0.9865,0.1552,1.100
0.997000,-0.4922,0.9207,0.0924,1.048
0.997000,-0.5156,0.8253,-0.0015,0.973
0.997000,-0.5324,0.7364,-0.0942,0.914
1.001000,-0.5377,0.6553,-0.1760,0.866
1.006000,-0.5411,0.5461,-0.2888,0.821
1.011000,-0.5342,0.4556,-0.3716,0.794
1.016000,-0.5157,0.3504,-0.5177,0.810
1.020000,-0.4896,0.2452,-0.6693,0.865
1.026000,-0.4764,0.1510,-0.8194,0.960
1.031000,-0.4549,0.0428,-0.9666,1.069
1.035000,-0.4026,-0.0474,-1.0260,1.103
1.040000,-0.3605,-0.1064,-1.0395,1.105
1.045000,-0.3091,-0.1971,-1.0408,1.103
1.050000,-0.2803,-0.3206,-1.0838,1.164
1.055000,-0.2779,-0.4529,-1.1660,1.281
1.060000,-0.2875,-0.5973,-1.3041,1.463
1.067000,-0.3105,-0.6997,-1.4703,1.658
1.069000,-0.3458,-0.7968,-1.6300,1.847
1.074000,-0.3816,-0.8993,-1.7699,2.022
1.097000,-0.4225,-0.9576,-1.9163,2.184
1.098000,-0.4709,-1.0484,-2.0275,2.331
1.098000,-0.5282,-1.1211,-2.1428,2.475
1.098000,-0.5909,-1.1947,-2.2180,2.588
1.098000,-0.6649,-1.2548,-2.2639,2.672
1.104000,-0.7119,-1.3194,-2.3057,2.750
1.109000,-0.7799,-1.4005,-2.3267,2.826
1.115000,-0.7995,-1.4669,-2.3174,2.857
1.119000,-0.8353,-1.5488,-2.3137,2.907
1.124000,-0.8630,-1.6174,-2.2834,2.928
1.128000,-0.8790,-1.6835,-2.2432,2.939
1.133000,-0.8714,-1.7259,-2.2196,2.944
1.138000,-0.8606,-1.7290,-2.2401,2.958
1.143000,-0.8478,-1.7122,-2.2590,2.959
1.150000,-0.8070,-1.6792,-2.3195,2.975
1.152000,-0.7787,-1.6285,-2.4167,3.016
1.157000,-0.7419,-1.5817,-2.5171,3.064
1.162000,-0.7076,-1.5051,-2.6014,3.088
1.190000,-0.6532,-1.4310,-2.6517,3.083
1.192000,-0.5932,-1.3561,-2.6848,3.066
1.192000,-0.5263,-1.2803,-2.6613,3.000
1.192000,-0.4595,-1.2038,-2.6052,2.906
1.193000,-0.3915,-1.1447,-2.5345,2.808
1.193000,-0.3341,-1.1150,-2.4637,2.725
1.198000,-0.2501,-1.1013,-2.3556,2.612
1.201000,-0.1762,-1.1229,-2.1984,2.475
1.207000,-0.1275,-1.1689,-2.0677,2.379
1.211000,-0.0844,-1.2331,-1.9778,2.332
1.216000,-0.0317,-1.3155,-1.8904,2.303
1.222000,0.0097,-1.3767,-1.8088,2.273
1.226000,0.0756,-1.4730,-1.7260,2.270
1.231000,0.1170,-1.6114,-1.6874,2.336
1.236000,0.1362,-1.7845,-1.6665,2.445
1.241000,0.1471,-2.0050,-1.6478,2.599
1.248000,0.1863,-2.2412,-1.6646,2.798
1.250000,0.2329,-2.4965,-1.6450,2.999
1.255000,0.3047,-2.7511,-1.5985,3.196
1.260000,0.3622,-2.9691,-1.5265,3.358
1.267000,0.4364,-3.1895,-1.4025,3.511
1.271000,0.5309,-3.3802,-1.2876,3.656
1.275000,0.6050,-3.5591,-1.1376,3.785
1.300000,0.6531,-3.6665,-0.9226,3.837
1.300000,0.6910,-3.7386,-0.7001,3.866
1.301000,0.7237,-3.7696,-0.5084,3.872
1.301000,0.7299,-3.7623,-0.2937,3.844
1.301000,0.7040,-3.7397,-0.0908,3.807
1.304000,0.6499,-3.6915,0.1003,3.750
1.310000,0.5835,-3.5976,0.2760,3.655
1.314000,0.5100,-3.4714,0.4171,3.533
1.318000,0.4452,-3.3324,0.5199,3.402
1.324000,0.3748,-3.1592,0.5522,3.229
1.329000,0.3013,-2.9685,0.5500,3.034
1.334000,0.2161,-2.7831,0.5408,2.843
1.339000,0.1097,-2.5851,0.5163,2.638
1.344000,-0.0131,-2.4058,0.5279,2.463
1.350000,-0.1514,-2.2276,0.5840,2.308
1.353000,-0.2276,-2.0509,0.6845,2.174
1.358000,-0.2215,-1.8489,0.7924,2.024
1.391000,-0.0929,-1.6650,0.8814,1.886
1.391000,0.1918,-1.5198,0.8740,1.764
1.391000,0.6185,-1.4740,0.8161,1.795
1.392000,1.1143,-1.5269,0.7128,2.020
1.392000,1.5933,-1.6691,0.6241,2.390
1.392000,2.0423,-1.9077,0.6477,2.869
1.392000,2.3846,-2.1938,0.7854,3.334
1.397000,2.5459,-2.4765,0.9718,3.682
1.402000,2.5464,-2.6812,1.2360,3.899
1.407000,2.3753,-2.8080,1.5012,3.973
1.412000,2.0717,-2.8229,1.7336,3.907
1.416000,1.6209,-2.7363,1.8399,3.674
1.422000,1.1354,-2.5733,1.8171,3.349
1.427000,0.6758,-2.3412,1.7196,2.982
1.432000,0.2666,-2.0842,1.5360,2.603
1.437000,-0.0118,-1.8042,1.2681,2.205
1.441000,-0.2334,-1.5841,0.9572,1.866
1.452000,-0.4326,-1.4610,0.7205,1.685
1.453000,-0.6150,-1.3963,0.5675,1.628
1.456000,-0.8026,-1.3393,0.3740,1.606
1.461000,-1.0161,-1.3313,0.1379,1.680
1.490000,-1.1963,-1.3775,-0.0771,1.826
1.490000,-1.3175,-1.3865,-0.2121,1.924
1.491000,-1.3237,-1.3726,-0.2992,1.930
1.491000,-1.2014,-1.3474,-0.4266,1.855
1.491000,-1.0057,-1.2897,-0.5428,1.723
1.492000,-0.7899,-1.2114,-0.6857,1.600
1.495000,-0.5353,-1.1522,-0.8321,1.519
1.500000,-0.2852,-1.1734,-0.8708,1.489
1.505000,-0.0475,-1.2140,-0.8436,1.479
1.510000,0.1100,-1.3208,-0.6663,1.483
1.515000,0.2503,-1.5220,-0.3027,1.572
1.519000,0.3785,-1.7731,0.0540,1.814
1.524000,0.4679,-1.9815,0.3581,2.067
1.531000,0.5251,-2.1255,0.6071,2.272
1.534000,0.6065,-2.1498,0.8298,2.383
1.539000,0.6853,-2.0486,0.9749,2.370
1.544000,0.7101,-1.8179,1.0141,2.199
1.549000,0.6832,-1.5661,0.9536,1.957
1.554000,0.6938,-1.2510,0.7322,1.607
1.559000,0.6720,-0.9544,0.4029,1.235
1.566000,0.6540,-0.6909,-0.0451,0.952
1.568000,0.6524,-0.4034,-0.5101,0.921
1.573000,0.5936,-0.1482,-0.8795,1.071
1.579000,0.5546,0.0195,-1.3015,1.415
1.602000,0.5954,-0.0050,-1.8444,1.938
1.603000,0.6254,-0.4165,-2.6844,2.788
1.603000,0.0438,-0.3558,-2.7925,2.815
1.603000,-0.5838,0.4836,-2.0342,2.171
1.603000,-0.7068,1.5285,-1.3311,2.147
1.607000,-0.5688,2.3543,-0.7955,2.549
1.612000,-0.3391,2.5776,-0.4061,2.631
1.617000,-0.1732,2.2689,0.0341,2.276
1.622000,-0.0131,1.6840,0.5049,1.758
1.627000,0.2537,1.1218,0.8147,1.409
1.632000,0.6877,0.7553,0.9490,1.394
1.637000,1.0826,0.5715,1.0722,1.627
1.642000,1.2882,0.6270,1.2773,1.919
1.647000,1.4723,0.8885,1.3055,2.159
1.653000,1.6176,1.2806,1.0207,2.302
1.656000,1.5852,1.6581,0.5399,2.357
1.662000,1.4507,1.9672,-0.0734,2.445
1.675000,1.1876,2.2296,-0.6857,2.618
1.675000,0.7811,2.2194,-1.2071,2.644
1.676000,0.0026,2.4704,-1.2912,2.787
1.681000,-0.8022,3.1289,-1.0774,3.405
1.686000,-1.3151,3.6755,-0.7930,3.983
1.691000,-1.9439,3.9898,-0.4537,4.461
1.697000,-2.7307,3.9429,-0.2873,4.805
1.700000,-3.3987,3.5458,-0.2397,4.917
1.705000,-3.8026,2.8976,-0.1523,4.783
1.711000,-3.8634,2.1770,-0.0125,4.435
1.715000,-3.5705,1.5534,0.1687,3.897
1.720000,-3.1516,1.1842,0.3844,3.389
1.725000,-2.6756,1.0108,0.5288,2.909
1.730000,-2.1998,0.9535,0.5119,2.452
1.736000,-1.7745,0.9057,0.4663,2.046
1.741000,-1.5129,0.8599,0.5046,1.812
1.745000,-1.3904,0.7825,0.6108,1.708
1.749000,-1.3453,0.7430,0.6779,1.680
1.754000,-1.2738,0.7163,0.5741,1.570
1.760000,-1.2022,0.7131,0.2701,1.424
1.766000,-1.1796,0.7213,-0.1254,1.388
1.769000,-1.2072,0.7623,-0.4455,1.496
1.774000,-1.2507,0.7844,-0.6237,1.603
1.779000,-1.2574,0.7435,-0.6685,1.606
1.800000,-1.2787,0.6520,-0.6616,1.580
1.800000,-1.2423,0.4879,-0.6772,1.497
1.801000,-1.1205,0.2876,-0.6767,1.340
1.801000,-0.9593,0.3979,-0.4993,1.152
1.804000,-0.8529,0.7097,-0.4688,1.205
1.808000,-0.7892,0.6425,0.1190,1.025
1.813000,-0.4292,0.6975,0.3776,0.902
1.818000,0.0120,0.8198,0.6285,1.033
1.823000,0.4282,1.0351,0.9526,1.470
1.828000,0.8201,1.2353,1.2972,1.970
1.834000,1.1838,1.2976,1.4712,2.291
1.838000,1.4463,1.2170,1.4904,2.407
1.843000,1.5825,1.0946,1.3684,2.361
1.850000,1.4713,1.0270,1.1991,2.158
1.852000,0.9573,0.9096,0.6985,1.494
1.857000,0.5727,0.9380,0.0204,1.099
1.862000,0.3879,1.0767,-0.5757,1.281
1.887000,0.3545,1.2182,-1.0583,1.652
1.887000,0.4546,1.3469,-1.2359,1.884
1.888000,0.5936,1.3394,-1.1437,1.859
1.888000,0.7181,1.2010,-0.9748,1.705
1.888000,0.7311,1.0157,-0.8509,1.513
1.892000,0.8105,0.9505,-0.6665,1.416
1.896000,1.3463,1.0267,-0.1975,1.705
1.901000,2.0731,1.0233,0.2644,2.327
1.906000,2.5689,0.8386,0.5229,2.752
1.911000,2.7221,0.5133,0.5137,2.817
1.916000,2.5669,0.1820,0.0828,2.575
1.922000,2.3766,0.1880,-0.1882,2.391
1.926000,2.3158,0.6602,-0.0087,2.408
1.931000,2.4472,1.2608,0.3354,2.773
1.936000,2.9078,1.9713,1.0225,3.659
1.941000,3.4940,2.4819,1.4993,4.540
1.948000,3.9588,2.6383,1.4569,4.975
1.951000,4.2344,2.4359,1.3904,5.079
1.956000,4.5148,1.9948,1.5855,5.184
1.960000,4.5649,1.1820,1.6840,5.007
1.967000,4.3796,0.2493,1.8518,4.762
1.972000,4.0999,-0.4702,2.1794,4.667
1.975000,3.8749,-0.8736,2.6538,4.777
2.002000,3.7438,-0.9987,3.0525,4.933
2.002000,3.6533,-0.8077,3.3169,5.000
2.003000,3.5141,-0.4400,3.4121,4.918
2.003000,3.4106,0.0475,3.3806,4.802
2.003000,3.3043,0.5175,3.2361,4.654
2.004000,3.3003,0.8142,2.9125,4.476
2.010000,3.3472,0.9693,2.5881,4.341
2.014000,3.4417,1.0880,2.3684,4.317
2.020000,3.5477,1.2658,2.2675,4.397
2.024000,3.6911,1.5355,2.1374,4.533
2.029000,3.7870,1.8698,1.9232,4.641
2.034000,3.8156,2.1675,1.8135,4.748
2.039000,3.8912,2.3418,1.9590,4.946
2.044000,4.0150,2.3334,2.2930,5.179
2.050000,4.0713,2.2602,2.7458,5.406
2.053000,4.0440,2.1185,3.2275,5.591
2.057000,3.9971,1.9311,3.5400,5.678
2.092000,3.9130,1.6649,3.6774,5.622
2.093000,3.8160,1.3755,3.7542,5.527
2.093000,3.6634,1.1566,3.7708,5.383
2.093000,3.5634,1.0233,3.6694,5.216
2.094000,3.5350,0.9816,3.5666,5.117
2.094000,3.4622,0.9320,3.4442,4.972
2.094000,3.2484,0.8835,3.2225,4.660
2.106000,2.9727,0.8987,2.9440,4.279
2.107000,2.7197,0.9310,2.5963,3.874
2.107000,2.4944,0.9641,2.2659,3.505
2.112000,2.2431,0.9365,1.9789,3.134
2.119000,2.0141,0.8629,1.7398,2.798
2.122000,1.8040,0.8036,1.5654,2.520
2.126000,1.6284,0.7731,1.4040,2.285
2.131000,1.4873,0.7226,1.2128,2.051
2.136000,1.2164,0.0954,0.1255,1.227
2.141000,1.0145,-0.1265,0.1566,1.034
2.146000,1.2162,0.6451,0.3970,1.433
2.151000,1.3772,1.5132,0.4335,2.092
2.161000,1.3716,2.0496,0.8281,2.602
2.161000,1.2128,2.0338,0.9842,2.564
2.166000,0.9489,1.5848,0.8056,2.015
2.178000,0.4856,0.4911,-0.0018,0.691
2.178000,-0.1758,-0.8530,-0.6712,1.100
2.180000,-0.0594,-0.0504,0.1062,0.132
2.204000,0.1741,1.0407,0.3075,1.099
2.204000,0.2533,1.8192,0.9008,2.046
2.205000,0.0912,2.0730,0.9442,2.280
2.205000,-0.3060,1.7986,0.5791,1.914
2.205000,-0.7547,1.2202,0.2923,1.464
2.210000,-1.1336,0.5640,0.0981,1.270
2.220000,-1.4094,-0.0119,-0.1515,1.418
2.220000,-1.7018,-0.3824,-0.3914,1.788
2.224000,-1.9844,-0.5757,-0.5533,2.139
2.237000,-2.2036,-0.6336,-0.6968,2.396
2.238000,-2.3526,-0.6248,-0.7915,2.560
2.240000,-2.4687,-0.6358,-0.8230,2.679
2.244000,-2.6046,-0.6547,-0.8559,2.819
2.254000,-2.7464,-0.7907,-0.7696,2.960
2.255000,-2.8268,-1.0657,-0.5872,3.078
2.259000,-2.8149,-1.3125,-0.6980,3.183
2.271000,-2.8944,-1.4409,-1.0031,3.385
2.272000,-3.0722,-1.4748,-1.1395,3.593
2.274000,-3.1765,-1.5760,-1.2297,3.753
2.278000,-3.1458,-1.7072,-1.3649,3.831
2.322000,-3.0869,-1.7580,-1.5406,3.872
2.323000,-3.0575,-1.7337,-1.6671,3.890
2.323000,-3.0197,-1.7659,-1.6607,3.872
2.323000,-2.9933,-1.8947,-1.6221,3.896
2.323000,-3.0061,-2.1238,-1.5945,4.011
2.324000,-3.0278,-2.4509,-1.6060,4.214
2.324000,-3.0941,-2.8616,-1.6510,4.526
2.324000,-3.1992,-3.3123,-1.7591,4.930
2.324000,-3.2964,-3.6631,-1.7889,5.243
2.328000,-3.3880,-3.9299,-1.7530,5.477
2.337000,-3.4511,-4.1128,-1.7749,5.655
2.338000,-3.5014,-4.2349,-1.8340,5.793
2.342000,-3.5393,-4.3343,-1.9799,5.936
2.387000,-3.5928,-4.4365,-2.1567,6.103
2.388000,-3.5908,-4.5605,-2.2998,6.243
2.389000,-3.5231,-4.7063,-2.4240,6.359
2.390000,-3.4132,-4.8575,-2.4877,6.437
2.390000,-3.3250,-4.9954,-2.4508,6.482
2.390000,-3.2585,-5.1287,-2.3313,6.508
2.391000,-3.1921,-5.2151,-2.1320,6.475
2.391000,-3.1541,-5.2987,-1.9802,6.477
2.392000,-3.1447,-5.4594,-1.9870,6.606
2.392000,-3.1675,-5.6395,-2.0445,6.784
2.396000,-3.1999,-5.8297,-2.1511,6.989
2.401000,-3.2602,-5.9768,-2.2850,7.181
2.405000,-3.3199,-6.1328,-2.3993,7.375
2.411000,-3.3909,-6.3244,-2.4820,7.593
2.416000,-3.4088,-6.4796,-2.4435,7.719
2.420000,-3.4571,-6.5411,-2.3382,7.759
2.425000,-3.4100,-6.5358,-2.2523,7.708
2.432000,-3.3074,-6.4962,-2.2070,7.616
2.435000,-3.1482,-6.5194,-2.1507,7.552
2.442000,-2.9420,-6.5275,-2.0859,7.458
2.445000,-2.7471,-6.5194,-1.9592,7.341
2.450000,-2.5776,-6.4532,-1.8414,7.189
2.455000,-2.4105,-6.3651,-1.7472,7.027
2.460000,-2.2168,-6.2733,-1.6446,6.854
2.468000,-2.0393,-6.1444,-1.4959,6.645
2.469000,-1.8955,-6.0324,-1.3180,6.459
2.476000,-1.7268,-5.9995,-1.1352,6.345
2.479000,-1.5569,-5.9839,-0.9105,6.250
2.511000,-1.4619,-5.8998,-0.6324,6.111
2.512000,-1.3952,-5.7778,-0.4134,5.958
2.512000,-1.3351,-5.7039,-0.2414,5.863
2.513000,-1.3281,-5.6411,-0.0509,5.796
2.513000,-1.3786,-5.5523,0.1735,5.723
2.513000,-1.4459,-5.3815,0.4125,5.588
2.516000,-1.5477,-5.1661,0.6157,5.428
2.518000,-1.6268,-4.9165,0.7116,5.227
2.523000,-1.6689,-4.6590,0.7447,5.005
2.528000,-1.6707,-4.4025,0.6713,4.756
2.533000,-1.5992,-4.1481,0.5493,4.479
2.537000,-1.3936,-3.9390,0.3602,4.194
2.543000,-1.0212,-3.7876,0.1177,3.925
2.552000,-0.5064,-3.7039,-0.1250,3.740
2.554000,0.0846,-3.7278,-0.3294,3.743
2.557000,0.6834,-3.8095,-0.4847,3.901
2.562000,1.1360,-3.9402,-0.6441,4.151
2.591000,1.3917,-4.0956,-0.7936,4.398
2.592000,1.4619,-4.1960,-0.9113,4.536
2.592000,1.3760,-4.1966,-1.0169,4.532
2.593000,1.1897,-4.1326,-1.0724,4.432
2.593000,0.9737,-4.0309,-1.0982,4.290
2.593000,0.8271,-3.9822,-1.1296,4.221
2.596000,0.7676,-3.9420,-1.0396,4.148
2.602000,0.7268,-3.8853,-0.8151,4.036
2.606000,0.7219,-3.8421,-0.4793,3.939
2.612000,0.7640,-3.8065,-0.1154,3.884
2.617000,0.7996,-3.7927,0.2446,3.884
2.621000,0.8006,-3.7721,0.5155,3.890
2.626000,0.8518,-3.7171,0.6723,3.872
2.633000,0.9768,-3.5962,0.7825,3.808
2.636000,1.1439,-3.4015,0.8706,3.693
2.641000,1.3897,-3.1757,0.9416,3.592
2.646000,1.7088,-2.8948,0.9544,3.494
2.651000,1.9702,-2.5914,0.9263,3.384
2.656000,2.1767,-2.3329,0.8117,3.292
2.661000,2.3350,-2.1112,0.6569,3.216
2.668000,2.5021,-1.8748,0.4902,3.165
2.670000,2.6633,-1.6585,0.3776,3.160
2.675000,2.8090,-1.4933,0.3108,3.196
2.705000,2.9441,-1.4016,0.2837,3.273
2.706000,3.0415,-1.3509,0.3412,3.345
