time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.008000,0.7854,-0.0104,-0.5370,0.951
0.009000,0.7622,-0.0086,-0.3210,0.827
0.009000,0.6758,-0.0483,-0.0852,0.683
0.009000,0.5246,-0.1169,0.1556,0.560
0.009000,0.3333,-0.1952,0.4269,0.576
0.010000,0.0801,-0.2516,0.6398,0.692
0.014000,-0.1384,-0.3019,0.8080,0.874
0.019000,-0.2678,-0.3439,0.8535,0.958
0.023000,-0.2562,-0.3499,0.7920,0.903
0.028000,-0.1832,-0.3008,0.6681,0.755
0.042000,-0.0942,-0.2186,0.5026,0.556
0.042000,-0.0661,-0.1271,0.3687,0.396
0.042000,-0.0831,-0.0642,0.2068,0.232
0.047000,-0.0959,-0.0138,0.0241,0.100
0.052000,-0.1273,0.0698,-0.1318,0.196
0.057000,-0.1250,0.1357,-0.2223,0.289
0.062000,-0.0928,0.1519,-0.2348,0.295
0.067000,-0.0857,0.1530,-0.1973,0.264
0.072000,-0.1179,0.1046,-0.2173,0.268
0.077000,-0.1681,0.0782,-0.2601,0.319
0.082000,-0.1730,0.0737,-0.2234,0.292
0.087000,-0.1103,0.0682,-0.0517,0.140
0.091000,-0.0385,0.0851,0.1116,0.145
0.099000,0.0426,0.1110,0.2099,0.241
0.101000,0.1238,0.1670,0.3001,0.365
0.106000,0.1996,0.1995,0.3341,0.437
0.111000,0.2893,0.2513,0.3908,0.547
0.128000,0.4062,0.2998,0.4669,0.688
0.128000,0.4605,0.3654,0.4978,0.770
0.128000,0.4273,0.4040,0.4142,0.719
0.132000,0.2778,0.4063,0.2825,0.567
0.135000,0.0985,0.3884,0.1327,0.422
0.140000,-0.0778,0.3487,-0.0111,0.357
0.145000,-0.2302,0.2975,-0.1710,0.413
0.152000,-0.3817,0.2087,-0.2888,0.522
0.155000,-0.5211,0.1724,-0.3169,0.634
0.160000,-0.5977,0.1949,-0.2217,0.667
0.169000,-0.5778,0.2286,-0.0691,0.625
0.170000,-0.4631,0.2734,0.0859,0.545
0.174000,-0.2465,0.2472,0.1565,0.383
0.186000,-0.0255,0.2174,0.1808,0.284
0.187000,0.1277,0.2787,0.2274,0.382
0.189000,0.2711,0.4980,0.3761,0.680
0.195000,0.4099,0.7066,0.5800,1.002
0.205000,0.5657,0.8028,0.7846,1.257
0.205000,0.6961,0.7849,1.0058,1.453
0.209000,0.7641,0.7250,1.2324,1.621
0.222000,0.7958,0.6932,1.3846,1.741
0.222000,0.7754,0.6988,1.4917,1.821
0.224000,0.6890,0.7009,1.5210,1.811
0.228000,0.5108,0.6623,1.3787,1.613
0.259000,0.2068,0.6141,1.0729,1.253
0.259000,-0.1372,0.5119,0.4962,0.726
0.260000,-0.4451,0.5417,-0.2660,0.750
0.260000,-0.7142,0.6385,-0.9051,1.318
0.260000,-0.9107,0.6351,-1.2431,1.667
0.260000,-1.0308,0.5701,-1.2861,1.744
0.268000,-1.1250,0.5366,-1.0747,1.646
0.268000,-1.1247,0.5565,-0.6635,1.419
0.272000,-1.0371,0.6276,-0.1533,1.222
0.277000,-0.8827,0.6971,0.3373,1.174
0.283000,-0.6290,0.7287,0.8079,1.257
0.287000,-0.2760,0.6725,1.2267,1.426
0.292000,0.1255,0.5782,1.5826,1.690
0.299000,0.5666,0.5040,1.8571,2.006
0.302000,1.0055,0.4185,2.1260,2.389
0.307000,1.4353,0.3955,2.3764,2.804
0.312000,1.8930,0.4369,2.5472,3.204
0.325000,2.2831,0.3781,2.7026,3.558
0.326000,2.5800,0.3189,2.9631,3.942
0.326000,2.7553,0.2527,3.2146,4.241
0.331000,2.8246,0.2131,3.3823,4.412
0.336000,2.7854,0.0229,3.3422,4.351
0.341000,2.6864,-0.1794,3.1217,4.122
0.347000,2.4845,-0.3818,2.8441,3.796
0.351000,2.2083,-0.5554,2.5621,3.428
0.356000,1.7921,-0.6764,2.2465,2.952
0.360000,1.3179,-0.6239,1.6615,2.211
0.365000,0.9290,-0.3936,0.9807,1.407
0.370000,0.6693,-0.1212,0.4711,0.827
0.375000,0.4218,0.1273,0.1427,0.463
0.380000,0.0727,0.3107,-0.0662,0.326
0.385000,-0.3643,0.4086,-0.0540,0.550
0.390000,-0.8175,0.3950,0.0898,0.912
0.395000,-1.1894,0.3226,0.1802,1.246
0.400000,-1.3925,0.1754,0.1661,1.413
0.405000,-1.4196,-0.0356,0.0214,1.420
0.410000,-1.2553,-0.2635,-0.1506,1.291
0.417000,-0.8931,-0.5488,-0.3467,1.104
0.420000,-0.3780,-0.8207,-0.5889,1.078
0.426000,0.2072,-0.9823,-0.6864,1.216
0.444000,0.7719,-1.0594,-0.4731,1.394
0.445000,1.1995,-1.1071,-0.0552,1.633
0.445000,1.3066,-1.2537,0.0329,1.811
0.445000,0.9802,-1.6194,-0.7437,2.034
0.449000,0.6024,-1.8218,-1.7299,2.583
0.454000,0.2372,-1.8628,-2.7121,3.299
0.459000,-0.1323,-1.7931,-3.7588,4.167
0.469000,-0.4192,-1.6253,-4.5673,4.866
0.469000,-0.6861,-1.4510,-4.8870,5.144
0.474000,-0.8592,-1.3966,-4.5715,4.857
0.480000,-1.0271,-1.4490,-4.0615,4.433
0.487000,-1.1194,-1.5304,-3.8175,4.262
0.488000,-1.2781,-1.6766,-3.7667,4.317
0.494000,-1.3230,-1.8087,-3.2660,3.961
0.504000,-1.1294,-1.8571,-2.3471,3.199
0.505000,-0.7485,-1.8894,-1.6323,2.607
0.508000,-0.3672,-1.8974,-1.4862,2.438
0.513000,0.0395,-1.8250,-1.6435,2.456
0.521000,0.4467,-1.6451,-1.7505,2.443
0.523000,0.8865,-1.2678,-1.8086,2.380
0.528000,1.3443,-0.7855,-1.7790,2.364
0.569000,1.6501,-0.3559,-1.8224,2.484
0.569000,1.6556,-0.1139,-2.0262,2.619
0.569000,1.3814,0.0317,-2.1857,2.586
0.569000,0.8877,0.1637,-2.2945,2.466
0.569000,0.2585,0.3292,-2.3070,2.345
0.570000,-0.3733,0.5933,-2.2144,2.323
0.570000,-0.8666,0.8906,-2.0641,2.409
0.570000,-1.3948,1.0777,-1.7261,2.467
0.573000,-1.7963,1.1000,-1.2199,2.434
0.577000,-1.8501,1.0778,-0.6517,2.238
0.589000,-1.5254,1.0813,-0.2623,1.888
0.589000,-1.0366,1.1941,-0.0418,1.582
0.591000,-0.5597,1.3514,0.0584,1.464
0.596000,-0.1208,1.4957,0.1822,1.512
0.606000,0.2109,1.5750,0.3405,1.625
0.607000,0.5086,1.5300,0.3859,1.658
0.611000,0.8010,1.4462,0.1804,1.663
0.623000,1.0260,1.3976,-0.0547,1.735
0.624000,1.1609,1.4146,-0.1846,1.839
0.626000,1.2946,1.4152,-0.0803,1.920
0.680000,1.4918,1.3450,0.1365,2.013
0.681000,1.7405,1.2324,0.0287,2.133
0.681000,1.9101,1.0968,-0.3726,2.234
0.681000,1.9255,0.8921,-0.7045,2.236
0.682000,1.7174,0.7719,-0.7222,2.017
0.682000,1.5336,0.7928,-0.4828,1.793
0.682000,1.3511,0.8632,-0.2085,1.617
0.682000,1.2534,0.9183,0.0239,1.554
0.682000,1.2092,0.8611,0.1250,1.490
0.682000,1.0004,0.6557,0.0302,1.197
0.682000,0.6143,0.5067,-0.0192,0.797
0.685000,0.1538,0.3974,0.1361,0.447
0.689000,-0.1837,0.5135,0.1197,0.558
0.695000,-0.5752,0.7632,-0.0938,0.960
0.699000,-1.0184,0.9999,-0.2303,1.446
0.704000,-1.4771,1.0528,-0.3815,1.854
0.709000,-1.7996,0.8811,-0.5569,2.080
0.718000,-1.8615,0.7390,-0.8054,2.159
0.718000,-1.9213,0.7480,-1.1347,2.353
0.723000,-2.0974,0.8695,-1.4317,2.684
0.728000,-2.2484,1.0568,-1.6669,2.992
0.762000,-2.3384,1.0942,-1.7650,3.127
0.763000,-2.6627,0.8631,-1.7211,3.286
0.763000,-3.0779,0.4970,-1.8777,3.640
0.764000,-3.2590,0.2150,-2.2280,3.954
0.764000,-3.1300,0.0902,-2.4580,3.981
0.764000,-2.8459,0.0912,-2.5167,3.800
0.764000,-2.5444,0.0920,-2.4146,3.509
0.767000,-2.3306,0.0079,-2.2796,3.260
0.772000,-2.1826,-0.1498,-2.0902,3.026
0.776000,-1.9366,-0.3426,-1.7519,2.634
0.781000,-1.6477,-0.5131,-1.3477,2.190
0.787000,-1.4234,-0.6952,-0.9283,1.836
0.792000,-1.0759,-0.8566,-0.5484,1.481
0.801000,-0.7031,-1.0596,-0.2686,1.300
0.802000,-0.4624,-1.2204,-0.0488,1.306
0.807000,-0.5014,-1.2932,0.2244,1.405
0.811000,-0.6758,-1.2338,0.8180,1.627
0.845000,-0.7507,-1.0537,1.3183,1.847
0.846000,-0.8075,-0.8921,1.6078,2.008
0.846000,-0.7768,-0.7744,1.8239,2.128
0.846000,-0.7818,-0.7578,1.7163,2.033
0.846000,-0.7092,-0.8285,1.5390,1.886
0.847000,-0.6406,-0.8866,1.2058,1.628
0.847000,-0.5262,-0.8343,0.7326,1.229
0.851000,-0.3315,-0.7644,0.2312,0.865
0.856000,-0.3051,-0.7289,-0.2259,0.822
0.860000,-0.6484,-0.7332,-0.6153,1.156
0.866000,-1.2542,-0.7061,-0.9881,1.746
0.870000,-1.6766,-0.3149,-1.2762,2.130
0.875000,-1.6596,0.4746,-1.5020,2.288
0.881000,-1.1134,0.9038,-1.9002,2.381
0.885000,-0.6383,0.8528,-2.6132,2.822
0.890000,-0.5420,0.5851,-2.6268,2.745
0.895000,-0.6738,0.4685,-1.9905,2.153
0.901000,-1.0451,0.6943,-1.3735,1.860
0.904000,-1.4904,1.6693,-1.3349,2.606
0.909000,-1.4333,2.5807,-1.5453,3.332
0.918000,-1.3133,2.2201,-2.1431,3.354
0.919000,-1.3880,1.2156,-2.7030,3.273
0.929000,-1.5588,-0.0150,-2.1378,2.646
0.930000,-1.4083,-0.8637,-0.8279,1.848
0.961000,-0.8335,-0.8852,0.6998,1.403
0.962000,-0.5533,-0.4766,1.3625,1.546
0.962000,-0.0462,0.1034,1.2860,1.291
0.962000,-0.2662,0.6341,1.6024,1.744
0.962000,-0.7091,2.0521,2.4500,3.274
0.962000,-0.3169,5.3874,5.2271,7.513
0.965000,0.7535,5.8013,5.6959,8.165
0.968000,2.0163,5.0363,5.2007,7.515
0.973000,2.9440,4.5221,4.6475,7.121
0.978000,3.7451,3.9371,3.7812,6.620
0.991000,4.4340,3.4461,3.1171,6.423
0.992000,5.6218,3.5667,2.6078,7.150
0.992000,5.6582,3.7788,1.7092,7.015
1.006000,4.8492,3.5509,-0.0003,6.010
1.007000,3.6881,3.1536,-1.5130,5.083
1.008000,3.1391,2.9592,-2.5761,5.025
1.012000,3.0765,2.6711,-2.9447,5.027
1.020000,3.0170,2.3722,-2.8207,4.763
1.023000,2.9224,1.8869,-2.3235,4.183
1.027000,2.7647,1.3909,-1.7240,3.543
1.082000,2.5860,0.9984,-1.1024,2.983
1.082000,2.5104,0.7303,-0.5088,2.664
1.083000,2.2547,0.3854,-0.3052,2.308
1.083000,1.9792,0.1620,-0.2755,2.005
1.083000,1.7359,-0.0431,-0.3406,1.770
1.083000,1.4367,-0.0563,-0.1002,1.441
1.083000,1.3525,-0.3344,-0.4805,1.474
1.083000,0.5636,-2.2556,-0.5936,2.400
1.083000,-1.1320,-5.2650,-0.2714,5.392
1.084000,-2.9963,-7.8524,0.1631,8.406
1.084000,-4.0264,-8.7454,0.2182,9.630
1.086000,-4.0110,-7.8803,-0.3721,8.850
1.090000,-3.4954,-6.6342,-0.7935,7.541
1.096000,-2.6232,-5.5139,-1.0759,6.200
1.101000,-1.6054,-4.5574,-1.2366,4.988
1.105000,-0.7665,-3.8213,-1.2782,4.102
1.110000,-0.2282,-3.3295,-1.1186,3.520
1.118000,-0.0138,-3.1949,-0.7536,3.283
1.121000,-0.0100,-3.2113,-0.4271,3.240
1.124000,-0.1441,-3.2237,-0.4877,3.264
1.129000,-0.1906,-3.0540,-0.9018,3.190
1.167000,-0.0396,-2.6752,-1.4026,3.021
1.168000,0.2428,-2.1157,-1.9000,2.854
1.168000,0.6564,-1.4727,-2.3076,2.815
1.168000,1.0681,-0.8418,-2.4775,2.826
1.168000,1.3776,-0.2958,-2.2967,2.694
1.169000,1.5996,0.2524,-1.9864,2.563
1.169000,1.7546,0.7714,-1.5062,2.438
1.169000,1.9736,1.2783,-0.9792,2.547
1.174000,2.1334,1.7415,-0.5968,2.818
1.179000,2.1262,2.0493,0.0083,2.953
1.184000,2.1815,2.4022,0.3444,3.263
1.189000,2.1720,2.7437,0.4909,3.534
1.194000,2.1429,3.0912,0.7069,3.827
1.202000,2.1353,3.4019,0.8531,4.106
1.203000,2.1651,3.6774,1.0891,4.404
1.208000,2.1837,3.8788,1.2802,4.632
1.213000,2.1830,3.9754,1.4433,4.759
1.247000,2.1337,4.0058,1.5682,4.802
1.248000,2.1128,4.0505,1.5804,4.834
1.248000,2.2766,4.0517,1.5862,4.911
1.249000,2.2776,4.1372,1.5689,4.976
1.249000,2.2969,4.3198,1.5628,5.136
1.249000,2.3827,4.5947,1.6745,5.440
1.250000,2.5615,5.0231,1.8292,5.928
1.252000,2.5466,5.2570,1.7166,6.088
1.257000,2.5866,5.3551,1.7510,6.200
1.262000,2.6642,5.4591,2.0539,6.412
1.267000,2.7749,5.5887,2.5177,6.728
1.273000,2.9656,5.7434,2.9781,7.117
1.276000,3.2580,5.8794,3.3302,7.502
1.282000,3.5632,6.0126,3.6092,7.866
1.287000,3.8411,6.1597,3.8584,8.221
1.291000,4.1988,6.2464,4.0562,8.550
1.296000,4.5573,6.1806,3.7822,8.560
1.302000,4.8922,5.8500,2.3429,7.978
1.306000,5.1652,5.2029,-0.1032,7.332
1.311000,-2.1273,-2.6223,-3.0671,4.562
1.319000,-2.5817,-4.0683,-6.4388,8.042
1.321000,4.8880,2.5842,-10.2178,11.618
1.325000,0.2566,-0.8773,-9.3826,9.427
1.368000,-3.3232,-4.1226,-7.4698,9.156
1.369000,4.5944,3.8026,-8.3516,10.262
1.369000,-4.7841,-4.0372,-5.1114,8.082
1.370000,1.2784,1.1919,-5.7256,5.986
1.370000,-0.9905,-0.8424,-3.8510,4.065
1.370000,0.8544,0.9378,-3.7896,3.996
1.370000,-2.5482,-1.8886,-2.3110,3.924
1.370000,0.6627,-0.3385,-2.0443,2.176
1.371000,1.0531,0.4579,-1.4588,1.857
1.375000,0.4124,-0.0066,-0.8163,0.915
1.379000,0.2361,0.3675,-0.5376,0.693
1.385000,-0.1984,0.0681,-0.5755,0.613
1.389000,-0.0743,0.3142,-0.7057,0.776
1.394000,0.1150,0.6025,-1.0040,1.177
1.401000,0.9067,0.8325,-1.3838,1.852
1.404000,1.5433,0.2688,-1.4748,2.152
1.408000,1.4098,-0.9487,-1.7863,2.465
1.413000,1.5275,-0.9386,-1.8622,2.585
1.448000,1.6480,-1.3530,-2.4441,3.243
1.449000,1.3970,-0.8450,-2.9417,3.364
1.449000,1.4261,-0.4869,-3.5062,3.816
1.449000,1.4949,-0.7489,-4.4930,4.794
1.450000,1.4937,-1.5051,-5.3130,5.721
1.450000,1.2611,-2.8955,-5.2828,6.155
1.450000,1.9818,-2.2341,-5.2407,6.032
1.453000,1.9441,-2.5791,-4.9041,5.872
1.457000,0.4352,-3.1782,-4.3623,5.415
1.463000,0.0464,-2.7579,-3.9081,4.783
1.467000,0.0175,-1.9823,-3.4448,3.974
1.473000,-0.2329,-1.7223,-2.8697,3.355
1.478000,-0.4609,-1.7146,-2.4045,2.989
1.483000,-0.6955,-1.6159,-2.0530,2.704
1.488000,-0.9553,-1.5286,-1.6150,2.420
1.492000,-1.2714,-1.4206,-1.0113,2.158
1.497000,-1.5331,-1.3093,-0.7597,2.154
1.501000,-1.6753,-1.1179,-0.5210,2.080
1.510000,-1.8235,-0.8519,-0.2101,2.024
1.512000,-2.0879,-0.5704,0.2317,2.177
1.533000,-2.5130,-0.6666,-0.2835,2.615
1.534000,-2.8190,-0.7526,-0.9696,3.075
1.534000,-3.0274,-0.4964,-1.2500,3.313
1.534000,-2.8708,-0.0102,-1.3833,3.187
1.538000,-2.6206,0.5715,-1.6070,3.127
1.540000,-2.3746,1.1560,-1.7723,3.181
1.547000,-1.8893,1.7898,-1.7155,3.117
1.566000,-1.7006,2.4091,-1.3811,3.256
1.566000,-1.4798,2.9286,-1.0241,3.437
1.568000,-1.0004,3.4059,-0.4671,3.580
1.568000,-0.4052,3.8568,0.3202,3.891
1.571000,0.2856,4.2856,1.0812,4.429
1.575000,1.0366,4.7839,1.8845,5.245
1.581000,1.7612,5.2307,2.5958,6.099
1.584000,2.3612,5.5739,3.2112,6.852
1.590000,2.8778,5.7659,3.6667,7.414
1.594000,3.3736,5.5784,3.7614,7.526
1.600000,3.6174,5.3827,3.9238,7.580
1.604000,3.7693,4.9142,4.0796,7.416
1.608000,4.1577,4.2293,4.6062,7.509
1.616000,4.1207,3.6973,4.7782,7.313
1.618000,3.9927,2.9844,4.2786,6.569
1.624000,3.0760,2.0045,3.6432,5.172
1.628000,2.0653,0.8183,3.4258,4.083
1.648000,0.9866,-0.6138,2.7207,2.958
1.648000,-0.1302,-2.0669,2.3205,3.110
1.648000,-1.3446,-3.3914,2.4971,4.421
1.649000,-2.6803,-5.0935,3.2185,6.594
1.653000,-3.4794,-7.2796,3.3974,8.754
1.659000,-4.6396,-8.9739,3.4851,10.687
1.663000,-6.8003,-11.2585,3.1184,13.517
1.669000,-8.9224,-14.1611,2.0055,16.857
1.674000,-10.6217,-16.6366,2.1497,19.855
1.677000,-11.5127,-18.1656,1.7049,21.574
1.707000,-12.5166,-19.7059,-0.8909,23.362
1.708000,-12.1063,-21.5379,-9.4868,26.466
1.708000,-7.8734,-21.2510,-21.0625,30.939
1.709000,-1.1300,-16.4821,-18.9460,25.137
1.709000,3.8747,-11.9683,-14.7042,19.351
1.710000,7.0705,-8.7398,-7.5611,13.548
1.712000,7.4165,-6.4154,-2.6329,10.154
1.716000,6.7794,-4.9231,1.6822,8.546
1.721000,7.5593,-3.5809,4.4852,9.491
1.726000,8.2574,-2.0449,5.9062,10.356
1.753000,7.4909,-1.0780,6.4196,9.924
1.754000,6.2833,-0.3286,6.4907,9.040
1.754000,5.6431,0.4683,6.0619,8.295
1.754000,4.9233,1.3367,5.9932,7.870
1.754000,4.7204,1.9949,5.5623,7.563
1.756000,3.5295,2.5640,6.3118,7.673
1.760000,4.5814,3.3186,5.5368,7.916
1.775000,4.1120,3.5302,4.9864,7.364
1.776000,3.5733,3.7575,4.9108,7.142
1.777000,2.9419,3.8342,4.7808,6.798
1.780000,2.4857,3.9137,4.4186,6.405
1.785000,2.2061,3.8784,4.1182,6.072
1.789000,1.8189,3.6288,3.7372,5.518
1.794000,1.3332,2.9960,3.5428,4.828
1.799000,0.7699,2.1815,3.2331,3.976
1.804000,0.1745,1.6238,2.7860,3.229
1.809000,-0.3667,1.2863,2.3671,2.719
1.814000,-0.9333,1.2219,1.9961,2.520
1.819000,-1.4451,1.3793,2.0002,2.827
1.824000,-2.0566,1.0768,2.3523,3.305
1.829000,-2.8194,0.6249,2.5706,3.866
1.836000,-3.3237,0.3167,2.4491,4.141
1.838000,-3.6515,0.0510,2.1897,4.258
1.843000,-3.8718,-0.2676,1.6990,4.237
1.848000,-3.6412,-0.3813,1.2657,3.874
1.853000,-3.5578,-0.3434,1.0323,3.720
1.861000,-3.3107,-0.1310,0.8548,3.422
1.869000,-3.0246,0.0450,0.7498,3.116
1.869000,-2.6861,0.1629,0.7429,2.792
1.875000,-3.1265,0.5062,1.0049,3.323
1.879000,-2.7297,1.0820,1.8105,3.450
1.883000,-2.1656,1.3354,1.2641,2.841
1.887000,-1.7002,1.4416,0.5299,2.291
1.892000,-1.6425,1.6805,0.3619,2.378
1.898000,-1.4757,1.8937,0.2342,2.412
1.902000,-1.3011,2.0928,0.1442,2.469
1.907000,-1.1173,2.1320,0.0713,2.408
1.912000,-0.9926,2.2657,0.0357,2.474
1.921000,-0.8903,2.3076,0.0499,2.474
1.922000,-0.5877,2.5647,0.2075,2.639
1.926000,-0.4061,2.7757,0.3244,2.824
1.931000,-0.4049,2.8684,0.3233,2.915
1.937000,0.1645,2.9705,0.1273,2.978
1.941000,0.6196,2.7528,-0.5758,2.880
1.947000,0.8907,2.6165,-0.6031,2.829
1.951000,0.9551,2.3004,-0.6742,2.580
1.956000,1.0123,2.0342,-0.3456,2.298
1.961000,0.9431,1.9514,-0.4082,2.205
1.966000,1.1121,1.8517,-0.5600,2.231
1.972000,1.4344,1.8359,-0.4399,2.371
1.975000,1.5105,1.7436,-0.4515,2.351
1.981000,1.5725,1.7432,-0.2581,2.362
1.985000,1.6493,1.6925,-0.2331,2.375
1.993000,1.6908,1.4258,-0.1789,2.219
1.997000,1.6777,1.2911,-0.0779,2.118
2.002000,1.6729,0.9838,0.0658,1.942
2.005000,1.4667,0.7765,0.8354,1.858
2.010000,1.3358,0.6064,0.1164,1.472
2.015000,1.5073,1.2986,0.2732,2.008
2.019000,1.7164,2.6218,0.5714,3.185
2.024000,1.2068,3.9231,-0.0826,4.105
2.029000,1.1113,4.6947,-0.6522,4.868
2.045000,0.9395,4.7206,-0.4431,4.834
2.046000,0.9162,4.4886,0.0552,4.581
2.048000,0.0332,3.3494,-0.5022,3.387
2.050000,-1.0557,1.7951,-0.6663,2.187
2.055000,-1.9331,0.4860,-1.1208,2.287
2.059000,-2.1545,-0.2130,-1.1849,2.468
2.069000,-2.2072,-0.7524,-1.1984,2.622
2.070000,-2.4816,-1.4026,-1.4767,3.210
2.073000,-2.5398,-1.8494,-1.9517,3.699
2.078000,-2.3143,-1.9219,-2.3915,3.843
2.097000,-1.8794,-1.7648,-2.7970,3.804
2.098000,-1.2242,-1.4032,-3.1924,3.696
2.098000,-0.6919,-1.0607,-3.3919,3.621
2.098000,-0.1033,-0.7016,-3.6478,3.716
2.103000,0.3428,-0.5310,-3.9574,4.008
2.107000,0.7289,-0.3766,-4.3552,4.432
2.117000,1.1401,-0.2814,-4.5226,4.673
2.117000,1.5775,-0.1760,-4.6290,4.894
2.123000,1.9382,-0.0367,-4.6910,5.076
2.135000,2.2608,0.1220,-4.6136,5.139
2.135000,2.5033,0.3276,-4.4702,5.134
2.137000,2.5046,0.6087,-4.2483,4.969
2.143000,2.2590,0.9805,-4.1278,4.807
2.148000,1.6425,1.3306,-4.1023,4.615
2.162000,0.9818,1.6289,-3.9800,4.411
2.162000,0.1984,1.9061,-3.9067,4.351
2.162000,-0.4791,2.0958,-3.9511,4.498
2.166000,-1.0950,2.2903,-4.0875,4.812
2.171000,-1.6408,2.4641,-4.1630,5.108
2.177000,-2.1454,2.7064,-4.2227,5.455
2.201000,-2.4965,2.9658,-4.3427,5.821
2.203000,-2.7302,3.1694,-4.3945,6.067
2.204000,-2.9019,3.4895,-4.4408,6.350
2.206000,-2.9209,3.8818,-4.3384,6.513
2.208000,-2.8347,4.1979,-3.9038,6.395
2.208000,-3.0324,4.3723,-3.4943,6.366
2.220000,-3.2619,4.5805,-3.1309,6.436
2.221000,-3.3371,4.6447,-3.2025,6.555
2.221000,-3.3840,4.5818,-3.5757,6.725
2.236000,-3.3376,4.4444,-3.9868,6.840
2.237000,-3.1074,4.1802,-4.5190,6.896
2.238000,-2.8086,3.7977,-5.1600,6.995
2.294000,-2.8429,3.4790,-5.5553,7.145
2.294000,-3.1068,3.3072,-5.4743,7.110
2.294000,-3.5878,3.3411,-4.8555,6.900
2.295000,-4.0327,3.5605,-3.5307,6.435
2.295000,-4.5411,3.8496,-2.1322,6.324
2.295000,-4.9732,3.9618,-0.9088,6.423
2.295000,-5.5347,4.0318,0.0509,6.848
2.295000,-5.8514,4.2543,0.7071,7.269
2.297000,-6.1145,4.1895,1.3044,7.526
2.297000,-6.2784,3.9246,1.6559,7.587
2.298000,-6.3420,3.5196,1.7800,7.468
2.298000,-6.4596,3.1877,1.6289,7.385
2.300000,-6.6887,2.8533,1.0798,7.352
2.303000,-6.9108,2.3591,0.4315,7.315
2.308000,-7.3349,1.7140,-0.2805,7.538
2.318000,-7.5744,1.0809,-1.2786,7.757
2.318000,-7.4841,0.5460,-2.4304,7.888
2.323000,-7.1361,-0.0033,-3.5455,7.968
2.328000,-6.2835,-0.4928,-4.4765,7.731
2.359000,-5.5845,-1.0773,-5.1210,7.653
2.360000,-5.0413,-1.6526,-5.1812,7.416
2.360000,-4.7458,-2.1938,-4.9073,7.171
2.361000,-4.4726,-2.6836,-4.4613,6.864
2.361000,-4.4133,-3.1216,-3.6749,6.537
2.362000,-4.2362,-3.3378,-2.9051,6.126
2.363000,-3.9704,-3.6266,-2.0039,5.739
2.367000,-3.7477,-3.8441,-1.1668,5.494
2.372000,-3.5261,-3.9343,-0.2820,5.291
2.377000,-3.3607,-3.8784,0.5585,5.162
2.382000,-3.3910,-4.0166,1.0534,5.361
2.386000,-3.3873,-4.2620,1.4304,5.629
2.391000,-3.4318,-4.6797,1.8286,6.084
2.397000,-3.8808,-5.2854,2.1930,6.914
2.401000,-4.2856,-5.9002,2.5087,7.712
2.406000,-4.8553,-6.5862,2.7477,8.631
2.411000,-5.3709,-7.2318,3.1212,9.533
2.416000,-5.7641,-7.6789,3.3158,10.158
2.421000,-5.4561,-7.5306,3.1657,9.823
2.426000,-4.6655,-6.9044,3.0709,8.881
2.431000,-3.9132,-6.2161,3.0799,7.965
2.436000,-3.1839,-5.6211,3.1854,7.203
2.440000,-2.4873,-4.9664,3.2620,6.441
2.445000,-1.6049,-4.2627,3.3284,5.641
2.456000,-0.8792,-3.7593,3.3847,5.134
2.456000,-0.4109,-3.3112,3.3117,4.701
2.460000,0.2014,-2.7672,3.4493,4.427
2.465000,0.9489,-2.2503,3.7610,4.484
2.470000,1.6200,-1.8783,3.8548,4.584
2.474000,2.1381,-1.4700,3.4450,4.313
2.481000,2.5466,-1.2054,2.9485,4.078
2.484000,2.7841,-1.0738,2.7412,4.052
2.489000,2.8307,-1.1408,2.6082,4.015
2.494000,2.8923,-1.1322,2.7350,4.139
2.499000,3.0084,-1.1057,3.1369,4.485
2.504000,3.1171,-1.1845,3.4699,4.812
2.509000,3.1875,-1.2297,3.6261,4.982
2.520000,3.2187,-1.2876,3.8091,5.150
2.522000,3.2754,-1.3237,4.1309,5.436
2.524000,3.2849,-1.5447,4.2847,5.616
2.529000,3.2654,-1.6315,4.2223,5.581
2.537000,3.2397,-1.6530,4.1021,5.482
2.538000,3.1356,-1.4999,3.9933,5.294
2.543000,2.9955,-1.3983,4.0459,5.225
2.548000,2.8578,-1.3704,4.2016,5.263
2.553000,2.7834,-1.3481,4.3798,5.362
2.558000,2.6679,-1.3741,4.5645,5.463
2.563000,2.5902,-1.3842,4.9311,5.739
2.568000,2.6068,-1.4432,5.2955,6.076
2.572000,2.8266,-1.4465,5.3580,6.228
2.577000,3.0997,-1.5339,5.0480,6.119
2.582000,3.4248,-1.8766,4.5158,5.970
2.587000,3.7494,-2.2400,4.0261,5.940
2.592000,4.0066,-2.4996,3.7140,6.008
2.598000,4.3051,-2.6579,3.5960,6.207
2.602000,4.5336,-2.8818,3.4046,6.360
2.607000,4.7955,-3.1341,3.1664,6.546
2.612000,5.1040,-3.3379,3.0443,6.816
2.617000,5.4337,-3.3568,3.2554,7.169
2.621000,5.7064,-3.3813,3.5242,7.511
2.626000,5.8148,-3.5262,3.7415,7.762
2.633000,5.8799,-3.7057,3.8870,7.963
2.636000,6.0454,-3.7540,3.8674,8.099
2.642000,6.2287,-3.7335,3.8452,8.217
2.646000,6.4358,-3.7199,3.7490,8.325
2.655000,6.5625,-3.7119,3.6926,8.395
2.656000,6.6656,-3.6572,3.6285,8.424
2.660000,6.7194,-3.6830,3.0831,8.260
