time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.008000,0.8694,0.7203,-0.8997,1.444
0.009000,0.5245,0.4570,-0.9186,1.152
0.009000,0.3386,0.2713,-0.8055,0.915
0.013000,0.3093,0.2173,-0.4942,0.622
0.017000,0.1713,0.1922,-0.2666,0.371
0.022000,-0.0136,0.1709,-0.1813,0.250
0.027000,-0.1540,0.0990,-0.0290,0.185
0.032000,-0.2572,0.0724,0.3845,0.468
0.037000,-0.4123,0.0613,0.8777,0.972
0.042000,-0.5263,-0.0071,1.2257,1.334
0.047000,-0.5857,-0.0940,1.1853,1.325
0.052000,-0.5543,-0.1613,0.8237,1.006
0.056000,-0.3721,-0.1393,0.4592,0.607
0.061000,-0.1859,0.0099,0.1286,0.226
0.074000,-0.0333,0.1638,-0.1150,0.203
0.074000,0.1330,0.2690,-0.1146,0.321
0.076000,0.2248,0.3416,0.0817,0.417
0.081000,0.1926,0.2869,0.3108,0.465
0.086000,0.1207,0.2056,0.5309,0.582
0.091000,0.0580,0.0967,0.7148,0.724
0.096000,0.0049,0.0069,0.6551,0.655
0.101000,-0.0256,-0.0621,0.3431,0.350
0.105000,-0.0549,-0.0884,0.1180,0.157
0.110000,-0.0733,-0.0913,0.1156,0.165
0.115000,-0.1157,-0.0445,0.1049,0.162
0.120000,-0.1676,0.0088,0.1158,0.204
0.125000,-0.1526,0.0840,0.2003,0.265
0.130000,-0.0901,0.1406,0.1832,0.248
0.135000,0.0278,0.1732,0.1189,0.212
0.140000,0.1452,0.2120,-0.0112,0.257
0.145000,0.2155,0.2574,-0.2246,0.404
0.150000,0.1988,0.2801,-0.3839,0.515
0.157000,0.1578,0.2856,-0.4292,0.539
0.160000,0.0797,0.2726,-0.3816,0.476
0.181000,0.0449,0.2311,-0.3641,0.434
0.181000,0.0648,0.1459,-0.2649,0.309
0.181000,0.0811,0.0264,-0.0609,0.105
0.181000,0.0127,-0.1023,0.1177,0.156
0.184000,-0.0673,-0.1549,0.2010,0.263
0.188000,-0.1246,-0.1203,0.1768,0.247
0.193000,-0.1427,-0.0535,0.1255,0.197
0.203000,-0.0927,0.0454,0.0390,0.110
0.203000,-0.0121,0.1610,-0.0635,0.173
0.209000,0.0405,0.2519,-0.1165,0.280
0.219000,0.0875,0.3206,-0.1491,0.364
0.220000,0.1348,0.3852,-0.1031,0.421
0.223000,0.1963,0.4168,0.0066,0.461
0.229000,0.2701,0.3549,0.1284,0.464
0.236000,0.3186,0.3021,0.2528,0.507
0.238000,0.3487,0.2723,0.3716,0.578
0.243000,0.3593,0.2407,0.3980,0.588
0.253000,0.2965,0.2024,0.2640,0.446
0.255000,0.1653,0.1484,0.1121,0.249
0.257000,0.0659,0.0446,-0.0029,0.080
0.263000,-0.0068,-0.0823,-0.1502,0.171
0.269000,-0.1061,-0.1960,-0.3960,0.454
0.272000,-0.2327,-0.2299,-0.5913,0.676
0.277000,-0.2661,-0.2062,-0.7067,0.783
0.307000,-0.2245,-0.1933,-0.7977,0.851
0.308000,-0.1423,-0.1539,-0.8252,0.851
0.308000,-0.0317,-0.0730,-0.7613,0.765
0.308000,0.1511,0.0841,-0.6149,0.639
0.308000,0.3536,0.2616,-0.5257,0.685
0.308000,0.4550,0.4193,-0.4728,0.779
0.311000,0.4634,0.5592,-0.5427,0.907
0.317000,0.4483,0.6807,-0.7533,1.110
0.321000,0.4704,0.7995,-0.9764,1.347
0.326000,0.5342,0.9239,-1.1668,1.581
0.335000,0.5572,1.0448,-1.3128,1.768
0.338000,0.5088,1.1553,-1.5511,2.000
0.340000,0.4320,1.2341,-1.9045,2.310
0.350000,0.3032,1.2002,-2.1605,2.490
0.351000,0.2832,1.1678,-2.3801,2.666
0.355000,0.3169,1.1323,-2.6227,2.874
0.360000,0.1533,0.9450,-3.0391,3.186
0.367000,0.1196,0.9007,-2.9378,3.075
0.370000,0.2398,1.0176,-2.5221,2.730
0.374000,0.3267,0.9317,-2.3722,2.569
0.402000,0.2274,0.8057,-2.3232,2.469
0.402000,-0.0028,0.6111,-2.1297,2.216
0.402000,-0.2789,0.4131,-2.0698,2.129
0.402000,-0.5710,0.2186,-2.0102,2.101
0.402000,-0.8890,-0.0606,-1.9457,2.140
0.405000,-1.0561,-0.3242,-1.7286,2.051
0.409000,-1.0609,-0.5463,-1.5786,1.979
0.416000,-0.9557,-0.5823,-1.6607,2.003
0.419000,-0.7885,-0.6314,-1.3466,1.683
0.424000,-0.2920,-0.6640,-1.9274,2.059
0.435000,0.0523,-0.7813,-2.1047,2.246
0.435000,0.0119,-1.0430,-2.2440,2.475
0.438000,-0.2626,-1.2783,-2.2446,2.596
0.443000,-0.2609,-1.3884,-2.3849,2.772
0.453000,0.1259,-1.4004,-1.6277,2.151
0.454000,0.5673,-1.5572,-1.5604,2.276
0.458000,1.0087,-1.7751,-0.8159,2.199
0.468000,1.3917,-2.0143,-0.3006,2.467
0.468000,1.8900,-2.1302,0.3074,2.864
0.472000,2.3639,-2.0286,0.4161,3.143
0.477000,2.6526,-1.7246,0.9888,3.315
0.526000,2.9022,-1.2589,1.6378,3.562
0.527000,3.0584,-0.4752,1.6599,3.512
0.527000,2.8300,0.4969,1.8107,3.396
0.527000,2.3785,0.9426,2.1985,3.373
0.527000,1.8072,0.3258,2.1725,2.845
0.527000,1.1739,-0.9841,1.1254,1.901
0.528000,1.2287,-1.9357,1.2729,2.622
0.528000,1.5754,-2.3212,1.4677,3.166
0.528000,1.8925,-2.2311,1.2455,3.180
0.530000,2.1822,-1.7770,1.1393,3.036
0.531000,2.4121,-1.1565,0.6110,2.744
0.536000,2.4603,-1.1772,-0.8295,2.851
0.542000,2.4152,-1.6620,-2.2119,3.673
0.548000,2.4063,-0.4101,-1.8803,3.081
0.551000,2.4930,0.7626,-1.4872,3.001
0.556000,2.8581,1.8109,-0.7793,3.472
0.561000,3.3232,2.6857,-0.0954,4.274
0.566000,3.4482,3.2967,0.3553,4.784
0.570000,2.9398,3.8040,0.8407,4.881
0.575000,1.6603,4.4338,1.5778,4.990
0.605000,-0.0899,5.0095,2.2092,5.476
0.605000,-1.2984,5.2032,2.5861,5.954
0.606000,-1.0869,4.9111,2.9435,5.828
0.606000,-0.5237,4.3640,2.9421,5.289
0.606000,-0.0433,3.7658,2.4069,4.469
0.606000,0.4572,3.3792,2.1988,4.057
0.610000,0.8072,3.1693,1.9938,3.830
0.615000,1.0824,3.0720,1.6644,3.658
0.619000,1.2891,3.2247,1.4757,3.773
0.625000,1.6107,3.6600,1.1740,4.167
0.631000,1.7558,3.7218,0.8728,4.207
0.635000,1.4502,3.4724,0.2460,3.771
0.639000,0.7248,3.2622,-0.2358,3.350
0.644000,-0.4518,2.9322,-0.1120,2.969
0.649000,-1.6749,2.4701,0.4071,3.012
0.654000,-2.4605,1.9329,1.3039,3.390
0.658000,-3.0024,1.2629,2.3176,3.998
0.669000,-3.4228,0.5736,2.9700,4.568
0.669000,-3.8849,0.0208,3.4114,5.170
0.673000,-4.2191,-0.4228,3.7566,5.665
0.678000,-4.3758,-0.6190,3.9907,5.955
0.683000,-4.2065,0.0695,3.9574,5.776
0.688000,-3.3259,2.7406,3.9714,5.860
0.692000,-3.0649,3.8403,3.7576,6.186
0.698000,-3.0587,4.1495,3.2687,6.104
0.702000,-3.0304,4.6394,2.8564,6.234
0.707000,-2.9624,5.0832,2.4055,6.356
0.713000,-2.8690,5.2767,1.7972,6.269
0.717000,-2.7704,5.4544,1.1487,6.225
0.722000,-2.6407,5.6029,0.6753,6.231
0.727000,-2.4802,5.7307,0.2356,6.249
0.732000,-2.2407,5.8006,-0.2169,6.222
0.737000,-1.8889,5.8494,-0.7302,6.190
0.741000,-1.4011,5.8745,-1.3970,6.199
0.747000,-1.0627,6.0035,-1.8077,6.359
0.752000,-0.7434,6.0715,-1.9481,6.420
0.756000,-0.4411,6.0215,-2.1293,6.402
0.761000,-0.1409,5.9303,-2.2204,6.334
0.772000,0.0731,5.7494,-2.1696,6.146
0.772000,0.2399,5.2607,-1.9268,5.608
0.776000,0.4418,4.5837,-1.8672,4.969
0.781000,0.7567,4.1644,-1.8380,4.614
0.786000,1.6392,3.6077,-2.0058,4.441
0.791000,2.4602,2.6881,-2.2297,4.272
0.797000,2.8257,1.2648,-2.0559,3.716
0.802000,3.2703,-0.6311,-2.5859,4.217
0.805000,3.0286,-3.3698,-2.3179,5.089
0.811000,2.2572,-7.2618,-2.2135,7.920
0.816000,1.1634,-11.0687,-2.2864,11.362
0.820000,0.0801,-14.4678,-1.4853,14.544
0.825000,-0.1514,-17.0901,-0.1691,17.092
0.833000,-0.5096,-19.2190,1.1089,19.258
0.836000,-1.3290,-20.5874,3.1310,20.866
0.840000,-2.2955,-21.0205,6.2261,22.043
0.856000,-2.6727,-20.4487,9.2714,22.611
0.857000,-2.8954,-18.8297,11.2758,22.138
0.857000,-2.9742,-16.3486,12.0466,20.524
0.859000,-2.9844,-13.6630,12.0964,18.491
0.864000,-2.8963,-10.7982,11.4452,15.999
0.869000,-2.7159,-7.9917,10.1114,13.171
0.874000,-2.5760,-5.5630,8.7212,10.660
0.894000,-2.4401,-3.3868,7.2482,8.364
0.895000,-2.3427,-1.5547,5.8328,6.475
0.895000,-2.2862,-0.1030,4.5791,5.119
0.895000,-2.2557,1.0604,3.3427,4.170
0.915000,-2.3566,2.0420,2.1399,3.782
0.915000,-2.3436,2.7158,1.2883,3.812
0.915000,-2.3948,3.2461,0.4179,4.055
0.916000,-2.4630,3.6409,-0.3401,4.409
0.918000,-2.5356,3.8958,-0.9452,4.743
0.923000,-2.6153,4.0381,-1.4310,5.019
0.927000,-2.6651,4.0968,-1.7965,5.207
0.933000,-2.6960,4.1395,-2.1065,5.370
0.937000,-2.6869,4.0913,-2.3499,5.430
0.942000,-2.6037,3.9538,-2.5959,5.399
0.948000,-2.3851,3.6845,-2.8149,5.214
0.953000,-2.0819,3.3677,-3.0824,5.018
0.957000,-1.6996,3.0144,-3.3801,4.837
0.962000,-1.2013,2.6306,-3.6946,4.692
0.993000,-0.6222,2.1711,-4.0624,4.648
0.994000,0.2971,1.6783,-5.9105,6.151
0.994000,2.5113,1.0662,-14.3526,14.610
0.994000,4.7496,0.4127,-22.1323,22.640
0.994000,5.3867,-0.3547,-21.2810,21.955
0.995000,4.9294,-0.9961,-14.8480,15.677
0.997000,4.3462,-1.4807,-8.0704,9.285
1.001000,4.2986,-1.8113,-3.6886,5.947
1.006000,4.6602,-2.1052,-1.7358,5.400
1.012000,5.1642,-2.3868,-0.9274,5.764
1.017000,5.6227,-2.5668,-0.5257,6.203
1.021000,6.0381,-2.6717,-0.3009,6.610
1.026000,6.4213,-2.7373,-0.2254,6.984
1.031000,6.4781,-2.7640,-0.2357,7.047
1.036000,6.3496,-2.8091,-0.2155,6.947
1.040000,5.8576,-2.7808,-0.3763,6.495
1.045000,4.9951,-2.5505,-0.0396,5.609
1.051000,3.9682,-2.0124,1.8848,4.832
1.055000,2.9665,-1.4672,2.6415,4.234
1.060000,2.1794,-1.1099,2.4150,3.437
1.082000,1.6490,-0.9967,1.2200,2.281
1.082000,1.2846,-1.1306,-0.1333,1.716
1.082000,0.9159,-1.3515,-1.2747,2.071
1.083000,0.6092,-1.5425,-2.3817,2.902
1.084000,0.3851,-1.6053,-3.2435,3.639
1.089000,0.2446,-1.5727,-4.0554,4.357
1.094000,0.2395,-1.5352,-4.7963,5.042
1.099000,0.4270,-1.4925,-5.6709,5.880
1.103000,1.1265,-1.1716,-6.2574,6.465
1.109000,2.3265,-0.2115,-5.9479,6.390
1.114000,3.4528,0.7783,-4.6649,5.856
1.119000,4.2476,1.4715,-3.1703,5.501
1.123000,4.5834,1.8692,-1.9942,5.337
1.128000,4.4453,2.1034,-1.2164,5.066
1.133000,3.9547,2.1130,-0.6209,4.527
1.138000,3.3313,1.9515,-0.1036,3.862
1.143000,2.7710,1.8480,0.2531,3.340
1.148000,2.3429,1.8098,0.4981,3.002
1.153000,2.0046,1.7591,0.6975,2.757
1.158000,1.7249,1.6079,0.8557,2.509
1.187000,1.5406,1.4076,0.9488,2.292
1.188000,1.5635,1.3045,0.9622,2.252
1.188000,1.8314,1.2529,0.9397,2.410
1.188000,2.1977,1.2316,0.8966,2.674
1.188000,2.6129,1.1707,0.8448,2.985
1.188000,2.9663,1.0472,0.7392,3.231
1.192000,3.3340,0.8529,0.6056,3.494
1.197000,3.5309,0.5952,0.4448,3.608
1.201000,3.6434,0.4180,0.3277,3.682
1.207000,3.6413,0.1783,0.2255,3.653
1.211000,3.6067,-0.0288,0.1256,3.609
1.216000,3.6012,-0.2581,-0.0251,3.611
1.221000,3.6206,-0.4341,-0.2050,3.652
1.226000,3.6193,-0.6022,-0.3486,3.686
1.231000,3.4721,-0.7720,-0.5065,3.593
1.236000,3.0869,-0.9858,-1.3763,3.521
1.241000,2.6538,-1.0856,-3.9307,4.865
1.252000,2.4011,-0.9509,-8.8357,9.205
1.252000,2.4038,-0.6002,-14.3643,14.576
1.255000,2.5440,-0.0890,-17.9218,18.102
1.260000,2.7338,0.4764,-17.8707,18.085
1.274000,3.0386,0.9943,-15.0638,15.399
1.274000,3.5078,1.4528,-11.2094,11.835
1.275000,4.2604,1.8807,-7.6815,8.983
1.280000,5.0253,2.1089,-4.9219,7.343
1.285000,5.6060,2.1833,-2.9182,6.686
1.290000,6.0698,2.1767,-1.4755,6.615
1.294000,6.3874,2.1120,-0.5010,6.746
1.299000,6.4910,2.0147,0.0644,6.797
1.304000,6.5494,2.0118,0.3529,6.861
1.309000,6.4612,2.1318,0.5065,6.823
1.314000,6.4521,2.3538,0.6513,6.899
1.319000,6.3127,2.6317,0.7753,6.883
1.324000,6.1645,2.8689,0.8519,6.853
1.330000,6.0482,3.2112,0.9362,6.912
1.334000,6.0130,3.5492,0.9936,7.053
1.339000,5.8316,3.7530,1.0191,7.009
1.344000,5.5923,3.9160,1.1277,6.920
1.348000,5.4492,3.9632,1.1523,6.836
1.353000,5.4947,3.9251,1.0242,6.830
1.358000,5.4993,3.5395,0.7751,6.586
1.364000,5.5556,2.7197,0.4746,6.204
1.368000,5.3224,1.5730,0.1726,5.553
1.373000,4.5213,0.3161,0.0626,4.533
1.378000,3.6285,-0.8277,0.2252,3.729
1.390000,2.8544,-1.7780,0.4199,3.389
1.390000,2.1673,-2.5124,0.6347,3.378
1.392000,1.5451,-3.0191,0.9009,3.509
1.397000,1.0999,-3.4611,1.3784,3.884
1.402000,0.7712,-3.8613,1.9272,4.384
1.407000,0.6598,-4.3000,2.4623,4.999
1.414000,0.7487,-4.8307,2.9087,5.688
1.417000,0.8539,-5.4373,3.3331,6.434
1.422000,1.0013,-6.0012,3.7729,7.159
1.426000,1.1906,-6.5146,4.2167,7.851
1.432000,1.4875,-6.9796,4.4935,8.433
1.436000,1.6713,-7.3945,4.3822,8.756
1.441000,1.7479,-7.6948,3.8819,8.794
1.448000,2.0249,-7.5471,2.7499,8.284
1.451000,2.1921,-7.1387,1.1059,7.549
1.456000,2.1896,-6.5130,-0.2711,6.877
1.461000,1.8492,-5.7457,-1.0845,6.133
1.473000,1.3221,-4.8498,-1.2549,5.181
1.473000,0.6412,-4.0744,-0.7927,4.200
1.475000,-0.1143,-3.5625,0.0834,3.565
1.481000,-0.8770,-3.4025,1.0840,3.677
1.485000,-1.7991,-3.3660,2.0918,4.352
1.490000,-2.6458,-3.1767,3.1292,5.185
1.495000,-3.1654,-2.9219,3.7963,5.742
1.501000,-3.5247,-2.7151,4.2978,6.186
1.505000,-3.7196,-2.4914,4.6047,6.422
1.510000,-3.8270,-2.2794,4.6774,6.459
1.515000,-3.8254,-2.0609,4.5245,6.273
1.520000,-3.7693,-1.9374,4.3518,6.074
1.524000,-3.6922,-1.9641,4.0355,5.812
1.530000,-3.5748,-1.9805,3.6773,5.498
1.534000,-3.5114,-1.9569,3.4807,5.317
1.539000,-3.3320,-1.9330,3.2953,5.069
1.545000,-3.1893,-1.9658,3.2405,4.953
1.549000,-2.9482,-1.8440,3.1511,4.693
1.554000,-2.8166,-1.7984,3.0558,4.528
1.559000,-2.5866,-1.7717,2.9826,4.327
1.566000,-2.3530,-1.7832,2.9673,4.186
1.569000,-2.1390,-1.7757,3.0133,4.100
1.574000,-2.0572,-1.8103,3.1469,4.173
1.578000,-2.0072,-1.7405,3.2945,4.232
1.596000,-2.0789,-1.7387,3.3974,4.346
1.597000,-2.1658,-1.7244,3.4977,4.461
1.597000,-2.5391,-1.8791,3.5858,4.779
1.598000,-3.1909,-2.2075,3.6508,5.328
1.603000,-4.0593,-2.6960,3.6950,6.116
1.608000,-4.8773,-3.0996,3.6760,6.849
1.613000,-5.5950,-3.3629,3.6403,7.474
1.618000,-6.1775,-3.4741,3.6069,7.952
1.622000,-6.6397,-3.4529,3.5796,8.296
1.627000,-7.0159,-3.3822,3.6172,8.588
1.632000,-7.3008,-3.2482,3.7318,8.819
1.637000,-7.4839,-3.0504,3.7878,8.925
1.642000,-7.5799,-2.7802,3.8374,8.939
1.649000,-7.5996,-2.4872,3.8186,8.861
1.655000,-7.6072,-2.2530,3.7864,8.791
1.657000,-7.4915,-2.0420,3.7528,8.624
1.662000,-7.3723,-1.8911,3.7800,8.498
1.683000,-7.1410,-1.8137,3.8298,8.304
1.684000,-6.7757,-1.8162,3.9152,8.034
1.684000,-6.3321,-1.9527,3.9930,7.736
1.685000,-5.7028,-2.0596,3.9341,7.228
1.686000,-5.1881,-2.1029,3.7919,6.761
1.691000,-4.7037,-2.0156,3.4882,6.193
1.696000,-4.0469,-1.6588,3.1777,5.406
1.701000,-3.6176,-1.2863,2.7885,4.745
1.706000,-3.2535,-0.8794,2.3451,4.106
1.710000,-2.9898,-0.5091,1.9559,3.609
1.716000,-2.8353,-0.2202,1.6034,3.265
1.720000,-2.8798,-0.1111,1.2959,3.160
1.725000,-2.9805,-0.0673,1.0715,3.168
1.731000,-3.0161,-0.0555,1.0205,3.185
1.735000,-2.9287,0.0168,1.1246,3.137
1.740000,-2.7415,0.0862,1.2909,3.031
1.746000,-2.4804,0.1463,1.3872,2.846
1.750000,-2.1328,0.2347,1.2045,2.461
1.755000,-1.7143,0.3683,0.7500,1.907
1.760000,-1.2469,0.5230,0.1435,1.360
1.766000,-0.7774,0.6752,-0.3857,1.100
1.770000,-0.3433,0.8123,-0.6644,1.104
1.774000,-0.0060,0.9161,-0.7578,1.189
1.810000,0.2056,0.9595,-0.7301,1.223
1.811000,0.4899,1.0907,-0.7226,1.397
1.811000,0.8360,1.2561,-0.8449,1.729
1.811000,1.1327,1.4138,-1.2403,2.195
1.811000,1.3554,1.5700,-1.9135,2.822
1.812000,1.7074,1.9300,-2.3748,3.504
1.812000,1.9723,2.2383,-2.6477,3.989
1.814000,2.0160,2.5273,-2.4104,4.033
1.818000,1.8496,2.6417,-2.0690,3.832
1.824000,1.7102,2.7182,-1.8462,3.704
1.829000,1.8067,2.9178,-1.6861,3.824
1.842000,2.1303,3.1558,-1.6623,4.155
1.843000,2.5207,3.3380,-1.8922,4.591
1.844000,2.8836,3.4161,-2.2410,5.001
1.855000,3.3183,3.5158,-2.7380,5.556
1.856000,3.7902,3.6268,-3.3669,6.233
1.858000,4.1308,3.5921,-4.1482,6.868
1.870000,4.3070,3.4076,-4.4308,7.056
1.871000,4.3262,3.0329,-3.9412,6.591
1.872000,4.2046,2.3636,-3.1349,5.753
1.877000,3.9909,1.3547,-2.5988,4.951
1.928000,3.8473,-0.0499,-2.2190,4.442
1.929000,4.1105,-1.6529,-1.6716,4.735
1.929000,4.5585,-3.5125,-0.7666,5.806
1.929000,5.2868,-5.4907,0.1296,7.623
1.930000,6.6808,-7.6614,0.6223,10.184
1.930000,8.9387,-9.9993,-0.5647,13.424
1.930000,11.5367,-12.2306,-2.7364,17.034
1.930000,13.6723,-14.1227,-2.9127,19.871
1.931000,15.0847,-15.5345,-1.6465,21.716
1.931000,15.5520,-16.3648,-0.1812,22.577
1.931000,14.4083,-16.3528,0.9896,21.817
1.936000,11.2245,-15.5521,1.4661,19.236
1.942000,6.7764,-13.8823,1.3828,15.510
1.946000,2.7108,-11.6396,1.0697,11.999
1.953000,-0.2352,-8.7989,1.0000,8.859
1.955000,-2.3680,-6.0943,0.8483,6.593
1.960000,-4.0683,-3.9406,0.8139,5.722
1.986000,-5.4017,-2.3269,1.0217,5.970
1.987000,-6.4573,-1.1568,1.2706,6.682
1.987000,-7.3563,-0.2347,1.4705,7.505
1.987000,-8.1358,0.5082,1.5796,8.303
1.987000,-8.8351,1.0349,1.6533,9.048
2.017000,-9.5258,1.3945,1.8393,9.801
2.018000,-10.1144,1.6609,2.0878,10.460
2.018000,-10.4934,1.8732,2.3652,10.919
2.018000,-10.8506,2.0141,2.8970,11.410
2.018000,-11.1225,2.0351,3.3865,11.803
2.019000,-11.2162,2.0252,3.2966,11.865
2.019000,-11.1315,1.8947,3.0559,11.698
2.024000,-10.9653,1.5520,2.7236,11.405
2.028000,-10.6038,1.1390,2.4736,10.948
2.034000,-9.9089,0.8240,2.3354,10.214
2.039000,-9.0273,0.5146,2.3894,9.352
2.043000,-7.8593,0.2283,2.5119,8.254
2.072000,-6.5182,-0.0712,2.6184,7.025
2.073000,-5.0380,-0.4666,2.8440,5.804
2.073000,-3.4352,-0.9500,3.1423,4.752
2.074000,-1.6903,-1.5235,3.4961,4.171
2.074000,0.2050,-2.0657,3.7598,4.295
2.074000,2.1654,-2.6024,3.9850,5.229
2.113000,4.1299,-3.0283,4.1728,6.606
2.114000,5.7854,-3.3615,4.2368,7.920
2.115000,7.0945,-3.6986,4.3169,9.091
2.115000,8.0693,-3.9487,4.4553,10.028
2.116000,8.5274,-4.1369,4.6319,10.549
2.116000,8.2386,-4.2538,4.7512,10.418
2.117000,7.4347,-4.0699,4.8165,9.749
2.117000,6.1094,-3.7421,4.7028,8.570
2.118000,4.5529,-3.2482,4.4011,7.117
2.123000,2.9758,-2.7491,4.1299,5.785
2.126000,1.4736,-2.2601,3.8732,4.720
2.157000,0.2152,-1.7546,3.5558,3.971
2.157000,-0.8830,-1.3174,3.2137,3.584
2.157000,-1.8616,-0.9340,2.8579,3.536
2.158000,-2.7419,-0.6760,2.5899,3.832
2.158000,-3.4225,-0.3566,2.4764,4.240
2.158000,-3.8993,0.0281,2.3368,4.546
2.161000,-4.3196,0.3163,2.1486,4.835
2.171000,-4.5868,0.5868,1.9068,5.002
2.172000,-4.7515,0.8423,1.6945,5.114
2.175000,-4.8010,1.1062,1.4951,5.149
2.229000,-4.7449,1.2394,1.3395,5.084
2.229000,-4.5608,1.3193,1.2402,4.907
2.230000,-4.1500,1.4023,1.1935,4.540
2.230000,-3.4425,1.4533,1.1785,3.918
2.230000,-2.5083,1.5075,1.1085,3.129
2.230000,-1.4507,1.5507,1.0058,2.350
2.231000,-0.3687,1.5061,0.9749,1.832
2.231000,0.6265,1.3862,0.8826,1.759
2.231000,1.4126,1.2053,0.4825,1.919
2.231000,1.9341,0.9291,-0.0647,2.147
2.231000,2.2201,0.5987,-0.8639,2.456
2.234000,2.2696,0.2244,-1.8698,2.949
2.239000,2.2560,-0.1041,-2.8784,3.659
2.245000,2.2327,-0.3617,-3.9095,4.517
2.255000,2.1779,-0.5915,-5.0689,5.549
2.255000,1.9313,-0.7827,-6.5780,6.900
2.259000,1.5361,-0.9202,-8.6375,8.821
2.312000,1.2502,-0.8707,-10.2855,10.398
2.313000,1.2042,-0.4280,-10.3123,10.391
2.313000,1.4697,0.3201,-8.9137,9.040
2.313000,1.8097,1.1376,-6.9321,7.254
2.314000,1.8226,1.7728,-5.0870,5.687
2.314000,1.5856,2.1977,-3.5680,4.481
2.314000,1.2843,2.4575,-2.4705,3.714
2.314000,0.8646,2.5439,-1.7549,3.209
2.314000,0.4534,2.5587,-1.3022,2.907
2.314000,0.0732,2.5204,-1.0281,2.723
2.314000,-0.1549,2.5423,-0.7722,2.661
2.317000,-0.2570,2.5952,-0.5902,2.674
2.322000,-0.2976,2.6439,-0.4681,2.701
2.327000,-0.2673,2.6766,-0.3826,2.717
2.339000,-0.1457,2.7624,-0.3258,2.785
2.340000,0.0037,2.8304,-0.2364,2.840
2.342000,0.2730,2.9102,-0.1560,2.927
2.356000,0.5987,2.9692,-0.0902,3.030
2.357000,0.9568,2.9889,-0.0363,3.138
2.357000,1.2100,2.9726,0.0663,3.210
2.362000,1.4949,2.9938,0.1741,3.351
2.373000,1.6886,3.0233,0.2598,3.473
2.374000,1.7059,2.9951,0.2903,3.459
2.376000,1.7223,2.9898,0.2621,3.460
2.427000,1.8280,2.9391,-0.1149,3.463
2.427000,1.9632,2.8423,-0.8006,3.546
2.428000,2.1350,2.7378,-1.4446,3.760
2.428000,2.4053,2.6606,-1.9361,4.076
2.428000,2.6881,2.6576,-2.4688,4.515
2.429000,2.8925,2.6119,-3.0132,4.926
2.429000,3.1721,2.6418,-3.4286,5.366
2.429000,3.3660,2.6743,-3.7927,5.733
2.429000,3.5071,2.7013,-4.2562,6.141
2.430000,3.6320,2.6631,-4.9352,6.681
2.431000,3.7769,2.5342,-5.9003,7.450
2.435000,3.8910,2.4096,-6.7190,8.130
2.441000,4.0071,2.3933,-6.8717,8.307
2.445000,4.2383,2.4678,-6.2966,7.981
2.450000,4.3756,2.5964,-5.2564,7.316
2.455000,4.4862,2.7329,-4.1561,6.698
2.459000,4.5283,2.8224,-3.1895,6.216
2.490000,4.4505,2.9128,-2.3529,5.816
2.490000,4.3826,2.9934,-1.6165,5.548
2.491000,4.4722,3.1341,-0.9714,5.547
2.491000,4.8456,3.3828,-0.4251,5.925
2.491000,5.3092,3.6348,-0.0153,6.434
2.491000,5.6921,3.8790,0.2228,6.892
2.494000,6.0090,4.0940,0.3640,7.280
2.499000,6.3156,4.3499,0.4039,7.679
2.504000,6.7035,4.6511,0.3177,8.165
2.508000,6.8665,4.9361,0.1369,8.458
2.514000,6.8236,5.2862,-0.1096,8.632
2.518000,6.6373,5.6867,-0.4382,8.751
2.523000,6.2805,6.1054,-0.9639,8.812
2.528000,5.8825,6.5458,-1.7361,8.970
2.533000,5.5092,6.9638,-2.9168,9.346
2.538000,5.1470,7.3017,-4.7381,10.112
2.543000,4.9364,7.6190,-7.3659,11.691
2.550000,4.9598,7.8629,-10.6235,14.117
2.552000,5.0806,7.8498,-12.6054,15.695
2.558000,4.9468,7.4227,-12.2204,15.130
2.562000,4.5295,6.5720,-10.0306,12.819
2.590000,4.0920,5.4505,-7.0580,9.812
2.592000,3.7732,4.1740,-4.2676,7.062
2.592000,3.4977,2.7822,-1.9957,4.895
2.592000,3.2767,1.3392,-0.3946,3.562
2.592000,3.1638,0.0160,0.6653,3.233
2.593000,3.1872,-1.2424,1.3636,3.683
2.598000,3.2731,-2.3733,1.9246,4.478
2.601000,3.1594,-3.1986,2.5348,5.161
2.606000,2.7888,-3.7625,3.0850,5.608
2.611000,2.4281,-4.0094,3.5545,5.883
2.616000,2.3296,-4.1800,3.9397,6.198
2.622000,2.3986,-4.3986,4.3990,6.667
2.626000,2.4375,-4.6508,4.8348,7.138
2.631000,2.5301,-5.1161,5.0588,7.627
2.636000,2.6919,-5.5402,4.9093,7.877
2.641000,2.9978,-5.7860,4.5351,7.939
2.646000,3.2944,-5.9581,4.1665,7.982
2.650000,3.5851,-6.1528,4.1539,8.244
2.655000,3.7464,-6.4868,4.4532,8.715
2.660000,3.9071,-6.8564,4.9421,9.311
2.667000,4.2576,-7.0718,5.1438,9.726
2.670000,4.7097,-7.1725,5.0918,9.978
2.675000,4.7659,-7.2006,4.9464,9.951
2.717000,4.5055,-7.0677,4.6860,9.603
2.718000,3.9375,-6.8767,4.5383,9.132
2.718000,3.2957,-6.5077,4.7462,8.703
2.719000,2.7885,-5.9895,5.1565,8.381
