time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.257000,3.7572,2.6418,-1.7788,4.925
6.265000,4.0900,2.9929,-1.8455,5.394
6.269000,4.4503,3.3489,-1.9794,5.911
6.272000,4.8862,3.7491,-2.0288,6.484
6.276000,5.4369,4.1598,-2.1227,7.167
6.289000,6.0567,4.5641,-2.4031,7.956
6.290000,6.8300,4.9580,-2.7449,8.875
6.291000,7.7695,5.3516,-3.0291,9.909
6.296000,8.8173,5.7587,-3.1729,10.999
6.301000,10.0070,6.2262,-3.4099,12.269
6.306000,11.3465,6.7542,-3.8874,13.765
6.310000,12.7797,7.2593,-4.4061,15.344
6.316000,14.2077,7.7498,-4.8266,16.888
6.321000,15.4867,8.0827,-5.1242,18.205
6.325000,16.4883,8.1524,-5.2444,19.127
6.331000,17.1116,7.8258,-5.2407,19.532
6.335000,17.4924,7.1388,-5.2845,19.618
6.340000,18.0367,6.2857,-5.7121,19.936
6.345000,19.2249,5.5942,-5.6092,20.793
6.350000,20.9425,5.0474,-4.7894,22.068
6.355000,22.5285,4.3775,-4.6859,23.423
6.360000,23.4310,3.3242,-5.8161,24.370
6.367000,23.3837,2.0092,-6.9931,24.490
6.370000,22.4267,0.6121,-7.2172,23.567
6.375000,20.7747,-0.8245,-6.7665,21.864
6.380000,18.9734,-2.1957,-6.1697,20.072
6.385000,17.5390,-3.4125,-5.9209,18.823
6.390000,16.8328,-4.4798,-6.1806,18.483
6.394000,16.9304,-5.1768,-6.5072,18.862
6.422000,17.7445,-5.2167,-6.5455,19.620
6.423000,18.9442,-4.7309,-6.4159,20.553
6.423000,20.1490,-4.0587,-6.2529,21.484
6.423000,21.0515,-3.3673,-6.1424,22.186
6.424000,21.4625,-2.5997,-5.7947,22.383
6.424000,21.2986,-1.8970,-4.9744,21.954
6.428000,20.5790,-1.3181,-3.8814,20.983
6.433000,19.5517,-0.5665,-2.4195,19.709
6.438000,18.2301,0.2898,-0.0979,18.233
6.444000,16.5461,1.3328,1.9257,16.711
6.449000,14.3110,3.2988,3.0408,14.998
6.453000,10.9471,7.7335,6.3403,14.827
6.458000,4.6637,15.7057,14.6959,22.009
6.466000,-10.9702,23.6613,22.6880,34.568
6.468000,-27.9819,23.4058,16.3687,39.984
6.473000,-30.0026,20.0061,3.4374,36.225
6.477000,-32.6092,14.7756,1.2105,35.821
6.498000,-33.6796,10.2642,-4.5148,35.497
6.499000,-32.8172,6.1595,-20.2771,39.065
6.500000,-30.5728,1.5518,-27.5189,41.163
6.500000,-21.4375,-3.7299,-33.7546,40.160
6.527000,-9.9084,-6.7180,-27.5800,30.066
6.529000,-1.9286,-7.2057,-10.9626,13.260
6.529000,5.6625,-3.9788,13.5372,15.204
6.530000,13.1332,-0.4088,23.2759,26.729
6.531000,24.3837,-0.1738,15.3236,28.799
6.531000,38.4680,-0.7525,6.7061,39.055
6.532000,45.4526,0.2306,1.3511,45.473
6.536000,45.6803,0.6869,-3.1348,45.793
6.540000,41.7725,1.6889,-4.3403,42.031
6.549000,31.5990,3.5299,-1.9341,31.854
6.551000,20.4902,4.2898,1.7139,21.005
6.556000,12.4843,4.5272,3.1997,13.660
6.561000,6.1421,4.3130,0.3443,7.513
6.570000,0.9428,3.8926,-4.1931,5.799
6.571000,-3.4865,3.2419,-8.0247,9.331
6.575000,-7.2519,2.2825,-9.9456,12.519
6.580000,-10.2046,1.0218,-8.9181,13.591
6.585000,-11.9181,-0.3655,-6.0621,13.376
6.590000,-11.2621,-1.4043,-3.9927,12.031
6.600000,-8.6085,-1.7555,-3.8934,9.610
6.601000,-5.8078,-1.7422,-4.3998,7.492
6.604000,-3.4184,-1.5571,-4.0291,5.509
6.609000,-1.3520,-1.3546,-2.8226,3.410
6.618000,0.5051,-1.1541,-1.6443,2.071
6.619000,2.2576,-0.8816,-0.7583,2.540
6.624000,3.7433,-0.5122,0.0380,3.778
6.637000,4.8728,-0.0425,1.1369,5.004
6.638000,5.6953,0.6458,2.2065,6.142
6.638000,6.1421,1.4438,2.7648,6.889
6.643000,6.3654,2.3724,2.8954,7.384
6.648000,6.3185,3.2297,2.7231,7.601
6.654000,5.9911,3.8528,2.1704,7.446
6.658000,5.3312,4.0880,1.3623,6.855
6.664000,4.2410,3.8303,0.5716,5.743
6.668000,2.8530,3.1915,-0.1193,4.282
6.673000,1.3075,2.2797,-0.6722,2.713
6.690000,-0.2249,1.3162,-1.0924,1.725
6.691000,-1.6183,0.4005,-1.4078,2.182
6.691000,-2.7671,-0.3947,-1.5399,3.191
6.692000,-3.6113,-1.0325,-1.5068,4.047
6.697000,-4.1130,-1.4889,-1.3106,4.566
6.702000,-4.2554,-1.7511,-1.1856,4.752
6.707000,-4.0250,-1.8157,-1.3998,4.632
6.712000,-3.5259,-1.6029,-1.5343,4.166
6.717000,-2.9262,-1.2481,-1.4527,3.497
6.722000,-2.3306,-0.8543,-1.1994,2.757
6.727000,-1.7281,-0.4454,-0.9062,2.001
6.732000,-1.1308,-0.1147,-0.5656,1.270
6.737000,-0.5580,0.1140,-0.2938,0.641
6.741000,-0.0446,0.2361,-0.1741,0.297
6.747000,0.3617,0.2912,-0.1398,0.485
6.751000,0.6037,0.2733,-0.0495,0.665
6.757000,0.6556,0.1838,0.1017,0.688
6.761000,0.5237,0.0645,0.1101,0.539
6.767000,0.2180,-0.0785,0.1218,0.262
6.771000,-0.1743,-0.2117,0.1133,0.297
6.776000,-0.6115,-0.3291,-0.0174,0.695
6.804000,-1.0355,-0.3627,-0.1972,1.115
6.805000,-1.3797,-0.3710,-0.3028,1.460
6.806000,-1.6507,-0.3372,-0.2182,1.699
6.806000,-1.7975,-0.2698,-0.0271,1.818
6.806000,-1.8515,-0.1579,-0.0583,1.859
6.806000,-1.8211,-0.0651,-0.2654,1.842
6.810000,-1.7423,0.0016,-0.2810,1.765
6.816000,-1.6521,0.0220,-0.0233,1.652
6.820000,-1.5544,0.0642,0.1052,1.559
6.825000,-1.4479,0.0673,0.1786,1.460
6.831000,-1.3796,0.0792,0.3438,1.424
6.835000,-1.4016,0.1094,0.3727,1.454
6.840000,-1.5089,0.1616,0.3256,1.552
6.845000,-1.7023,0.1844,0.3629,1.750
6.850000,-1.9461,0.1766,0.3826,1.991
6.855000,-2.1729,0.1240,0.5003,2.233
6.860000,-2.3536,0.0531,0.9589,2.542
6.866000,-2.4636,0.0215,1.3458,2.807
6.871000,-2.5124,0.1032,1.3127,2.837
6.873000,-2.5126,0.2909,1.2305,2.813
6.886000,-2.5225,0.5221,1.1949,2.840
6.887000,-2.5545,0.7814,1.0468,2.869
6.889000,-2.6539,1.0484,0.8127,2.967
6.894000,-2.8801,1.2251,0.3931,3.154
6.898000,-3.2172,1.3522,-0.0939,3.491
6.904000,-3.5612,1.4251,-0.3829,3.855
6.908000,-3.8828,1.4844,-0.2703,4.166
6.914000,-4.1280,1.5557,-0.1615,4.414
6.918000,-4.2797,1.6403,-0.3809,4.599
6.923000,-4.3850,1.7897,-0.6509,4.781
6.929000,-4.4478,2.0638,-0.4739,4.926
6.935000,-4.4452,2.4328,-0.0042,5.067
6.937000,-4.4019,2.8235,0.2314,5.235
6.942000,-4.3700,3.1965,0.3300,5.424
6.947000,-4.3947,3.5159,0.5741,5.657
6.952000,-4.5018,3.7687,0.7962,5.925
6.957000,-4.7010,3.9790,0.9697,6.235
6.963000,-4.9339,4.1123,1.2238,6.539
6.967000,-5.0692,4.2037,1.5336,6.762
6.971000,-5.0724,4.3036,1.6036,6.843
6.976000,-4.9769,4.4622,1.6166,6.877
6.990000,-4.8963,4.6687,1.8724,7.020
6.990000,-4.8663,4.9336,2.0491,7.226
6.991000,-4.8582,5.1610,2.3126,7.456
6.995000,-4.9065,5.3628,2.7693,7.778
7.001000,-4.9525,5.5248,3.3091,8.124
7.006000,-5.1184,5.6769,3.5692,8.436
7.011000,-5.5358,5.8642,3.0462,8.621
7.016000,-6.3006,6.0847,2.1565,9.021
7.021000,-7.2612,6.3260,1.8220,9.801
7.026000,-8.1848,6.5346,1.9424,10.652
7.032000,-8.9375,6.8096,1.7697,11.375
7.036000,-9.4873,7.3314,1.7445,12.116
7.041000,-9.8076,8.1115,1.5368,12.820
7.046000,-9.9815,9.1902,1.2785,13.628
7.050000,-10.4405,10.4457,1.0624,14.807
7.055000,-11.4114,11.6554,0.6966,16.327
7.060000,-13.0648,12.3265,-1.7187,18.044
7.066000,-14.9025,12.6098,-4.4795,20.029
7.072000,-16.6553,12.4879,-5.9957,21.663
7.074000,-17.8482,12.0196,-6.2822,22.416
7.090000,-18.2080,11.2675,-5.5047,22.109
7.092000,-17.2892,10.5314,-4.6958,20.782
7.092000,-15.0612,10.1932,-3.6862,18.556
7.107000,-12.3812,10.4230,-1.7207,16.276
7.108000,-9.8126,11.1585,-0.5161,14.868
7.108000,-7.4970,11.9341,-0.3876,14.099
7.109000,-5.5016,12.4578,-0.6904,13.636
7.115000,-3.9894,12.5587,-0.9308,13.210
7.118000,-3.1971,12.2104,-1.1314,12.673
7.123000,-3.1828,11.4306,-1.5306,11.964
7.128000,-3.9320,10.3231,-1.9867,11.224
7.136000,-5.3213,9.0118,-1.9678,10.649
7.138000,-6.9437,7.4733,-1.9270,10.382
7.143000,-8.0399,5.8810,-2.1643,10.194
7.148000,-7.8989,4.4951,-2.9019,9.540
7.153000,-6.5363,3.4696,-3.8093,8.323
7.158000,-4.6914,2.8665,-4.0672,6.839
7.166000,-2.7503,2.7741,-3.2990,5.113
7.168000,-0.7785,2.9542,-2.5696,3.992
7.172000,1.1836,3.1588,-2.3388,4.105
7.177000,2.7160,3.3193,-2.0559,4.756
7.192000,3.2618,3.1661,-1.0907,4.675
7.193000,2.6456,2.5195,0.8714,3.756
7.193000,1.2889,1.4087,2.8854,3.460
7.197000,-0.2143,0.1294,3.5248,3.534
7.201000,-1.6150,-1.0711,2.9936,3.566
7.206000,-3.1448,-2.1143,2.3113,4.439
7.211000,-4.9386,-3.1208,1.8752,6.136
7.216000,-6.7889,-4.0926,1.4043,8.051
7.221000,-8.3930,-4.9071,0.8016,9.755
7.226000,-9.6400,-5.4359,0.3030,11.071
7.231000,-10.6201,-5.6286,-0.1222,12.020
7.235000,-11.3545,-5.5988,-0.6052,12.674
7.240000,-11.7265,-5.4818,-1.1915,12.999
7.250000,-11.7170,-5.4304,-1.5254,13.004
7.251000,-11.3229,-5.4820,-1.6862,12.693
7.255000,-10.6956,-5.5426,-1.8545,12.188
7.260000,-9.8581,-5.4234,-1.8633,11.405
7.272000,-8.8597,-5.0224,-1.5981,10.309
7.272000,-7.7791,-4.3902,-0.9651,8.984
7.275000,-6.7153,-3.6694,-0.2311,7.656
7.299000,-5.6751,-2.9973,0.2400,6.423
7.300000,-4.6323,-2.4538,0.6573,5.283
7.300000,-3.5877,-1.9955,0.9458,4.213
7.300000,-2.6371,-1.6565,1.3641,3.400
7.300000,-1.8332,-1.4636,1.8680,2.999
7.304000,-1.2194,-1.3834,2.3020,2.950
7.309000,-0.6890,-1.3474,2.4970,2.920
7.320000,-0.2152,-1.3827,2.2514,2.651
7.320000,0.0996,-1.4675,1.9750,2.462
7.324000,0.1759,-1.5917,1.9163,2.497
7.329000,-0.0224,-1.7718,1.8971,2.596
7.334000,-0.3705,-1.9808,1.6204,2.586
7.339000,-0.8446,-2.2024,1.1002,2.603
7.344000,-1.3883,-2.3893,0.5480,2.817
7.348000,-1.9127,-2.4522,0.0282,3.110
7.354000,-2.3139,-2.3916,-0.4687,3.361
7.358000,-2.5295,-2.1773,-0.8749,3.450
7.366000,-2.5257,-1.8342,-1.2312,3.356
7.368000,-2.2815,-1.4138,-1.5139,3.082
7.373000,-1.8020,-0.9518,-1.7278,2.672
7.378000,-1.1454,-0.4938,-1.9419,2.308
7.386000,-0.3942,-0.0816,-2.1956,2.232
7.387000,0.4079,0.2718,-2.5001,2.548
7.392000,1.1645,0.5390,-2.7828,3.064
7.397000,1.8173,0.7453,-2.9114,3.512
7.402000,2.3010,0.9104,-2.8571,3.780
7.407000,2.6293,1.0525,-2.7956,3.979
7.412000,2.8404,1.1961,-2.8880,4.224
7.417000,2.9570,1.3678,-3.0382,4.455
7.422000,3.0183,1.6053,-3.1198,4.628
7.427000,3.0408,1.8956,-3.1839,4.793
7.432000,3.1213,2.2450,-3.3262,5.084
7.437000,3.3386,2.6406,-3.5061,5.515
7.441000,3.7016,3.0977,-3.7642,6.121
7.446000,4.2171,3.6176,-4.0275,6.862
7.452000,4.9002,4.2441,-4.2945,7.776
7.456000,5.7562,4.8654,-4.5124,8.785
7.461000,6.7355,5.5038,-4.6042,9.842
7.466000,7.8513,6.2017,-4.7041,11.056
7.471000,9.0508,6.9737,-4.9389,12.448
7.476000,10.2774,7.8537,-5.3202,13.986
7.481000,11.4590,8.6985,-5.5022,15.403
7.486000,12.4964,9.3677,-5.4935,16.556
7.490000,13.3050,9.6731,-5.4420,17.326
7.495000,13.8946,9.6214,-5.3880,17.739
7.509000,14.7020,9.3689,-6.1160,18.475
7.510000,16.2943,9.2531,-6.0083,19.678
7.510000,18.4241,9.2985,-4.9414,21.221
7.515000,20.5056,9.0365,-4.6363,22.883
7.520000,21.9361,7.8382,-5.8990,24.030
7.525000,22.3499,5.7997,-7.3048,24.218
7.530000,21.7651,3.3534,-7.9794,23.423
7.535000,20.3820,0.8799,-7.9300,21.888
7.540000,18.6335,-1.3834,-7.2385,20.038
7.545000,17.0746,-3.2988,-6.5067,18.568
7.550000,16.1390,-4.8004,-5.9850,17.870
7.554000,15.9599,-5.7086,-5.6342,17.862
7.559000,16.4307,-5.7333,-5.4131,18.225
7.567000,17.2363,-4.8996,-5.3553,18.702
7.569000,17.9358,-3.6233,-5.3824,19.073
7.574000,18.1675,-2.3287,-5.2992,19.067
7.578000,17.7762,-1.3246,-5.0384,18.524
7.587000,17.0212,-0.7196,-4.7695,17.691
7.588000,16.1750,-0.4642,-4.5269,16.803
7.593000,15.4304,-0.2445,-3.9841,15.938
7.598000,14.7711,-0.0127,-2.9704,15.067
7.603000,14.2792,0.2333,-2.8064,14.554
7.608000,13.9818,1.1627,-3.3615,14.427
7.614000,13.1221,3.1387,-0.8665,13.520
7.618000,11.0851,6.4629,7.1403,14.684
7.623000,7.7557,11.6988,18.9821,23.608
7.628000,2.1241,18.6386,28.2481,33.910
7.633000,-9.1254,23.9480,30.8829,40.131
7.639000,-24.9934,23.6985,20.3776,40.019
7.642000,-31.2412,20.3867,3.9628,37.514
7.651000,-30.8244,15.6361,-1.8304,34.612
7.652000,-29.0419,10.5803,-6.5647,31.599
7.657000,-25.1315,5.8179,-16.2612,30.494
7.662000,-18.0470,0.7866,-22.5537,28.896
7.678000,-9.4741,-4.4054,-27.6419,29.551
7.679000,-2.4098,-9.0146,-25.3905,27.051
7.680000,4.6310,-9.8839,-12.1527,16.335
7.683000,12.3308,-5.8405,10.6632,17.317
7.686000,20.7518,-1.8118,20.1203,28.961
7.691000,29.9614,-1.5114,10.7449,31.866
7.696000,39.6157,-1.1221,1.8936,39.677
7.700000,42.8675,-0.6111,-2.5613,42.948
7.705000,38.7426,0.3910,-5.5263,39.137
7.710000,27.7392,0.7550,-7.5207,28.750
7.737000,17.9888,0.6568,-8.3153,19.829
7.738000,10.7631,0.8343,-7.9291,13.394
7.738000,4.4547,1.1505,-6.7617,8.179
7.738000,-1.2570,1.4227,-5.1539,5.492
7.738000,-6.1195,1.6565,-3.2261,7.113
7.740000,-9.6568,1.7838,-2.3638,10.101
7.744000,-11.6458,1.6996,-2.8540,12.110
7.773000,-12.0290,1.4549,-3.7514,12.684
7.773000,-10.9151,1.0735,-4.3322,11.792
7.774000,-8.7674,0.7672,-4.8917,10.069
7.774000,-6.2715,0.5016,-5.7580,8.529
7.774000,-3.8222,0.2541,-5.8635,7.004
7.774000,-1.4571,-0.0795,-4.6605,4.884
7.796000,0.7994,-0.5638,-3.1695,3.317
7.797000,2.9281,-1.0325,-1.8658,3.622
7.797000,4.8228,-1.3554,-0.7191,5.061
7.797000,6.3555,-1.3872,0.2817,6.511
7.820000,7.4817,-1.0827,1.1150,7.641
7.820000,8.0250,-0.4581,1.5865,8.193
7.820000,8.0905,0.4585,1.9876,8.344
7.820000,7.7176,1.4550,2.3242,8.190
7.820000,6.9857,2.3139,2.4550,7.758
7.826000,6.0071,2.9468,2.1864,7.039
7.828000,4.8757,3.3290,1.4761,6.085
7.833000,3.6093,3.3651,0.6507,4.977
7.837000,2.2335,3.0781,0.1537,3.806
7.842000,0.8409,2.4853,-0.1134,2.626
7.851000,-0.4388,1.7245,-0.5088,1.851
7.852000,-1.4866,0.9168,-1.2103,2.125
7.858000,-2.2846,0.1614,-2.0638,3.083
7.864000,-2.7982,-0.4366,-2.5986,3.844
7.867000,-3.1187,-0.8691,-2.5256,4.106
7.872000,-3.2896,-1.1838,-1.9763,4.016
7.877000,-3.2284,-1.3678,-1.4065,3.778
7.882000,-2.9431,-1.4117,-1.0602,3.432
7.886000,-2.4299,-1.2786,-0.7338,2.842
7.891000,-1.8457,-0.9722,-0.3264,2.111
7.897000,-1.3239,-0.5765,-0.0419,1.445
7.901000,-0.9093,-0.1393,0.0095,0.920
7.906000,-0.5684,0.2638,0.2322,0.668
7.911000,-0.3066,0.5505,0.5612,0.844
7.923000,-0.0824,0.7329,0.6149,0.960
7.923000,0.1156,0.8134,0.5570,0.993
7.926000,0.2920,0.8281,0.4807,1.001
7.931000,0.4062,0.7626,0.4709,0.984
7.936000,0.4288,0.6301,0.5860,0.961
7.940000,0.3384,0.4728,0.6435,0.867
7.946000,0.1426,0.2965,0.5001,0.599
7.950000,-0.1311,0.1780,0.2926,0.367
7.955000,-0.4803,0.0824,0.1562,0.512
7.960000,-0.8468,0.0158,0.2153,0.874
7.965000,-1.2468,-0.0432,0.3935,1.308
7.970000,-1.6100,-0.1354,0.5667,1.712
7.975000,-1.8758,-0.2366,0.5193,1.961
7.981000,-2.0541,-0.3399,0.3622,2.113
7.985000,-2.2065,-0.4402,0.4640,2.297
7.990000,-2.3892,-0.5424,0.6492,2.535
7.994000,-2.5871,-0.6309,0.6292,2.736
8.000000,-2.7956,-0.7068,0.5319,2.932
8.004000,-3.0138,-0.8191,0.6384,3.188
8.009000,-3.2374,-0.9342,0.9907,3.512
8.016000,-3.3131,-0.9886,1.1426,3.641
8.019000,-3.2039,-0.9585,0.9682,3.482
8.024000,-2.9343,-0.7652,0.7808,3.131
8.031000,-2.5290,-0.4102,0.8181,2.690
8.033000,-1.9911,0.0884,0.8936,2.184
8.039000,-1.3754,0.5953,0.8789,1.737
8.045000,-0.7174,1.0794,0.8364,1.542
8.054000,-0.0918,1.5705,0.8354,1.781
8.058000,0.4446,2.0075,0.8494,2.225
8.060000,0.8231,2.3916,0.8622,2.672
8.063000,1.0181,2.7226,0.8366,3.025
8.070000,0.9859,2.9623,1.0203,3.285
8.073000,0.6176,3.0512,1.2375,3.350
8.078000,-0.0909,2.9418,1.3305,3.230
8.082000,-1.1081,2.6225,1.3544,3.153
8.087000,-2.2678,2.1705,1.4215,3.446
8.092000,-3.3945,1.7202,1.6555,4.150
8.098000,-4.4410,1.3592,1.5312,4.890
8.103000,-5.3004,1.1497,1.2128,5.558
8.107000,-6.0017,1.0930,1.0268,6.186
8.112000,-6.4672,1.2096,0.7633,6.623
8.125000,-6.6405,1.4706,0.3055,6.808
8.125000,-6.5586,1.9034,-0.2161,6.833
8.126000,-6.2733,2.4396,-0.3009,6.738
8.131000,-5.9620,2.9535,-0.6134,6.682
8.136000,-5.6709,3.4445,-0.8502,6.689
8.141000,-5.2920,3.8862,-0.5937,6.592
8.146000,-4.8207,4.1595,-0.1233,6.368
8.151000,-4.3689,4.3282,0.1150,6.151
8.155000,-4.0528,4.4033,0.0156,5.985
8.160000,-3.9441,4.4982,-0.1466,5.984
8.166000,-4.0001,4.6019,-0.0578,6.098
8.170000,-4.1758,4.7024,0.3138,6.297
8.175000,-4.4871,4.8090,0.4145,6.590
8.180000,-4.9303,4.9170,0.3927,6.974
8.185000,-5.4692,5.0359,0.6695,7.465
8.190000,-6.0419,5.0619,0.9303,7.937
8.195000,-6.5419,5.0453,1.0991,8.334
8.200000,-6.9290,5.0341,1.4051,8.679
8.205000,-7.2390,5.0533,1.6779,8.986
8.209000,-7.4791,5.0920,2.0630,9.280
8.215000,-7.7449,5.1933,2.3732,9.622
8.220000,-8.0786,5.3578,2.4315,9.994
8.225000,-8.4994,5.7151,1.8580,10.409
8.230000,-9.0430,6.3096,0.7954,11.055
8.234000,-9.7405,7.1633,-0.1201,12.092
8.239000,-10.5285,8.1209,-0.3954,13.302
8.244000,-11.2594,9.1002,-1.0072,14.512
8.249000,-12.0175,10.0108,-1.3938,15.703
8.253000,-13.0026,10.6215,-1.2468,16.836
8.258000,-13.9718,10.8514,-2.2904,17.838
8.266000,-14.5146,10.7889,-4.2772,18.584
8.268000,-14.5932,10.5768,-5.6358,18.884
8.274000,-13.9981,10.4124,-5.1727,18.197
8.278000,-12.6068,10.3799,-2.7315,16.557
8.283000,-10.6933,10.4814,-0.1535,14.974
8.288000,-8.5105,10.7794,0.9426,13.766
8.295000,-6.2334,11.1073,1.7007,12.850
8.300000,-4.1510,11.4876,2.7496,12.520
8.303000,-2.4800,11.8371,3.4785,12.584
8.307000,-1.4940,11.7418,2.5371,12.105
8.333000,-1.3295,11.1553,0.1911,11.236
8.334000,-2.0383,10.2366,-1.9178,10.612
8.334000,-3.7729,8.9657,-2.7407,10.106
8.334000,-5.8280,7.4966,-2.4619,9.809
8.334000,-7.7600,6.0802,-2.1174,10.083
8.337000,-9.1698,4.8797,-2.3654,10.653
8.342000,-9.7358,4.0995,-2.9549,10.969
8.346000,-9.4349,3.6640,-3.4965,10.708
8.351000,-8.3902,3.4469,-4.0572,9.937
8.356000,-6.8222,3.4323,-4.1953,8.713
8.361000,-5.1632,3.6170,-3.3243,7.127
8.366000,-3.5700,3.8236,-2.3727,5.744
8.371000,-2.0942,3.8734,-1.6869,4.715
8.376000,-0.7524,3.7702,-0.7737,3.922
8.381000,0.1604,3.3951,0.6397,3.459
8.385000,0.3138,2.6515,1.9626,3.314
8.391000,-0.2671,1.6490,2.7533,3.220
8.400000,-1.3385,0.5451,3.0574,3.382
8.400000,-2.6129,-0.6097,2.6758,3.789
8.405000,-3.9730,-1.7382,1.8224,4.704
8.410000,-5.4348,-2.8003,0.8370,6.171
8.415000,-6.9025,-3.7861,0.0403,7.873
8.420000,-8.3359,-4.5603,-0.3509,9.508
8.425000,-9.5906,-5.0777,-0.2775,10.855
8.430000,-10.5710,-5.3618,-0.3482,11.858
8.435000,-11.2096,-5.4690,-0.8089,12.499
8.440000,-11.5138,-5.4683,-1.0880,12.793
8.445000,-11.5617,-5.4032,-1.2471,12.823
8.449000,-11.3155,-5.3569,-1.2112,12.578
8.454000,-10.7733,-5.2045,-1.1504,12.020
8.459000,-9.8826,-4.8367,-1.0873,11.056
8.467000,-8.7806,-4.2657,-0.7475,9.790
8.469000,-7.5998,-3.5895,-0.2505,8.409
8.473000,-6.4285,-2.9683,0.4607,7.096
8.487000,-5.2503,-2.4381,1.0674,5.886
8.488000,-4.0473,-1.9895,1.4247,4.730
8.488000,-2.8400,-1.6079,1.8384,3.746
8.494000,-1.7178,-1.2904,2.3393,3.176
8.498000,-0.7451,-0.9842,2.7659,3.029
8.503000,0.0213,-0.7277,3.1967,3.279
8.508000,0.5534,-0.5552,3.4270,3.515
8.519000,0.7549,-0.5227,3.4015,3.523
8.520000,0.6481,-0.6760,3.1744,3.310
8.523000,0.3530,-0.9937,2.7637,2.958
8.528000,-0.0992,-1.4078,2.3254,2.720
8.532000,-0.6923,-1.8657,1.9740,2.803
8.538000,-1.3578,-2.2684,1.7117,3.149
8.543000,-1.9800,-2.5671,1.3776,3.523
8.547000,-2.4181,-2.7314,0.8878,3.754
8.553000,-2.6217,-2.6856,0.3117,3.766
8.557000,-2.5282,-2.4010,-0.1971,3.492
8.562000,-2.1697,-1.9414,-0.5150,2.957
8.568000,-1.5973,-1.3907,-0.7206,2.237
8.572000,-0.9035,-0.8460,-0.9021,1.532
8.577000,-0.1644,-0.3360,-1.1637,1.222
8.583000,0.5871,0.0880,-1.4731,1.588
8.592000,1.2552,0.4431,-1.7149,2.171
8.592000,1.8257,0.6842,-1.9026,2.724
8.605000,2.2219,0.8404,-1.9800,3.093
8.606000,2.5275,0.9339,-1.9490,3.326
8.606000,2.7542,0.9962,-1.9706,3.530
8.611000,2.9144,1.1136,-2.0287,3.721
8.615000,2.9817,1.2878,-1.9982,3.813
8.621000,2.9960,1.5428,-2.0272,3.933
8.625000,2.9912,1.8240,-2.1206,4.095
8.631000,3.0098,2.1362,-2.0691,4.231
8.636000,3.0799,2.5167,-1.9963,4.450
8.640000,3.2686,2.9667,-2.0196,4.854
8.645000,3.5784,3.4440,-2.1474,5.411
8.650000,4.0396,3.9196,-2.4575,6.142
8.655000,4.7084,4.4144,-2.8354,7.049
8.660000,5.5849,4.9324,-3.1407,8.086
8.665000,6.6377,5.5214,-3.2314,9.219
8.669000,7.8447,6.3096,-3.0708,10.525
8.675000,9.1386,7.3738,-2.1079,11.930
8.683000,10.4072,8.5161,-1.5871,13.541
8.684000,11.6013,9.2853,-3.5977,15.289
8.689000,12.8338,9.5641,-6.6080,17.316
8.694000,13.9391,9.3224,-7.1318,18.223
8.704000,15.0220,8.7359,-5.0279,18.090
8.705000,16.6268,8.2636,-2.2148,18.699
8.709000,18.9360,8.0377,-1.3821,20.618
8.715000,21.4336,7.6311,-3.0935,22.961
8.719000,23.1915,6.6302,-4.8939,24.612
8.724000,23.3285,5.0885,-6.1953,24.668
8.728000,21.7651,3.1829,-7.3522,23.193
8.733000,19.0635,1.0685,-8.2686,20.807
8.738000,16.1035,-1.0527,-8.3458,18.168
8.744000,13.5612,-2.9426,-7.5067,15.777
8.748000,11.9439,-4.3711,-6.5261,14.295
8.754000,11.6419,-5.1548,-6.0018,14.076
8.758000,12.5907,-5.0851,-5.9080,14.808
8.764000,14.2645,-4.2193,-6.2774,16.146
8.767000,15.9680,-3.0554,-6.5489,17.527
8.773000,17.3497,-2.0202,-6.3593,18.589
8.777000,18.2252,-1.2128,-5.6881,19.131
8.782000,18.4154,-0.3713,-3.9903,18.846
8.787000,17.9660,0.7594,-1.7317,18.065
8.792000,17.0640,2.6057,-0.2058,17.263
8.799000,15.6929,5.7480,1.1690,16.753
8.802000,13.3908,10.2822,6.2750,18.011
8.806000,9.0965,15.8041,14.1826,23.101
8.811000,2.1417,21.2224,19.3874,28.824
8.824000,-7.4232,23.5679,15.3731,29.101
8.825000,-16.7307,21.5869,5.5165,27.863
8.826000,-20.3271,16.4947,-2.0301,26.256
8.832000,-18.7868,10.7112,-5.4650,22.306
8.836000,-14.7199,5.4691,-7.8891,17.573
8.841000,-8.5908,0.9878,-11.0576,14.037
8.849000,-2.9053,-2.8020,-13.2779,13.878
8.851000,1.7888,-4.8543,-8.0378,9.559
8.855000,5.9236,-4.4336,3.8502,8.341
8.860000,10.6065,-3.1227,9.1745,14.367
8.870000,16.0926,-2.4404,4.3277,16.842
8.871000,21.2002,-2.1778,-1.5769,21.370
8.875000,23.9953,-2.1797,-5.0113,24.610
8.881000,23.7709,-2.4061,-7.7490,25.118
8.885000,20.5663,-2.7384,-9.4781,22.810
8.890000,15.7363,-2.8700,-9.4670,18.587
8.895000,11.0551,-2.4947,-8.0925,13.926
8.900000,6.9023,-1.5906,-6.4029,9.548
8.905000,3.2874,-0.3907,-4.4736,5.565
8.910000,0.3003,0.7934,-3.0330,3.149
8.917000,-1.9305,1.8569,-2.5154,3.674
8.920000,-3.3280,2.7460,-2.6693,5.074
8.924000,-3.8797,3.3084,-3.0226,5.927
