time,ax,ay,az
0.001,-0.87,0.81,-0.1
0.001,-0.87,0.81,-0.1
0.002,-0.62,0.56,0.09
0.002,-0.62,0.56,0.09
0.004,-0.62,0.56,0.09
0.005,-0.62,0.56,0.09
0.007,-0.62,0.56,0.09
0.01,-0.62,0.56,0.09
0.022,0.07,0.57,0.07
0.022,0.07,0.57,0.07
0.022,0.07,0.57,0.07
0.022,0.07,0.57,0.07
0.023,0.07,0.57,0.07
0.023,0.07,0.57,0.07
0.023,0.87,0.72,0.49
0.023,0.87,0.72,0.49
0.023,0.87,0.72,0.49
0.026,0.87,0.72,0.49
0.033,0.87,0.72,0.49
0.033,0.87,0.72,0.49
0.033,1.03,0.81,1.23
0.033,1.03,0.81,1.23
0.034,1.03,0.81,1.23
0.036,1.03,0.81,1.23
0.037,1.03,0.81,1.23
0.04,1.03,0.81,1.23
0.042,0.7,0.91,1.75
0.042,0.7,0.91,1.75
0.043,0.7,0.91,1.75
0.048,0.7,0.91,1.75
0.048,0.7,0.91,1.75
0.05,0.7,0.91,1.75
0.054,0.39,1.07,1.99
0.054,0.39,1.07,1.99
0.054,0.39,1.07,1.99
0.056,0.39,1.07,1.99
0.059,0.39,1.07,1.99
0.06,0.39,1.07,1.99
0.089,0.2,1.08,1.94
0.09,0.2,1.08,1.94
0.09,0.2,1.08,1.94
0.09,0.2,1.08,1.94
0.091,0.2,1.08,1.94
0.091,0.2,1.08,1.94
0.091,0.16,0.9,1.89
0.091,0.16,0.9,1.89
0.092,0.16,0.9,1.89
0.092,0.16,0.9,1.89
0.092,0.16,0.9,1.89
0.092,0.16,0.9,1.89
0.093,0.26,0.72,2.08
0.093,0.26,0.72,2.08
0.093,0.26,0.72,2.08
0.093,0.26,0.72,2.08
0.094,0.26,0.72,2.08
0.094,0.26,0.72,2.08
0.094,0.3,0.55,2.5
0.094,0.3,0.55,2.5
0.095,0.3,0.55,2.5
0.106,0.3,0.55,2.5
0.106,0.3,0.55,2.5
0.106,0.3,0.55,2.5
0.107,0.32,0.6,2.96
0.107,0.32,0.6,2.96
0.107,0.32,0.6,2.96
0.107,0.32,0.6,2.96
0.108,0.32,0.6,2.96
0.11,0.32,0.6,2.96
0.114,0.6,0.49,3.23
0.114,0.6,0.49,3.23
0.115,0.6,0.49,3.23
0.116,0.6,0.49,3.23
0.118,0.6,0.49,3.23
0.12,0.6,0.49,3.23
0.122,0.66,0.27,3.25
0.123,0.66,0.27,3.25
0.124,0.66,0.27,3.25
0.126,0.66,0.27,3.25
0.139,0.66,0.27,3.25
0.139,0.66,0.27,3.25
0.149,0.46,0.09,3.21
0.15,0.46,0.09,3.21
0.15,0.46,0.09,3.21
0.15,0.46,0.09,3.21
0.15,0.46,0.09,3.21
0.151,0.46,0.09,3.21
0.151,0.24,0.03,3.06
0.151,0.24,0.03,3.06
0.151,0.24,0.03,3.06
0.152,0.24,0.03,3.06
0.152,0.24,0.03,3.06
0.152,0.24,0.03,3.06
0.152,-0.16,-0.18,2.59
0.152,-0.16,-0.18,2.59
0.16,-0.16,-0.18,2.59
0.16,-0.16,-0.18,2.59
0.16,-0.16,-0.18,2.59
0.161,-0.16,-0.18,2.59
0.167,0.03,-0.25,1.71
0.168,0.03,-0.25,1.71
0.168,0.03,-0.25,1.71
0.168,0.03,-0.25,1.71
0.168,0.03,-0.25,1.71
0.17,0.03,-0.25,1.71
0.172,0.22,-0.43,0.86
0.172,0.22,-0.43,0.86
0.174,0.22,-0.43,0.86
0.187,0.22,-0.43,0.86
0.187,0.22,-0.43,0.86
0.188,0.22,-0.43,0.86
0.188,0.44,-0.6,0.05
0.188,0.44,-0.6,0.05
0.188,0.44,-0.6,0.05
0.188,0.44,-0.6,0.05
0.188,0.44,-0.6,0.05
0.19,0.44,-0.6,0.05
0.192,0.54,-0.61,-0.45
0.193,0.54,-0.61,-0.45
0.21,0.54,-0.61,-0.45
0.21,0.54,-0.61,-0.45
0.21,0.54,-0.61,-0.45
0.211,0.54,-0.61,-0.45
0.211,0.35,-0.53,-0.61
0.211,0.35,-0.53,-0.61
0.211,0.35,-0.53,-0.61
0.211,0.35,-0.53,-0.61
0.211,0.35,-0.53,-0.61
0.212,0.35,-0.53,-0.61
0.215,0.15,-0.55,-0.47
0.215,0.15,-0.55,-0.47
0.216,0.15,-0.55,-0.47
0.266,0.15,-0.55,-0.47
0.266,0.15,-0.55,-0.47
0.267,0.15,-0.55,-0.47
0.267,0.15,-0.59,-0.19
0.267,0.15,-0.59,-0.19
0.267,0.15,-0.59,-0.19
0.267,0.15,-0.59,-0.19
0.267,0.15,-0.59,-0.19
0.268,0.15,-0.59,-0.19
0.268,0.17,-0.65,0.2
0.268,0.17,-0.65,0.2
0.268,0.17,-0.65,0.2
0.268,0.17,-0.65,0.2
0.269,0.17,-0.65,0.2
0.269,0.17,-0.65,0.2
0.269,0.39,-0.66,0.63
0.269,0.39,-0.66,0.63
0.269,0.39,-0.66,0.63
0.269,0.39,-0.66,0.63
0.27,0.39,-0.66,0.63
0.27,0.39,-0.66,0.63
0.27,0.67,-0.74,1.11
0.27,0.67,-0.74,1.11
0.27,0.67,-0.74,1.11
0.271,0.67,-0.74,1.11
0.271,0.67,-0.74,1.11
0.271,0.67,-0.74,1.11
0.271,0.83,-0.83,1.42
0.271,0.83,-0.83,1.42
0.272,0.83,-0.83,1.42
0.272,0.83,-0.83,1.42
0.272,0.83,-0.83,1.42
0.272,0.83,-0.83,1.42
0.272,1.09,-0.98,1.46
0.273,1.09,-0.98,1.46
0.279,1.09,-0.98,1.46
0.279,1.09,-0.98,1.46
0.279,1.09,-0.98,1.46
0.281,1.09,-0.98,1.46
0.283,1.21,-1.1,1.36
0.283,1.21,-1.1,1.36
0.284,1.21,-1.1,1.36
0.286,1.21,-1.1,1.36
0.288,1.21,-1.1,1.36
0.29,1.21,-1.1,1.36
0.292,1.28,-1.29,1.12
0.293,1.28,-1.29,1.12
0.297,1.28,-1.29,1.12
0.297,1.28,-1.29,1.12
0.313,1.28,-1.29,1.12
0.314,1.28,-1.29,1.12
0.314,1.19,-1.36,0.68
0.314,1.19,-1.36,0.68
0.314,1.19,-1.36,0.68
0.315,1.19,-1.36,0.68
0.315,1.19,-1.36,0.68
0.315,1.19,-1.36,0.68
0.315,1.08,-1.38,0.31
0.315,1.08,-1.38,0.31
0.316,1.08,-1.38,0.31
0.327,1.08,-1.38,0.31
0.327,1.08,-1.38,0.31
0.327,1.08,-1.38,0.31
0.327,0.9,-1.19,-0.07
0.328,0.9,-1.19,-0.07
0.328,0.9,-1.19,-0.07
0.328,0.9,-1.19,-0.07
0.328,0.9,-1.19,-0.07
0.341,0.9,-1.19,-0.07
0.341,0.72,-1.07,-0.52
0.341,0.72,-1.07,-0.52
0.341,0.72,-1.07,-0.52
0.341,0.72,-1.07,-0.52
0.341,0.72,-1.07,-0.52
0.342,0.72,-1.07,-0.52
0.342,0.61,-0.92,-0.91
0.342,0.61,-0.92,-0.91
0.348,0.61,-0.92,-0.91
0.349,0.61,-0.92,-0.91
0.349,0.61,-0.92,-0.91
0.35,0.61,-0.92,-0.91
0.354,0.72,-0.79,-1.18
0.354,0.72,-0.79,-1.18
0.354,0.72,-0.79,-1.18
0.356,0.72,-0.79,-1.18
0.358,0.72,-0.79,-1.18
0.369,0.72,-0.79,-1.18
0.369,0.75,-0.76,-1.45
0.369,0.75,-0.76,-1.45
0.369,0.75,-0.76,-1.45
0.369,0.75,-0.76,-1.45
0.369,0.75,-0.76,-1.45
0.369,0.75,-0.76,-1.45
0.372,0.77,-0.76,-1.55
0.372,0.77,-0.76,-1.55
0.373,0.77,-0.76,-1.55
0.376,0.77,-0.76,-1.55
0.378,0.77,-0.76,-1.55
0.38,0.77,-0.76,-1.55
0.382,0.86,-0.48,-1.63
0.382,0.86,-0.48,-1.63
0.383,0.86,-0.48,-1.63
0.385,0.86,-0.48,-1.63
0.387,0.86,-0.48,-1.63
0.389,0.86,-0.48,-1.63
0.392,1.03,-0.35,-1.84
0.392,1.03,-0.35,-1.84
0.395,1.03,-0.35,-1.84
0.396,1.03,-0.35,-1.84
0.399,1.03,-0.35,-1.84
0.416,1.03,-0.35,-1.84
0.416,1.01,-0.28,-2.07
0.416,1.01,-0.28,-2.07
0.416,1.01,-0.28,-2.07
0.416,1.01,-0.28,-2.07
0.417,1.01,-0.28,-2.07
0.417,1.01,-0.28,-2.07
0.417,0.88,-0.2,-2.39
0.417,0.88,-0.2,-2.39
0.417,0.88,-0.2,-2.39
0.417,0.88,-0.2,-2.39
0.419,0.88,-0.2,-2.39
0.42,0.88,-0.2,-2.39
0.422,0.55,-0.18,-2.73
0.422,0.55,-0.18,-2.73
0.424,0.55,-0.18,-2.73
0.426,0.55,-0.18,-2.73
0.428,0.55,-0.18,-2.73
0.431,0.55,-0.18,-2.73
0.433,0.26,-0.12,-2.77
0.433,0.26,-0.12,-2.77
0.434,0.26,-0.12,-2.77
0.436,0.26,-0.12,-2.77
0.438,0.26,-0.12,-2.77
0.44,0.26,-0.12,-2.77
0.443,0.1,0.02,-2.3
0.443,0.1,0.02,-2.3
0.444,0.1,0.02,-2.3
0.451,0.1,0.02,-2.3
0.451,0.1,0.02,-2.3
0.451,0.1,0.02,-2.3
0.452,0.21,0.2,-1.63
0.453,0.21,0.2,-1.63
0.454,0.21,0.2,-1.63
0.456,0.21,0.2,-1.63
0.458,0.21,0.2,-1.63
0.46,0.21,0.2,-1.63
0.462,0.62,0.2,-1.11
0.462,0.62,0.2,-1.11
0.474,0.62,0.2,-1.11
0.474,0.62,0.2,-1.11
0.475,0.62,0.2,-1.11
0.475,0.62,0.2,-1.11
0.475,1.13,0.16,-1.02
0.475,1.13,0.16,-1.02
0.475,1.13,0.16,-1.02
0.483,1.13,0.16,-1.02
0.484,1.13,0.16,-1.02
0.484,1.13,0.16,-1.02
0.484,1.27,0.08,-1.18
0.484,1.27,0.08,-1.18
0.484,1.27,0.08,-1.18
0.486,1.27,0.08,-1.18
0.488,1.27,0.08,-1.18
