time,ax,ay,az
0.002,-0.07,0.65,-1.57
0.003,-0.07,0.65,-1.57
0.003,-0.07,0.65,-1.57
0.003,-0.07,0.65,-1.57
0.003,-0.07,0.65,-1.57
0.004,-0.07,0.65,-1.57
0.004,0.05,0.35,-1.73
0.004,0.05,0.35,-1.73
0.006,0.05,0.35,-1.73
0.011,0.05,0.35,-1.73
0.011,0.05,0.35,-1.73
0.015,0.05,0.35,-1.73
0.016,0.28,0.35,-1.49
0.018,0.28,0.35,-1.49
0.02,0.28,0.35,-1.49
0.021,0.28,0.35,-1.49
0.022,0.28,0.35,-1.49
0.023,0.28,0.35,-1.49
0.024,0.5,0.39,-0.78
0.025,0.5,0.39,-0.78
0.051,0.5,0.39,-0.78
0.052,0.5,0.39,-0.78
0.052,0.5,0.39,-0.78
0.053,0.5,0.39,-0.78
0.053,0.56,0.52,-0.2
0.053,0.56,0.52,-0.2
0.054,0.56,0.52,-0.2
0.054,0.56,0.52,-0.2
0.054,0.56,0.52,-0.2
0.055,0.56,0.52,-0.2
0.055,0.5,0.5,0.13
0.055,0.5,0.5,0.13
0.084,0.5,0.5,0.13
0.085,0.5,0.5,0.13
0.086,0.5,0.5,0.13
0.087,0.5,0.5,0.13
0.087,0.62,0.37,0.21
0.088,0.62,0.37,0.21
0.088,0.62,0.37,0.21
0.089,0.62,0.37,0.21
0.089,0.62,0.37,0.21
0.089,0.62,0.37,0.21
0.09,0.68,0.38,-0.02
0.09,0.68,0.38,-0.02
0.091,0.68,0.38,-0.02
0.091,0.68,0.38,-0.02
0.091,0.68,0.38,-0.02
0.092,0.68,0.38,-0.02
0.092,0.55,0.58,-0.42
0.092,0.55,0.58,-0.42
0.093,0.55,0.58,-0.42
0.093,0.55,0.58,-0.42
0.094,0.55,0.58,-0.42
0.095,0.55,0.58,-0.42
0.096,0.27,0.71,-0.56
0.097,0.27,0.71,-0.56
0.097,0.27,0.71,-0.56
0.097,0.27,0.71,-0.56
0.098,0.27,0.71,-0.56
0.098,0.27,0.71,-0.56
0.098,0.06,0.91,-0.67
0.099,0.06,0.91,-0.67
0.099,0.06,0.91,-0.67
0.105,0.06,0.91,-0.67
0.105,0.06,0.91,-0.67
0.106,0.06,0.91,-0.67
0.106,-0.13,0.97,-0.8
0.106,-0.13,0.97,-0.8
0.107,-0.13,0.97,-0.8
0.111,-0.13,0.97,-0.8
0.111,-0.13,0.97,-0.8
0.112,-0.13,0.97,-0.8
0.115,-0.22,1.03,-1.01
0.115,-0.22,1.03,-1.01
0.116,-0.22,1.03,-1.01
0.119,-0.22,1.03,-1.01
0.12,-0.22,1.03,-1.01
0.142,-0.22,1.03,-1.01
0.143,-0.21,0.93,-1.23
0.143,-0.21,0.93,-1.23
0.144,-0.21,0.93,-1.23
0.144,-0.21,0.93,-1.23
0.145,-0.21,0.93,-1.23
0.145,-0.21,0.93,-1.23
0.145,-0.09,0.71,-1.26
0.146,-0.09,0.71,-1.26
0.146,-0.09,0.71,-1.26
0.147,-0.09,0.71,-1.26
0.147,-0.09,0.71,-1.26
0.147,-0.09,0.71,-1.26
0.148,0.2,0.49,-0.61
0.148,0.2,0.49,-0.61
0.149,0.2,0.49,-0.61
0.149,0.2,0.49,-0.61
0.158,0.2,0.49,-0.61
0.158,0.2,0.49,-0.61
0.159,0.8,0.7,0
0.159,0.8,0.7,0
0.16,0.8,0.7,0
0.16,0.8,0.7,0
0.171,0.8,0.7,0
0.171,0.8,0.7,0
0.172,0.9,0.89,0.22
0.172,0.9,0.89,0.22
0.172,0.9,0.89,0.22
0.172,0.9,0.89,0.22
0.173,0.9,0.89,0.22
0.186,0.9,0.89,0.22
0.187,0.59,0.96,0.12
0.187,0.59,0.96,0.12
0.187,0.59,0.96,0.12
0.187,0.59,0.96,0.12
0.188,0.59,0.96,0.12
0.188,0.59,0.96,0.12
0.188,0.15,0.96,-0.05
0.188,0.15,0.96,-0.05
0.189,0.15,0.96,-0.05
0.189,0.15,0.96,-0.05
0.19,0.15,0.96,-0.05
0.192,0.15,0.96,-0.05
0.194,-0.23,0.93,-0.36
0.195,-0.23,0.93,-0.36
0.197,-0.23,0.93,-0.36
0.199,-0.23,0.93,-0.36
0.2,-0.23,0.93,-0.36
0.202,-0.23,0.93,-0.36
0.204,-0.51,0.9,-0.54
0.204,-0.51,0.9,-0.54
0.206,-0.51,0.9,-0.54
0.21,-0.51,0.9,-0.54
0.212,-0.51,0.9,-0.54
0.212,-0.51,0.9,-0.54
0.215,-0.28,1.13,-0.25
0.215,-0.28,1.13,-0.25
0.216,-0.28,1.13,-0.25
0.219,-0.28,1.13,-0.25
0.22,-0.28,1.13,-0.25
0.222,-0.28,1.13,-0.25
0.228,-0.08,1.27,0.43
0.228,-0.08,1.27,0.43
0.228,-0.08,1.27,0.43
0.235,-0.08,1.27,0.43
0.236,-0.08,1.27,0.43
0.237,-0.08,1.27,0.43
0.238,0.06,1.22,1.1
0.238,0.06,1.22,1.1
0.239,0.06,1.22,1.1
0.243,0.06,1.22,1.1
0.243,0.06,1.22,1.1
0.243,0.06,1.22,1.1
0.246,0.12,1.06,1.48
0.246,0.12,1.06,1.48
0.246,0.12,1.06,1.48
0.249,0.12,1.06,1.48
0.251,0.12,1.06,1.48
0.252,0.12,1.06,1.48
0.254,0.1,0.88,1.71
0.255,0.1,0.88,1.71
0.256,0.1,0.88,1.71
0.259,0.1,0.88,1.71
0.26,0.1,0.88,1.71
0.262,0.1,0.88,1.71
0.264,0.02,0.86,1.86
0.265,0.02,0.86,1.86
0.266,0.02,0.86,1.86
0.269,0.02,0.86,1.86
0.27,0.02,0.86,1.86
0.272,0.02,0.86,1.86
0.281,-0.24,0.89,1.79
0.282,-0.24,0.89,1.79
0.282,-0.24,0.89,1.79
0.283,-0.24,0.89,1.79
0.283,-0.24,0.89,1.79
0.283,-0.24,0.89,1.79
0.285,-0.45,0.83,1.55
0.308,-0.45,0.83,1.55
0.309,-0.45,0.83,1.55
0.329,-0.45,0.83,1.55
0.329,-0.45,0.83,1.55
0.329,-0.45,0.83,1.55
0.33,-0.58,0.78,1.45
0.33,-0.58,0.78,1.45
0.33,-0.58,0.78,1.45
0.331,-0.58,0.78,1.45
0.331,-0.58,0.78,1.45
0.331,-0.58,0.78,1.45
0.331,-0.58,0.75,1.4
0.332,-0.58,0.75,1.4
0.332,-0.58,0.75,1.4
0.332,-0.58,0.75,1.4
0.332,-0.58,0.75,1.4
0.333,-0.58,0.75,1.4
0.333,-0.58,0.79,1.02
0.333,-0.58,0.79,1.02
0.333,-0.58,0.79,1.02
0.334,-0.58,0.79,1.02
0.334,-0.58,0.79,1.02
0.334,-0.58,0.79,1.02
0.334,-0.78,0.83,0.54
0.335,-0.78,0.83,0.54
0.335,-0.78,0.83,0.54
0.335,-0.78,0.83,0.54
0.335,-0.78,0.83,0.54
0.336,-0.78,0.83,0.54
0.336,-0.77,1,0.19
0.336,-0.77,1,0.19
0.337,-0.77,1,0.19
0.342,-0.77,1,0.19
0.343,-0.77,1,0.19
0.343,-0.77,1,0.19
0.345,-0.59,1.09,0.1
0.345,-0.59,1.09,0.1
0.347,-0.59,1.09,0.1
0.349,-0.59,1.09,0.1
0.35,-0.59,1.09,0.1
0.352,-0.59,1.09,0.1
0.354,-0.48,0.97,0.32
0.354,-0.48,0.97,0.32
0.356,-0.48,0.97,0.32
0.361,-0.48,0.97,0.32
0.361,-0.48,0.97,0.32
0.362,-0.48,0.97,0.32
0.364,-0.42,0.57,0.56
0.364,-0.42,0.57,0.56
0.366,-0.42,0.57,0.56
0.369,-0.42,0.57,0.56
0.37,-0.42,0.57,0.56
0.372,-0.42,0.57,0.56
0.374,-0.35,0.11,0.73
0.375,-0.35,0.11,0.73
0.376,-0.35,0.11,0.73
0.379,-0.35,0.11,0.73
0.38,-0.35,0.11,0.73
0.382,-0.35,0.11,0.73
0.384,-0.27,-0.17,1.2
0.384,-0.27,-0.17,1.2
0.386,-0.27,-0.17,1.2
0.389,-0.27,-0.17,1.2
0.391,-0.27,-0.17,1.2
0.393,-0.27,-0.17,1.2
0.396,-0.04,-0.51,2.23
0.396,-0.04,-0.51,2.23
0.397,-0.04,-0.51,2.23
0.4,-0.04,-0.51,2.23
0.401,-0.04,-0.51,2.23
0.402,-0.04,-0.51,2.23
0.405,0.14,-0.76,3.03
0.406,0.14,-0.76,3.03
0.406,0.14,-0.76,3.03
0.41,0.14,-0.76,3.03
0.412,0.14,-0.76,3.03
0.414,0.14,-0.76,3.03
0.416,0.24,-1.08,3.08
0.418,0.24,-1.08,3.08
0.419,0.24,-1.08,3.08
0.42,0.24,-1.08,3.08
0.421,0.24,-1.08,3.08
0.422,0.24,-1.08,3.08
0.428,0.09,-1.14,3.09
0.429,0.09,-1.14,3.09
0.429,0.09,-1.14,3.09
0.43,0.09,-1.14,3.09
0.43,0.09,-1.14,3.09
0.433,0.09,-1.14,3.09
0.437,0.12,-1.04,3.15
0.438,0.12,-1.04,3.15
0.439,0.12,-1.04,3.15
0.449,0.12,-1.04,3.15
0.45,0.12,-1.04,3.15
0.45,0.12,-1.04,3.15
0.45,0.42,-0.78,2.05
0.45,0.42,-0.78,2.05
0.45,0.42,-0.78,2.05
0.45,0.42,-0.78,2.05
0.451,0.42,-0.78,2.05
0.452,0.42,-0.78,2.05
0.455,0.32,-0.96,0.64
0.475,0.32,-0.96,0.64
0.475,0.32,-0.96,0.64
0.475,0.32,-0.96,0.64
0.475,0.32,-0.96,0.64
0.476,0.32,-0.96,0.64
0.476,-0.01,-1.26,-0.42
0.476,-0.01,-1.26,-0.42
0.477,-0.01,-1.26,-0.42
0.477,-0.01,-1.26,-0.42
0.477,-0.01,-1.26,-0.42
0.477,-0.01,-1.26,-0.42
0.478,-0.35,-1.58,-1.44
0.478,-0.35,-1.58,-1.44
0.478,-0.35,-1.58,-1.44
0.483,-0.35,-1.58,-1.44
0.483,-0.35,-1.58,-1.44
0.484,-0.35,-1.58,-1.44
0.489,-0.35,-1.58,-1.44
0.489,-0.35,-1.58,-1.44
0.492,-0.62,-1.74,-1.81
0.492,-0.62,-1.74,-1.81
0.493,-0.62,-1.74,-1.81
0.493,-0.62,-1.74,-1.81
0.496,-0.61,-1.72,-1.83
0.497,-0.61,-1.72,-1.83
0.498,-0.61,-1.72,-1.83
0.499,-0.61,-1.72,-1.83
0.5,-0.61,-1.72,-1.83
0.503,-0.61,-1.72,-1.83
0.504,-0.5,-1.65,-1.94
0.504,-0.5,-1.65,-1.94
0.508,-0.5,-1.65,-1.94
0.509,-0.5,-1.65,-1.94
0.51,-0.5,-1.65,-1.94
0.512,-0.5,-1.65,-1.94
0.515,-0.56,-1.6,-1.95
0.515,-0.56,-1.6,-1.95
0.516,-0.56,-1.6,-1.95
0.519,-0.56,-1.6,-1.95
0.52,-0.56,-1.6,-1.95
0.522,-0.56,-1.6,-1.95
0.526,-0.93,-1.32,-1.73
0.527,-0.93,-1.32,-1.73
0.528,-0.93,-1.32,-1.73
0.531,-0.93,-1.32,-1.73
0.533,-0.93,-1.32,-1.73
0.535,-0.93,-1.32,-1.73
0.535,-1.06,-0.82,-1.32
0.535,-1.06,-0.82,-1.32
0.536,-1.06,-0.82,-1.32
0.539,-1.06,-0.82,-1.32
0.545,-1.06,-0.82,-1.32
0.545,-1.06,-0.82,-1.32
0.545,-0.57,-0.49,-0.93
0.545,-0.57,-0.49,-0.93
0.546,-0.57,-0.49,-0.93
0.549,-0.57,-0.49,-0.93
0.55,-0.57,-0.49,-0.93
0.553,-0.57,-0.49,-0.93
0.554,0.23,-0.22,0.25
0.554,0.23,-0.22,0.25
0.563,0.23,-0.22,0.25
0.564,0.23,-0.22,0.25
0.564,0.23,-0.22,0.25
0.564,0.23,-0.22,0.25
0.566,0.96,-0.14,1.7
0.567,0.96,-0.14,1.7
0.568,0.96,-0.14,1.7
0.569,0.96,-0.14,1.7
0.57,0.96,-0.14,1.7
0.572,0.96,-0.14,1.7
0.574,1.68,-0.32,2.4
0.574,1.68,-0.32,2.4
0.576,1.68,-0.32,2.4
0.58,1.68,-0.32,2.4
0.58,1.68,-0.32,2.4
0.582,1.68,-0.32,2.4
0.585,2.16,-0.62,2.13
0.586,2.16,-0.62,2.13
0.586,2.16,-0.62,2.13
0.589,2.16,-0.62,2.13
0.59,2.16,-0.62,2.13
0.592,2.16,-0.62,2.13
0.594,2.49,-0.86,1.27
0.594,2.49,-0.86,1.27
0.596,2.49,-0.86,1.27
0.599,2.49,-0.86,1.27
0.601,2.49,-0.86,1.27
0.602,2.49,-0.86,1.27
0.605,2.57,-0.77,0.17
0.605,2.57,-0.77,0.17
0.607,2.57,-0.77,0.17
0.609,2.57,-0.77,0.17
0.61,2.57,-0.77,0.17
0.612,2.57,-0.77,0.17
0.614,2.62,-0.49,-0.89
0.615,2.62,-0.49,-0.89
0.616,2.62,-0.49,-0.89
0.619,2.62,-0.49,-0.89
0.62,2.62,-0.49,-0.89
0.641,2.62,-0.49,-0.89
0.641,2.5,-0.21,-1.37
0.642,2.5,-0.21,-1.37
0.642,2.5,-0.21,-1.37
0.642,2.5,-0.21,-1.37
0.642,2.5,-0.21,-1.37
0.643,2.5,-0.21,-1.37
0.643,2.28,0.06,-1.14
0.643,2.28,0.06,-1.14
0.643,2.28,0.06,-1.14
0.644,2.28,0.06,-1.14
0.644,2.28,0.06,-1.14
0.644,2.28,0.06,-1.14
0.65,1.71,0.21,-0.77
0.65,1.71,0.21,-0.77
0.65,1.71,0.21,-0.77
0.651,1.71,0.21,-0.77
0.651,1.71,0.21,-0.77
0.652,1.71,0.21,-0.77
0.654,1.35,0.18,-0.63
0.655,1.35,0.18,-0.63
0.657,1.35,0.18,-0.63
0.66,1.35,0.18,-0.63
0.662,1.35,0.18,-0.63
0.663,1.35,0.18,-0.63
0.664,0.91,0.07,-0.8
0.664,0.91,0.07,-0.8
0.666,0.91,0.07,-0.8
0.669,0.91,0.07,-0.8
0.67,0.91,0.07,-0.8
0.678,0.91,0.07,-0.8
0.679,0.54,-0.08,-1.09
0.679,0.54,-0.08,-1.09
0.679,0.54,-0.08,-1.09
0.68,0.54,-0.08,-1.09
0.68,0.54,-0.08,-1.09
0.685,0.54,-0.08,-1.09
0.685,0.07,-0.21,-1.81
0.686,0.07,-0.21,-1.81
0.687,0.07,-0.21,-1.81
0.701,0.07,-0.21,-1.81
0.702,0.07,-0.21,-1.81
0.702,0.07,-0.21,-1.81
0.702,-0.15,-0.22,-2.4
0.703,-0.15,-0.22,-2.4
0.703,-0.15,-0.22,-2.4
0.703,-0.15,-0.22,-2.4
0.703,-0.15,-0.22,-2.4
0.704,-0.15,-0.22,-2.4
0.705,-0.24,-0.15,-2.87
0.706,-0.24,-0.15,-2.87
0.711,-0.24,-0.15,-2.87
0.713,-0.24,-0.15,-2.87
0.713,-0.24,-0.15,-2.87
0.713,-0.24,-0.15,-2.87
0.714,-0.27,0.06,-3.09
0.714,-0.27,0.06,-3.09
0.716,-0.27,0.06,-3.09
0.719,-0.27,0.06,-3.09
0.72,-0.27,0.06,-3.09
0.724,-0.27,0.06,-3.09
0.725,-0.17,0.2,-3.19
0.725,-0.17,0.2,-3.19
0.726,-0.17,0.2,-3.19
0.729,-0.17,0.2,-3.19
0.73,-0.17,0.2,-3.19
0.732,-0.17,0.2,-3.19
0.735,-0.07,0.3,-3.1
0.735,-0.07,0.3,-3.1
0.737,-0.07,0.3,-3.1
0.74,-0.07,0.3,-3.1
