time,ax,ay,az
0.003,0,0.02,0.14
0.004,0.38,-0.22,0.47
0.005,0.38,-0.22,0.47
0.005,0.38,-0.22,0.47
0.005,0.38,-0.22,0.47
0.006,0.38,-0.22,0.47
0.009,0.38,-0.22,0.47
0.01,0.86,-0.49,0.54
0.01,0.86,-0.49,0.54
0.011,0.86,-0.49,0.54
0.014,0.86,-0.49,0.54
0.015,0.86,-0.49,0.54
0.015,0.86,-0.49,0.54
0.029,1.07,-0.57,0.42
0.03,1.07,-0.57,0.42
0.031,1.07,-0.57,0.42
0.031,1.07,-0.57,0.42
0.032,1.07,-0.57,0.42
0.032,1.07,-0.57,0.42
0.032,1.03,-0.49,0.34
0.033,1.03,-0.49,0.34
0.033,1.03,-0.49,0.34
0.033,1.03,-0.49,0.34
0.034,1.03,-0.49,0.34
0.06,1.03,-0.49,0.34
0.06,0.73,-0.3,0.3
0.061,0.73,-0.3,0.3
0.061,0.73,-0.3,0.3
0.061,0.73,-0.3,0.3
0.061,0.73,-0.3,0.3
0.061,0.73,-0.3,0.3
0.062,0.41,-0.13,0.36
0.062,0.41,-0.13,0.36
0.062,0.41,-0.13,0.36
0.062,0.41,-0.13,0.36
0.062,0.41,-0.13,0.36
0.063,0.41,-0.13,0.36
0.063,0.17,0.05,0.36
0.063,0.17,0.05,0.36
0.063,0.17,0.05,0.36
0.063,0.17,0.05,0.36
0.064,0.17,0.05,0.36
0.076,0.17,0.05,0.36
0.078,0.1,0.18,0.26
0.079,0.1,0.18,0.26
0.08,0.1,0.18,0.26
0.08,0.1,0.18,0.26
0.081,0.1,0.18,0.26
0.082,0.1,0.18,0.26
0.094,0.08,0.22,0.16
0.096,0.08,0.22,0.16
0.097,0.08,0.22,0.16
0.097,0.08,0.22,0.16
0.098,0.08,0.22,0.16
0.099,0.08,0.22,0.16
0.099,0.15,0.18,0.16
0.1,0.15,0.18,0.16
0.101,0.15,0.18,0.16
0.101,0.15,0.18,0.16
0.102,0.15,0.18,0.16
0.104,0.15,0.18,0.16
0.105,0.29,0.1,0.16
0.107,0.29,0.1,0.16
0.107,0.29,0.1,0.16
0.108,0.29,0.1,0.16
0.109,0.29,0.1,0.16
0.109,0.29,0.1,0.16
0.11,0.43,0.05,0.15
0.11,0.43,0.05,0.15
0.111,0.43,0.05,0.15
0.119,0.43,0.05,0.15
0.121,0.43,0.05,0.15
0.121,0.43,0.05,0.15
0.122,0.44,-0.01,0.17
0.123,0.44,-0.01,0.17
0.123,0.44,-0.01,0.17
0.124,0.44,-0.01,0.17
0.124,0.44,-0.01,0.17
0.129,0.44,-0.01,0.17
0.13,0.38,-0.02,0.2
0.13,0.38,-0.02,0.2
0.13,0.38,-0.02,0.2
0.133,0.38,-0.02,0.2
0.134,0.38,-0.02,0.2
0.135,0.38,-0.02,0.2
0.137,0.32,-0.02,0.19
0.137,0.32,-0.02,0.19
0.139,0.32,-0.02,0.19
0.142,0.32,-0.02,0.19
0.143,0.32,-0.02,0.19
0.145,0.32,-0.02,0.19
0.147,0.21,0.04,0.18
0.148,0.21,0.04,0.18
0.149,0.21,0.04,0.18
0.158,0.21,0.04,0.18
0.159,0.21,0.04,0.18
0.16,0.21,0.04,0.18
0.161,0.02,0.07,0.31
0.161,0.02,0.07,0.31
0.161,0.02,0.07,0.31
0.163,0.02,0.07,0.31
0.164,0.02,0.07,0.31
0.167,0.02,0.07,0.31
0.173,-0.05,0.13,0.57
0.173,-0.05,0.13,0.57
0.174,-0.05,0.13,0.57
0.174,-0.05,0.13,0.57
0.174,-0.05,0.13,0.57
0.175,-0.05,0.13,0.57
0.177,-0.16,0.18,0.86
0.178,-0.16,0.18,0.86
0.179,-0.16,0.18,0.86
0.204,-0.16,0.18,0.86
0.204,-0.16,0.18,0.86
0.205,-0.16,0.18,0.86
0.205,-0.1,0.21,1.2
0.205,-0.1,0.21,1.2
0.205,-0.1,0.21,1.2
0.205,-0.1,0.21,1.2
0.206,-0.1,0.21,1.2
0.206,-0.1,0.21,1.2
0.206,0.04,0.2,1.57
0.206,0.04,0.2,1.57
0.206,0.04,0.2,1.57
0.207,0.04,0.2,1.57
0.207,0.04,0.2,1.57
0.207,0.04,0.2,1.57
0.207,0.2,0.14,1.65
0.207,0.2,0.14,1.65
0.213,0.2,0.14,1.65
0.214,0.2,0.14,1.65
0.214,0.2,0.14,1.65
0.23,0.2,0.14,1.65
0.231,0.29,0.08,1.4
0.231,0.29,0.08,1.4
0.232,0.29,0.08,1.4
0.232,0.29,0.08,1.4
0.232,0.29,0.08,1.4
0.232,0.29,0.08,1.4
0.232,0.31,0.08,0.9
0.232,0.31,0.08,0.9
0.233,0.31,0.08,0.9
0.233,0.31,0.08,0.9
0.233,0.31,0.08,0.9
0.249,0.31,0.08,0.9
0.25,0.25,0.1,0.23
0.25,0.25,0.1,0.23
0.251,0.25,0.1,0.23
0.251,0.25,0.1,0.23
0.285,0.25,0.1,0.23
0.287,0.25,0.1,0.23
0.288,0.52,-0.01,-0.57
0.289,0.52,-0.01,-0.57
0.29,0.52,-0.01,-0.57
0.29,0.52,-0.01,-0.57
0.291,0.52,-0.01,-0.57
0.292,0.52,-0.01,-0.57
0.292,0.52,-0.21,-1.15
0.293,0.52,-0.21,-1.15
0.296,0.52,-0.21,-1.15
0.297,0.52,-0.21,-1.15
0.297,0.52,-0.21,-1.15
0.298,0.52,-0.21,-1.15
0.298,0.55,-0.17,-1.25
0.299,0.55,-0.17,-1.25
0.299,0.55,-0.17,-1.25
0.299,0.55,-0.17,-1.25
0.3,0.55,-0.17,-1.25
0.3,0.55,-0.17,-1.25
0.301,0.39,-0.1,-0.99
0.302,0.39,-0.1,-0.99
0.302,0.39,-0.1,-0.99
0.302,0.39,-0.1,-0.99
0.303,0.39,-0.1,-0.99
0.303,0.39,-0.1,-0.99
0.303,0.26,-0.08,-0.61
0.304,0.26,-0.08,-0.61
0.304,0.26,-0.08,-0.61
0.305,0.26,-0.08,-0.61
0.305,0.26,-0.08,-0.61
0.305,0.26,-0.08,-0.61
