time,ax,ay,az
0.207,1.06,-2.82,-2.83
0.209,0.75,-3.64,-2.76
0.21,0.75,-3.64,-2.76
0.212,0.75,-3.64,-2.76
0.213,0.75,-3.64,-2.76
0.215,0.75,-3.64,-2.76
0.217,0.75,-3.64,-2.76
0.219,1.37,-4.06,-3.24
0.219,1.37,-4.06,-3.24
0.245,1.37,-4.06,-3.24
0.246,1.37,-4.06,-3.24
0.247,1.37,-4.06,-3.24
0.248,1.37,-4.06,-3.24
0.248,2.52,-4.35,-4.48
0.249,2.52,-4.35,-4.48
0.249,2.52,-4.35,-4.48
0.249,2.52,-4.35,-4.48
0.25,2.52,-4.35,-4.48
0.25,2.52,-4.35,-4.48
0.25,2.99,-4.05,-5.29
0.251,2.99,-4.05,-5.29
0.251,2.99,-4.05,-5.29
0.252,2.99,-4.05,-5.29
0.253,2.99,-4.05,-5.29
0.253,2.99,-4.05,-5.29
0.284,2.95,-3.81,-5.49
0.286,2.95,-3.81,-5.49
0.287,2.95,-3.81,-5.49
0.287,2.95,-3.81,-5.49
0.288,2.95,-3.81,-5.49
0.289,2.95,-3.81,-5.49
0.289,2.54,-3.61,-5.47
0.29,2.54,-3.61,-5.47
0.291,2.54,-3.61,-5.47
0.291,2.54,-3.61,-5.47
0.292,2.54,-3.61,-5.47
0.293,2.54,-3.61,-5.47
0.294,1.73,-3.6,-5.28
0.294,1.73,-3.6,-5.28
0.324,1.73,-3.6,-5.28
0.324,1.73,-3.6,-5.28
0.325,1.73,-3.6,-5.28
0.325,1.73,-3.6,-5.28
0.325,1.33,-3.33,-4.78
0.326,1.33,-3.33,-4.78
0.326,1.33,-3.33,-4.78
0.327,1.33,-3.33,-4.78
0.327,1.33,-3.33,-4.78
0.327,1.33,-3.33,-4.78
0.328,0.89,-3.06,-4.13
0.328,0.89,-3.06,-4.13
0.329,0.89,-3.06,-4.13
0.329,0.89,-3.06,-4.13
0.329,0.89,-3.06,-4.13
0.33,0.89,-3.06,-4.13
0.33,0.58,-2.81,-3.06
0.331,0.58,-2.81,-3.06
0.331,0.58,-2.81,-3.06
0.332,0.58,-2.81,-3.06
0.332,0.58,-2.81,-3.06
0.332,0.58,-2.81,-3.06
0.333,0.45,-2.99,-1.76
0.333,0.45,-2.99,-1.76
0.334,0.45,-2.99,-1.76
0.334,0.45,-2.99,-1.76
0.334,0.45,-2.99,-1.76
0.335,0.45,-2.99,-1.76
0.335,0.76,-3.26,-0.64
0.336,0.76,-3.26,-0.64
0.336,0.76,-3.26,-0.64
0.336,0.76,-3.26,-0.64
0.337,0.76,-3.26,-0.64
0.337,0.76,-3.26,-0.64
0.338,1.04,-3.52,0.36
0.338,1.04,-3.52,0.36
0.338,1.04,-3.52,0.36
0.339,1.04,-3.52,0.36
0.339,1.04,-3.52,0.36
0.34,1.04,-3.52,0.36
0.349,1.19,-3.45,1.48
0.35,1.19,-3.45,1.48
0.35,1.19,-3.45,1.48
0.35,1.19,-3.45,1.48
0.351,1.19,-3.45,1.48
0.351,1.19,-3.45,1.48
0.352,1.32,-3.37,2.57
0.352,1.32,-3.37,2.57
0.352,1.32,-3.37,2.57
0.353,1.32,-3.37,2.57
0.358,1.32,-3.37,2.57
0.358,1.32,-3.37,2.57
0.359,1.26,-3.08,3.18
0.359,1.26,-3.08,3.18
0.362,1.26,-3.08,3.18
0.363,1.26,-3.08,3.18
0.365,1.26,-3.08,3.18
0.367,1.26,-3.08,3.18
0.369,1.15,-2.79,3.45
0.37,1.15,-2.79,3.45
0.383,1.15,-2.79,3.45
0.384,1.15,-2.79,3.45
0.384,1.15,-2.79,3.45
0.384,1.15,-2.79,3.45
0.385,0.79,-2.47,3.22
0.385,0.79,-2.47,3.22
0.386,0.79,-2.47,3.22
0.386,0.79,-2.47,3.22
0.386,0.79,-2.47,3.22
0.387,0.79,-2.47,3.22
0.39,0.72,-2.42,2.85
0.391,0.72,-2.42,2.85
0.392,0.72,-2.42,2.85
0.393,0.72,-2.42,2.85
0.395,0.72,-2.42,2.85
0.397,0.72,-2.42,2.85
0.399,0.83,-2.21,2.16
0.399,0.83,-2.21,2.16
0.403,0.83,-2.21,2.16
0.403,0.83,-2.21,2.16
0.414,0.83,-2.21,2.16
0.414,0.83,-2.21,2.16
0.415,0.85,-2.08,1.43
0.415,0.85,-2.08,1.43
0.415,0.85,-2.08,1.43
0.415,0.85,-2.08,1.43
0.415,0.85,-2.08,1.43
0.417,0.85,-2.08,1.43
0.419,0.66,-2.1,1.02
0.419,0.66,-2.1,1.02
0.422,0.66,-2.1,1.02
0.423,0.66,-2.1,1.02
0.425,0.66,-2.1,1.02
0.428,0.66,-2.1,1.02
0.429,0.31,-2.5,0.98
0.429,0.31,-2.5,0.98
0.432,0.31,-2.5,0.98
0.433,0.31,-2.5,0.98
0.435,0.31,-2.5,0.98
0.437,0.31,-2.5,0.98
0.456,-0.51,-2.89,1.08
0.456,-0.51,-2.89,1.08
0.456,-0.51,-2.89,1.08
0.457,-0.51,-2.89,1.08
0.457,-0.51,-2.89,1.08
0.457,-0.51,-2.89,1.08
0.457,-1.25,-3.16,1.27
0.458,-1.25,-3.16,1.27
0.458,-1.25,-3.16,1.27
0.458,-1.25,-3.16,1.27
0.459,-1.25,-3.16,1.27
0.459,-1.25,-3.16,1.27
0.459,-1.97,-3.01,1.48
0.459,-1.97,-3.01,1.48
0.462,-1.97,-3.01,1.48
0.463,-1.97,-3.01,1.48
0.465,-1.97,-3.01,1.48
0.467,-1.97,-3.01,1.48
0.469,-2.82,-2.43,1.63
0.469,-2.82,-2.43,1.63
0.477,-2.82,-2.43,1.63
0.478,-2.82,-2.43,1.63
0.478,-2.82,-2.43,1.63
0.479,-2.82,-2.43,1.63
0.479,-3.66,-1.69,1.57
0.479,-3.66,-1.69,1.57
0.483,-3.66,-1.69,1.57
0.483,-3.66,-1.69,1.57
0.487,-3.66,-1.69,1.57
0.498,-3.66,-1.69,1.57
0.499,-4.65,-1.1,1.05
0.499,-4.65,-1.1,1.05
0.5,-4.65,-1.1,1.05
0.5,-4.65,-1.1,1.05
0.5,-4.65,-1.1,1.05
0.5,-4.65,-1.1,1.05
0.5,-5.57,-0.64,0.09
0.501,-5.57,-0.64,0.09
0.503,-5.57,-0.64,0.09
0.503,-5.57,-0.64,0.09
0.505,-5.57,-0.64,0.09
0.51,-5.57,-0.64,0.09
0.51,-6.2,-0.26,-0.99
0.51,-6.2,-0.26,-0.99
0.512,-6.2,-0.26,-0.99
0.513,-6.2,-0.26,-0.99
0.515,-6.2,-0.26,-0.99
0.517,-6.2,-0.26,-0.99
0.518,-6.67,-0.21,-1.72
0.525,-6.67,-0.21,-1.72
0.526,-6.67,-0.21,-1.72
0.526,-6.67,-0.21,-1.72
0.526,-6.67,-0.21,-1.72
0.528,-6.67,-0.21,-1.72
0.53,-7.18,-0.3,-2.3
0.53,-7.18,-0.3,-2.3
0.532,-7.18,-0.3,-2.3
0.533,-7.18,-0.3,-2.3
0.537,-7.18,-0.3,-2.3
0.54,-7.18,-0.3,-2.3
0.541,-7.6,-0.45,-2.53
0.541,-7.6,-0.45,-2.53
0.542,-7.6,-0.45,-2.53
0.548,-7.6,-0.45,-2.53
0.548,-7.6,-0.45,-2.53
0.548,-7.6,-0.45,-2.53
0.549,-8.41,-0.7,-2.46
0.549,-8.41,-0.7,-2.46
0.552,-8.41,-0.7,-2.46
0.553,-8.41,-0.7,-2.46
0.555,-8.41,-0.7,-2.46
0.557,-8.41,-0.7,-2.46
0.56,-8.55,-1.11,-1.76
0.56,-8.55,-1.11,-1.76
0.562,-8.55,-1.11,-1.76
0.564,-8.55,-1.11,-1.76
0.565,-8.55,-1.11,-1.76
0.569,-8.55,-1.11,-1.76
0.569,-9.08,-0.98,-1.04
0.57,-9.08,-0.98,-1.04
0.574,-9.08,-0.98,-1.04
0.575,-9.08,-0.98,-1.04
0.575,-9.08,-0.98,-1.04
0.577,-9.08,-0.98,-1.04
0.579,-9.4,-0.78,-0.67
0.579,-9.4,-0.78,-0.67
0.582,-9.4,-0.78,-0.67
0.583,-9.4,-0.78,-0.67
0.585,-9.4,-0.78,-0.67
0.588,-9.4,-0.78,-0.67
0.589,-9.62,-0.55,-1.21
0.589,-9.62,-0.55,-1.21
0.591,-9.62,-0.55,-1.21
0.593,-9.62,-0.55,-1.21
0.595,-9.62,-0.55,-1.21
0.596,-9.62,-0.55,-1.21
0.599,-9.78,-0.16,-1.95
0.6,-9.78,-0.16,-1.95
0.602,-9.78,-0.16,-1.95
0.605,-9.78,-0.16,-1.95
0.624,-9.78,-0.16,-1.95
0.624,-9.78,-0.16,-1.95
0.624,-10.1,0.58,-2.69
0.625,-10.1,0.58,-2.69
0.625,-10.1,0.58,-2.69
0.626,-10.1,0.58,-2.69
0.626,-10.1,0.58,-2.69
0.626,-10.1,0.58,-2.69
0.627,-10.6,1.17,-2.74
0.627,-10.6,1.17,-2.74
0.627,-10.6,1.17,-2.74
0.628,-10.6,1.17,-2.74
0.628,-10.6,1.17,-2.74
0.629,-10.6,1.17,-2.74
0.629,-11.38,1.46,-2.29
0.629,-11.38,1.46,-2.29
0.633,-11.38,1.46,-2.29
0.633,-11.38,1.46,-2.29
0.635,-11.38,1.46,-2.29
0.644,-11.38,1.46,-2.29
0.645,-11.96,1.48,-1.01
0.646,-11.96,1.48,-1.01
0.646,-11.96,1.48,-1.01
0.646,-11.96,1.48,-1.01
0.646,-11.96,1.48,-1.01
0.65,-11.96,1.48,-1.01
0.651,-12.71,1.21,1.41
0.651,-12.71,1.21,1.41
0.652,-12.71,1.21,1.41
0.668,-12.71,1.21,1.41
0.669,-12.71,1.21,1.41
0.669,-12.71,1.21,1.41
0.67,-12.23,0.7,2.96
0.67,-12.23,0.7,2.96
0.67,-12.23,0.7,2.96
0.67,-12.23,0.7,2.96
0.67,-12.23,0.7,2.96
0.671,-12.23,0.7,2.96
0.671,-11.03,0.78,3.19
0.671,-11.03,0.78,3.19
0.672,-11.03,0.78,3.19
0.673,-11.03,0.78,3.19
0.675,-11.03,0.78,3.19
0.677,-11.03,0.78,3.19
0.679,-9.7,1.33,2.6
0.679,-9.7,1.33,2.6
0.682,-9.7,1.33,2.6
0.683,-9.7,1.33,2.6
0.685,-9.7,1.33,2.6
0.689,-9.7,1.33,2.6
0.689,-8.86,2.24,1.35
0.69,-8.86,2.24,1.35
0.692,-8.86,2.24,1.35
0.693,-8.86,2.24,1.35
0.695,-8.86,2.24,1.35
0.697,-8.86,2.24,1.35
0.699,-8.33,2.85,-0.43
0.699,-8.33,2.85,-0.43
0.702,-8.33,2.85,-0.43
0.704,-8.33,2.85,-0.43
0.708,-8.33,2.85,-0.43
0.71,-8.33,2.85,-0.43
0.71,-7.49,3.51,-1.9
0.711,-7.49,3.51,-1.9
0.712,-7.49,3.51,-1.9
0.713,-7.49,3.51,-1.9
0.715,-7.49,3.51,-1.9
0.717,-7.49,3.51,-1.9
0.719,-6.28,3.9,-3.46
0.72,-6.28,3.9,-3.46
0.723,-6.28,3.9,-3.46
0.724,-6.28,3.9,-3.46
0.725,-6.28,3.9,-3.46
0.727,-6.28,3.9,-3.46
0.728,-5.53,3.98,-3.98
0.729,-5.53,3.98,-3.98
0.731,-5.53,3.98,-3.98
0.733,-5.53,3.98,-3.98
0.735,-5.53,3.98,-3.98
0.737,-5.53,3.98,-3.98
0.739,-4.02,3.44,-4.22
0.739,-4.02,3.44,-4.22
0.743,-4.02,3.44,-4.22
0.744,-4.02,3.44,-4.22
0.745,-4.02,3.44,-4.22
0.747,-4.02,3.44,-4.22
0.749,-2.57,3.22,-4.64
0.749,-2.57,3.22,-4.64
0.755,-2.57,3.22,-4.64
0.755,-2.57,3.22,-4.64
0.756,-2.57,3.22,-4.64
0.76,-2.57,3.22,-4.64
0.761,-2.27,2.91,-2.53
0.761,-2.27,2.91,-2.53
0.762,-2.27,2.91,-2.53
0.763,-2.27,2.91,-2.53
0.765,-2.27,2.91,-2.53
0.767,-2.27,2.91,-2.53
0.776,-1.37,2.73,-2.78
0.776,-1.37,2.73,-2.78
0.802,-1.37,2.73,-2.78
0.802,-1.37,2.73,-2.78
0.803,-1.37,2.73,-2.78
0.803,-1.37,2.73,-2.78
0.803,-0.6,2.48,-3.07
0.803,-0.6,2.48,-3.07
0.804,-0.6,2.48,-3.07
0.804,-0.6,2.48,-3.07
0.804,-0.6,2.48,-3.07
0.804,-0.6,2.48,-3.07
0.805,-0.07,1.92,-3.03
0.805,-0.07,1.92,-3.03
0.805,-0.07,1.92,-3.03
0.805,-0.07,1.92,-3.03
0.806,-0.07,1.92,-3.03
0.806,-0.07,1.92,-3.03
0.806,1.25,1.23,-3.88
0.807,1.25,1.23,-3.88
0.807,1.25,1.23,-3.88
0.807,1.25,1.23,-3.88
0.807,1.25,1.23,-3.88
0.808,1.25,1.23,-3.88
0.809,2.33,0.52,-4.32
0.81,2.33,0.52,-4.32
0.812,2.33,0.52,-4.32
0.813,2.33,0.52,-4.32
0.815,2.33,0.52,-4.32
0.817,2.33,0.52,-4.32
0.82,2.77,-0.04,-3.43
0.82,2.77,-0.04,-3.43
0.822,2.77,-0.04,-3.43
0.823,2.77,-0.04,-3.43
0.825,2.77,-0.04,-3.43
0.827,2.77,-0.04,-3.43
0.829,3.29,-0.58,-2.5
0.829,3.29,-0.58,-2.5
0.832,3.29,-0.58,-2.5
0.834,3.29,-0.58,-2.5
0.835,3.29,-0.58,-2.5
0.843,3.29,-0.58,-2.5
0.844,3.77,-1.1,-0.69
0.844,3.77,-1.1,-0.69
0.844,3.77,-1.1,-0.69
0.844,3.77,-1.1,-0.69
0.845,3.77,-1.1,-0.69
0.847,3.77,-1.1,-0.69
0.848,3.95,-1.67,0.55
0.849,3.95,-1.67,0.55
0.853,3.95,-1.67,0.55
0.854,3.95,-1.67,0.55
0.855,3.95,-1.67,0.55
0.857,3.95,-1.67,0.55
0.86,4.42,-1.75,0.05
0.861,4.42,-1.75,0.05
0.862,4.42,-1.75,0.05
0.863,4.42,-1.75,0.05
0.865,4.42,-1.75,0.05
0.867,4.42,-1.75,0.05
0.869,3.7,-0.86,-1.86
0.87,3.7,-0.86,-1.86
0.872,3.7,-0.86,-1.86
0.873,3.7,-0.86,-1.86
0.875,3.7,-0.86,-1.86
0.877,3.7,-0.86,-1.86
0.879,1.86,-0.37,-3.77
0.88,1.86,-0.37,-3.77
0.882,1.86,-0.37,-3.77
0.883,1.86,-0.37,-3.77
0.885,1.86,-0.37,-3.77
0.89,1.86,-0.37,-3.77
0.891,-1.34,1.5,-1.09
0.891,-1.34,1.5,-1.09
0.892,-1.34,1.5,-1.09
0.893,-1.34,1.5,-1.09
0.897,-1.34,1.5,-1.09
0.898,-1.34,1.5,-1.09
0.899,-2.67,3.27,1.66
0.899,-2.67,3.27,1.66
0.918,-2.67,3.27,1.66
0.919,-2.67,3.27,1.66
0.92,-2.67,3.27,1.66
0.92,-2.67,3.27,1.66
0.92,-0.56,1.85,1.93
0.92,-0.56,1.85,1.93
0.921,-0.56,1.85,1.93
0.921,-0.56,1.85,1.93
0.921,-0.56,1.85,1.93
0.922,-0.56,1.85,1.93
0.922,0.27,0.04,1.76
0.922,0.27,0.04,1.76
0.922,0.27,0.04,1.76
0.923,0.27,0.04,1.76
0.928,0.27,0.04,1.76
0.928,0.27,0.04,1.76
0.929,0.09,-0.87,2.03
0.929,0.09,-0.87,2.03
0.932,0.09,-0.87,2.03
0.932,0.09,-0.87,2.03
0.935,0.09,-0.87,2.03
0.937,0.09,-0.87,2.03
0.967,0.56,-1.59,2.87
0.968,0.56,-1.59,2.87
0.968,0.56,-1.59,2.87
0.969,0.56,-1.59,2.87
0.969,0.56,-1.59,2.87
0.97,0.56,-1.59,2.87
0.97,1.94,-2.77,4.27
0.97,1.94,-2.77,4.27
0.971,1.94,-2.77,4.27
0.971,1.94,-2.77,4.27
0.972,1.94,-2.77,4.27
0.972,1.94,-2.77,4.27
0.972,4.15,-3.64,5.03
0.973,4.15,-3.64,5.03
0.973,4.15,-3.64,5.03
0.974,4.15,-3.64,5.03
0.974,4.15,-3.64,5.03
0.974,4.15,-3.64,5.03
0.975,5.91,-4,5.64
0.975,5.91,-4,5.64
0.976,5.91,-4,5.64
0.976,5.91,-4,5.64
0.976,5.91,-4,5.64
0.979,5.91,-4,5.64
0.979,7.76,-3.55,10.37
0.98,7.76,-3.55,10.37
0.982,7.76,-3.55,10.37
0.983,7.76,-3.55,10.37
0.988,7.76,-3.55,10.37
0.989,7.76,-3.55,10.37
0.99,7.25,-3.33,6.91
0.99,7.25,-3.33,6.91
0.992,7.25,-3.33,6.91
0.993,7.25,-3.33,6.91
0.995,7.25,-3.33,6.91
0.997,7.25,-3.33,6.91
0.999,7.01,-3.09,3.57
0.999,7.01,-3.09,3.57
1.002,7.01,-3.09,3.57
1.004,7.01,-3.09,3.57
1.005,7.01,-3.09,3.57
1.007,7.01,-3.09,3.57
1.009,6.52,-3.24,0.98
1.01,6.52,-3.24,0.98
1.012,6.52,-3.24,0.98
1.013,6.52,-3.24,0.98
1.014,6.52,-3.24,0.98
1.017,6.52,-3.24,0.98
1.024,5.15,-2.94,-1.4
1.025,5.15,-2.94,-1.4
1.026,5.15,-2.94,-1.4
1.026,5.15,-2.94,-1.4
1.027,5.15,-2.94,-1.4
1.028,5.15,-2.94,-1.4
1.029,3.41,-2.86,-3.48
1.029,3.41,-2.86,-3.48
1.032,3.41,-2.86,-3.48
1.033,3.41,-2.86,-3.48
1.052,3.41,-2.86,-3.48
1.053,3.41,-2.86,-3.48
1.053,2.99,-2.51,-4.51
1.053,2.99,-2.51,-4.51
1.053,2.99,-2.51,-4.51
1.054,2.99,-2.51,-4.51
1.054,2.99,-2.51,-4.51
1.054,2.99,-2.51,-4.51
1.054,3.48,-2.01,-4.96
1.054,3.48,-2.01,-4.96
1.054,3.48,-2.01,-4.96
1.055,3.48,-2.01,-4.96
1.055,3.48,-2.01,-4.96
1.057,3.48,-2.01,-4.96
1.059,3.83,-1.51,-4.08
1.059,3.83,-1.51,-4.08
1.061,3.83,-1.51,-4.08
1.062,3.83,-1.51,-4.08
1.068,3.83,-1.51,-4.08
1.069,3.83,-1.51,-4.08
1.069,2.81,-1.68,-3.15
1.07,2.81,-1.68,-3.15
1.075,2.81,-1.68,-3.15
1.076,2.81,-1.68,-3.15
1.076,2.81,-1.68,-3.15
1.079,2.81,-1.68,-3.15
1.079,1.31,-1.8,-2.31
1.08,1.31,-1.8,-2.31
1.082,1.31,-1.8,-2.31
1.083,1.31,-1.8,-2.31
1.086,1.31,-1.8,-2.31
1.088,1.31,-1.8,-2.31
1.09,-0.63,-1.5,-1.45
1.09,-0.63,-1.5,-1.45
1.092,-0.63,-1.5,-1.45
1.093,-0.63,-1.5,-1.45
1.097,-0.63,-1.5,-1.45
1.098,-0.63,-1.5,-1.45
1.098,-1.29,-0.84,-1.68
1.099,-1.29,-0.84,-1.68
1.102,-1.29,-0.84,-1.68
1.103,-1.29,-0.84,-1.68
1.129,-1.29,-0.84,-1.68
1.13,-1.29,-0.84,-1.68
1.13,-0.93,0.09,-1.97
1.13,-0.93,0.09,-1.97
1.131,-0.93,0.09,-1.97
1.131,-0.93,0.09,-1.97
1.131,-0.93,0.09,-1.97
1.131,-0.93,0.09,-1.97
1.132,-1.17,0.99,-1.58
1.132,-1.17,0.99,-1.58
1.132,-1.17,0.99,-1.58
1.133,-1.17,0.99,-1.58
1.133,-1.17,0.99,-1.58
1.133,-1.17,0.99,-1.58
1.133,-1.33,1.59,-1.31
1.134,-1.33,1.59,-1.31
1.134,-1.33,1.59,-1.31
1.134,-1.33,1.59,-1.31
1.136,-1.33,1.59,-1.31
1.138,-1.33,1.59,-1.31
1.14,-0.89,1.81,-0.33
1.141,-0.89,1.81,-0.33
1.142,-0.89,1.81,-0.33
1.143,-0.89,1.81,-0.33
1.145,-0.89,1.81,-0.33
1.147,-0.89,1.81,-0.33
1.149,-0.81,1.81,-0.22
1.149,-0.81,1.81,-0.22
1.152,-0.81,1.81,-0.22
1.154,-0.81,1.81,-0.22
1.158,-0.81,1.81,-0.22
1.158,-0.81,1.81,-0.22
1.159,-0.87,1.92,-0.84
1.159,-0.87,1.92,-0.84
1.162,-0.87,1.92,-0.84
1.162,-0.87,1.92,-0.84
1.165,-0.87,1.92,-0.84
1.172,-0.87,1.92,-0.84
1.173,1.37,3.78,-2.44
1.173,1.37,3.78,-2.44
1.176,1.37,3.78,-2.44
1.179,1.37,3.78,-2.44
1.18,1.37,3.78,-2.44
1.181,1.37,3.78,-2.44
1.181,3.12,2.51,-3.56
1.182,3.12,2.51,-3.56
1.182,3.12,2.51,-3.56
1.195,3.12,2.51,-3.56
1.196,3.12,2.51,-3.56
1.196,3.12,2.51,-3.56
1.196,-0.67,2.08,-3.55
1.197,-0.67,2.08,-3.55
1.197,-0.67,2.08,-3.55
1.197,-0.67,2.08,-3.55
1.197,-0.67,2.08,-3.55
1.199,-0.67,2.08,-3.55
1.2,-6.01,1.31,-3.81
1.2,-6.01,1.31,-3.81
1.202,-6.01,1.31,-3.81
1.203,-6.01,1.31,-3.81
1.205,-6.01,1.31,-3.81
1.208,-6.01,1.31,-3.81
1.209,-6.95,0.33,-1.16
1.209,-6.95,0.33,-1.16
1.213,-6.95,0.33,-1.16
1.213,-6.95,0.33,-1.16
1.215,-6.95,0.33,-1.16
1.217,-6.95,0.33,-1.16
1.219,-6.08,0.06,5.18
1.219,-6.08,0.06,5.18
1.222,-6.08,0.06,5.18
1.224,-6.08,0.06,5.18
1.225,-6.08,0.06,5.18
1.227,-6.08,0.06,5.18
1.229,-5.5,1.09,3.11
1.229,-5.5,1.09,3.11
1.232,-5.5,1.09,3.11
1.233,-5.5,1.09,3.11
1.235,-5.5,1.09,3.11
1.237,-5.5,1.09,3.11
1.239,-4.12,1.39,1.13
1.239,-4.12,1.39,1.13
1.242,-4.12,1.39,1.13
1.243,-4.12,1.39,1.13
1.245,-4.12,1.39,1.13
1.247,-4.12,1.39,1.13
1.249,-3.16,1.59,-1.8
1.25,-3.16,1.59,-1.8
1.252,-3.16,1.59,-1.8
1.253,-3.16,1.59,-1.8
1.255,-3.16,1.59,-1.8
1.258,-3.16,1.59,-1.8
1.259,-2.07,1.63,-4.46
1.259,-2.07,1.63,-4.46
1.261,-2.07,1.63,-4.46
1.263,-2.07,1.63,-4.46
1.265,-2.07,1.63,-4.46
1.267,-2.07,1.63,-4.46
1.269,-1.54,1.73,-6.49
1.269,-1.54,1.73,-6.49
1.289,-1.54,1.73,-6.49
1.29,-1.54,1.73,-6.49
1.29,-1.54,1.73,-6.49
1.29,-1.54,1.73,-6.49
1.291,-1.07,1.53,-4.86
1.291,-1.07,1.53,-4.86
1.291,-1.07,1.53,-4.86
1.291,-1.07,1.53,-4.86
1.292,-1.07,1.53,-4.86
1.292,-1.07,1.53,-4.86
1.292,-1.11,1.27,-2.75
1.293,-1.11,1.27,-2.75
1.293,-1.11,1.27,-2.75
1.293,-1.11,1.27,-2.75
1.295,-1.11,1.27,-2.75
1.297,-1.11,1.27,-2.75
