time,ax,ay,az
0.309,-0.29,-0.6,0.16
0.309,-0.29,-0.6,0.16
0.31,-0.29,-0.6,0.16
0.313,-0.29,-0.6,0.16
0.316,-0.29,-0.6,0.16
0.316,-0.29,-0.6,0.16
0.318,-0.31,-0.62,0.15
0.318,-0.31,-0.62,0.15
0.319,-0.31,-0.62,0.15
0.321,-0.31,-0.62,0.15
0.323,-0.31,-0.62,0.15
0.325,-0.31,-0.62,0.15
0.338,-0.53,-0.64,-0.34
0.338,-0.53,-0.64,-0.34
0.338,-0.53,-0.64,-0.34
0.339,-0.53,-0.64,-0.34
0.339,-0.53,-0.64,-0.34
0.339,-0.53,-0.64,-0.34
0.339,-0.32,-0.65,-1.28
0.339,-0.32,-0.65,-1.28
0.34,-0.32,-0.65,-1.28
0.342,-0.32,-0.65,-1.28
0.35,-0.32,-0.65,-1.28
0.35,-0.32,-0.65,-1.28
0.351,0.39,-0.65,-2.56
0.351,0.39,-0.65,-2.56
0.351,0.39,-0.65,-2.56
0.351,0.39,-0.65,-2.56
0.353,0.39,-0.65,-2.56
0.355,0.39,-0.65,-2.56
0.358,0.82,-0.8,-3.24
0.358,0.82,-0.8,-3.24
0.359,0.82,-0.8,-3.24
0.361,0.82,-0.8,-3.24
0.364,0.82,-0.8,-3.24
0.365,0.82,-0.8,-3.24
0.367,1.1,-1.01,-3.78
0.368,1.1,-1.01,-3.78
0.369,1.1,-1.01,-3.78
0.371,1.1,-1.01,-3.78
0.373,1.1,-1.01,-3.78
0.375,1.1,-1.01,-3.78
0.378,0.79,-1.19,-4.22
0.378,0.79,-1.19,-4.22
0.379,0.79,-1.19,-4.22
0.381,0.79,-1.19,-4.22
0.383,0.79,-1.19,-4.22
0.385,0.79,-1.19,-4.22
0.387,0.09,-1.26,-4.33
0.388,0.09,-1.26,-4.33
0.389,0.09,-1.26,-4.33
0.393,0.09,-1.26,-4.33
0.393,0.09,-1.26,-4.33
0.395,0.09,-1.26,-4.33
0.397,-0.06,-1.23,-4.2
0.397,-0.06,-1.23,-4.2
0.399,-0.06,-1.23,-4.2
0.401,-0.06,-1.23,-4.2
0.405,-0.06,-1.23,-4.2
0.405,-0.06,-1.23,-4.2
0.411,0.28,-0.99,-4.01
0.411,0.28,-0.99,-4.01
0.411,0.28,-0.99,-4.01
0.412,0.28,-0.99,-4.01
0.415,0.28,-0.99,-4.01
0.415,0.28,-0.99,-4.01
0.419,0.75,-0.75,-3.94
0.42,0.75,-0.75,-3.94
0.42,0.75,-0.75,-3.94
0.425,0.75,-0.75,-3.94
0.425,0.75,-0.75,-3.94
0.426,0.75,-0.75,-3.94
0.429,1.03,-0.78,-3.95
0.429,1.03,-0.78,-3.95
0.429,1.03,-0.78,-3.95
0.434,1.03,-0.78,-3.95
0.434,1.03,-0.78,-3.95
0.437,1.03,-0.78,-3.95
0.438,1.26,-1.3,-3.94
0.438,1.26,-1.3,-3.94
0.439,1.26,-1.3,-3.94
0.444,1.26,-1.3,-3.94
0.444,1.26,-1.3,-3.94
0.447,1.26,-1.3,-3.94
0.448,1.45,-2.06,-3.94
0.448,1.45,-2.06,-3.94
0.468,1.45,-2.06,-3.94
0.468,1.45,-2.06,-3.94
0.469,1.45,-2.06,-3.94
0.469,1.45,-2.06,-3.94
0.469,1.65,-2.53,-3.79
0.469,1.65,-2.53,-3.79
0.469,1.65,-2.53,-3.79
0.47,1.65,-2.53,-3.79
0.47,1.65,-2.53,-3.79
0.47,1.65,-2.53,-3.79
0.47,1.56,-2.88,-3.5
0.47,1.56,-2.88,-3.5
0.471,1.56,-2.88,-3.5
0.472,1.56,-2.88,-3.5
0.474,1.56,-2.88,-3.5
0.475,1.56,-2.88,-3.5
0.478,1.31,-2.94,-3.14
0.478,1.31,-2.94,-3.14
0.479,1.31,-2.94,-3.14
0.481,1.31,-2.94,-3.14
0.483,1.31,-2.94,-3.14
0.485,1.31,-2.94,-3.14
0.487,1.1,-3.07,-2.77
0.488,1.1,-3.07,-2.77
0.491,1.1,-3.07,-2.77
0.492,1.1,-3.07,-2.77
0.508,1.1,-3.07,-2.77
0.508,1.1,-3.07,-2.77
0.508,1.53,-2.94,-2.43
0.508,1.53,-2.94,-2.43
0.508,1.53,-2.94,-2.43
0.509,1.53,-2.94,-2.43
0.509,1.53,-2.94,-2.43
0.509,1.53,-2.94,-2.43
0.509,2.27,-2.97,-2.07
0.509,2.27,-2.97,-2.07
0.51,2.27,-2.97,-2.07
0.512,2.27,-2.97,-2.07
0.514,2.27,-2.97,-2.07
0.515,2.27,-2.97,-2.07
0.518,2.44,-2.9,-1.43
0.518,2.44,-2.9,-1.43
0.52,2.44,-2.9,-1.43
0.522,2.44,-2.9,-1.43
0.525,2.44,-2.9,-1.43
0.526,2.44,-2.9,-1.43
0.53,2.28,-3.18,-0.42
0.531,2.28,-3.18,-0.42
0.532,2.28,-3.18,-0.42
0.533,2.28,-3.18,-0.42
0.535,2.28,-3.18,-0.42
0.535,2.28,-3.18,-0.42
0.538,1.94,-3.47,0.48
0.539,1.94,-3.47,0.48
0.54,1.94,-3.47,0.48
0.544,1.94,-3.47,0.48
0.544,1.94,-3.47,0.48
0.545,1.94,-3.47,0.48
0.547,1.67,-3.89,1.18
0.548,1.67,-3.89,1.18
0.55,1.67,-3.89,1.18
0.551,1.67,-3.89,1.18
0.553,1.67,-3.89,1.18
0.56,1.67,-3.89,1.18
0.561,1.63,-4.04,1.38
0.562,1.63,-4.04,1.38
0.562,1.63,-4.04,1.38
0.563,1.63,-4.04,1.38
0.563,1.63,-4.04,1.38
0.565,1.63,-4.04,1.38
0.568,1.16,-3.97,1.29
0.568,1.16,-3.97,1.29
0.569,1.16,-3.97,1.29
0.573,1.16,-3.97,1.29
0.575,1.16,-3.97,1.29
0.575,1.16,-3.97,1.29
0.579,0.01,-3.08,1.27
0.579,0.01,-3.08,1.27
0.579,0.01,-3.08,1.27
0.582,0.01,-3.08,1.27
0.584,0.01,-3.08,1.27
0.586,0.01,-3.08,1.27
0.589,-1.12,-2.19,1.36
0.59,-1.12,-2.19,1.36
0.59,-1.12,-2.19,1.36
0.592,-1.12,-2.19,1.36
0.594,-1.12,-2.19,1.36
0.595,-1.12,-2.19,1.36
0.598,-2.33,-1.3,1.51
0.598,-2.33,-1.3,1.51
0.599,-2.33,-1.3,1.51
0.601,-2.33,-1.3,1.51
0.603,-2.33,-1.3,1.51
0.606,-2.33,-1.3,1.51
0.608,-3.33,-0.65,1.66
0.608,-3.33,-0.65,1.66
0.612,-3.33,-0.65,1.66
0.612,-3.33,-0.65,1.66
0.614,-3.33,-0.65,1.66
0.643,-3.33,-0.65,1.66
0.644,-4.33,-0.3,1.87
0.644,-4.33,-0.3,1.87
0.644,-4.33,-0.3,1.87
0.644,-4.33,-0.3,1.87
0.645,-4.33,-0.3,1.87
0.645,-4.33,-0.3,1.87
0.645,-5.07,-0.4,2.66
0.646,-5.07,-0.4,2.66
0.646,-5.07,-0.4,2.66
0.646,-5.07,-0.4,2.66
0.646,-5.07,-0.4,2.66
0.647,-5.07,-0.4,2.66
0.647,-5.3,-0.6,3.56
0.647,-5.3,-0.6,3.56
0.648,-5.3,-0.6,3.56
0.648,-5.3,-0.6,3.56
0.648,-5.3,-0.6,3.56
0.648,-5.3,-0.6,3.56
0.649,-5.48,-0.35,4
0.649,-5.48,-0.35,4
0.649,-5.48,-0.35,4
0.652,-5.48,-0.35,4
0.656,-5.48,-0.35,4
0.657,-5.48,-0.35,4
0.662,-5.51,0.37,3.68
0.663,-5.51,0.37,3.68
0.683,-5.51,0.37,3.68
0.683,-5.51,0.37,3.68
0.684,-5.51,0.37,3.68
0.684,-5.51,0.37,3.68
0.684,-5.38,1.05,2.98
0.685,-5.38,1.05,2.98
0.685,-5.38,1.05,2.98
0.685,-5.38,1.05,2.98
0.685,-5.38,1.05,2.98
0.686,-5.38,1.05,2.98
0.686,-5.2,1.4,2.23
0.686,-5.2,1.4,2.23
0.687,-5.2,1.4,2.23
0.687,-5.2,1.4,2.23
0.687,-5.2,1.4,2.23
0.687,-5.2,1.4,2.23
0.694,-5.26,1.52,1.45
0.694,-5.26,1.52,1.45
0.694,-5.26,1.52,1.45
0.695,-5.26,1.52,1.45
0.695,-5.26,1.52,1.45
0.699,-5.26,1.52,1.45
0.7,-5.43,1.08,0.82
0.7,-5.43,1.08,0.82
0.7,-5.43,1.08,0.82
0.702,-5.43,1.08,0.82
0.705,-5.43,1.08,0.82
0.706,-5.43,1.08,0.82
0.708,-5.56,0.8,0.44
0.708,-5.56,0.8,0.44
0.71,-5.56,0.8,0.44
0.712,-5.56,0.8,0.44
0.714,-5.56,0.8,0.44
0.715,-5.56,0.8,0.44
0.718,-5.78,0.81,0.08
0.718,-5.78,0.81,0.08
0.719,-5.78,0.81,0.08
0.724,-5.78,0.81,0.08
0.724,-5.78,0.81,0.08
0.726,-5.78,0.81,0.08
0.728,-6.2,1.13,-0.32
0.728,-6.2,1.13,-0.32
0.73,-6.2,1.13,-0.32
0.732,-6.2,1.13,-0.32
0.734,-6.2,1.13,-0.32
0.736,-6.2,1.13,-0.32
0.74,-6.86,1.32,-0.5
0.74,-6.86,1.32,-0.5
0.741,-6.86,1.32,-0.5
0.742,-6.86,1.32,-0.5
0.743,-6.86,1.32,-0.5
0.746,-6.86,1.32,-0.5
0.748,-7.16,1.45,-0.79
0.749,-7.16,1.45,-0.79
0.75,-7.16,1.45,-0.79
0.751,-7.16,1.45,-0.79
0.755,-7.16,1.45,-0.79
0.756,-7.16,1.45,-0.79
0.758,-7.08,1.39,-1.07
0.758,-7.08,1.39,-1.07
0.759,-7.08,1.39,-1.07
0.761,-7.08,1.39,-1.07
0.763,-7.08,1.39,-1.07
0.765,-7.08,1.39,-1.07
0.768,-7.01,1.59,-1.32
0.768,-7.01,1.59,-1.32
0.774,-7.01,1.59,-1.32
0.775,-7.01,1.59,-1.32
0.775,-7.01,1.59,-1.32
0.776,-7.01,1.59,-1.32
0.778,-6.77,1.55,-1.19
0.778,-6.77,1.55,-1.19
0.779,-6.77,1.55,-1.19
0.798,-6.77,1.55,-1.19
0.798,-6.77,1.55,-1.19
0.798,-6.77,1.55,-1.19
0.799,-6.46,1.42,-1.02
0.799,-6.46,1.42,-1.02
0.799,-6.46,1.42,-1.02
0.799,-6.46,1.42,-1.02
0.799,-6.46,1.42,-1.02
0.8,-6.46,1.42,-1.02
0.8,-6.39,1.23,-0.84
0.8,-6.39,1.23,-0.84
0.8,-6.39,1.23,-0.84
0.802,-6.39,1.23,-0.84
0.804,-6.39,1.23,-0.84
0.81,-6.39,1.23,-0.84
0.81,-6.59,1.38,-0.69
0.81,-6.59,1.38,-0.69
0.81,-6.59,1.38,-0.69
0.812,-6.59,1.38,-0.69
0.813,-6.59,1.38,-0.69
0.815,-6.59,1.38,-0.69
0.818,-6.6,1.49,-0.87
0.818,-6.6,1.49,-0.87
0.82,-6.6,1.49,-0.87
0.821,-6.6,1.49,-0.87
0.824,-6.6,1.49,-0.87
0.825,-6.6,1.49,-0.87
0.837,-6.36,1.6,-1.74
0.837,-6.36,1.6,-1.74
0.838,-6.36,1.6,-1.74
0.838,-6.36,1.6,-1.74
0.838,-6.36,1.6,-1.74
0.838,-6.36,1.6,-1.74
0.838,-5.57,1.68,-2.94
0.838,-5.57,1.68,-2.94
0.84,-5.57,1.68,-2.94
0.842,-5.57,1.68,-2.94
0.843,-5.57,1.68,-2.94
0.85,-5.57,1.68,-2.94
0.85,-4.74,1.77,-3.89
0.851,-4.74,1.77,-3.89
0.851,-4.74,1.77,-3.89
0.852,-4.74,1.77,-3.89
0.855,-4.74,1.77,-3.89
0.856,-4.74,1.77,-3.89
0.859,-3.67,1.55,-3.72
0.859,-3.67,1.55,-3.72
0.859,-3.67,1.55,-3.72
0.862,-3.67,1.55,-3.72
0.863,-3.67,1.55,-3.72
0.866,-3.67,1.55,-3.72
0.868,-2.91,1.25,-2.92
0.868,-2.91,1.25,-2.92
0.87,-2.91,1.25,-2.92
0.871,-2.91,1.25,-2.92
0.876,-2.91,1.25,-2.92
0.876,-2.91,1.25,-2.92
0.877,-2.26,0.88,-1.85
0.878,-2.26,0.88,-1.85
0.879,-2.26,0.88,-1.85
0.881,-2.26,0.88,-1.85
0.883,-2.26,0.88,-1.85
0.885,-2.26,0.88,-1.85
0.888,-1.68,0.77,-1.15
0.888,-1.68,0.77,-1.15
0.889,-1.68,0.77,-1.15
0.892,-1.68,0.77,-1.15
0.893,-1.68,0.77,-1.15
0.895,-1.68,0.77,-1.15
0.897,-1.07,0.52,-0.57
0.897,-1.07,0.52,-0.57
0.899,-1.07,0.52,-0.57
0.901,-1.07,0.52,-0.57
0.903,-1.07,0.52,-0.57
0.905,-1.07,0.52,-0.57
0.907,-0.33,-0.1,-0.47
0.908,-0.33,-0.1,-0.47
0.909,-0.33,-0.1,-0.47
0.911,-0.33,-0.1,-0.47
0.913,-0.33,-0.1,-0.47
0.915,-0.33,-0.1,-0.47
0.917,0.52,-0.73,-0.37
0.917,0.52,-0.73,-0.37
0.919,0.52,-0.73,-0.37
0.921,0.52,-0.73,-0.37
0.923,0.52,-0.73,-0.37
0.925,0.52,-0.73,-0.37
0.927,1.19,-1.2,0.29
0.928,1.19,-1.2,0.29
0.929,1.19,-1.2,0.29
0.931,1.19,-1.2,0.29
0.933,1.19,-1.2,0.29
0.935,1.19,-1.2,0.29
0.938,1.23,-1.26,1.22
0.938,1.23,-1.26,1.22
0.939,1.23,-1.26,1.22
0.941,1.23,-1.26,1.22
0.945,1.23,-1.26,1.22
0.946,1.23,-1.26,1.22
0.947,0.96,-1.1,2.12
0.948,0.96,-1.1,2.12
0.99,0.96,-1.1,2.12
0.991,0.96,-1.1,2.12
0.991,0.96,-1.1,2.12
0.992,0.96,-1.1,2.12
0.992,0.7,-0.71,2.28
0.992,0.7,-0.71,2.28
0.993,0.7,-0.71,2.28
0.993,0.7,-0.71,2.28
0.993,0.7,-0.71,2.28
0.994,0.7,-0.71,2.28
0.994,0.66,-0.29,1.71
0.994,0.66,-0.29,1.71
0.995,0.66,-0.29,1.71
0.995,0.66,-0.29,1.71
0.996,0.66,-0.29,1.71
0.996,0.66,-0.29,1.71
0.996,0.31,0,0.94
0.997,0.31,0,0.94
0.997,0.31,0,0.94
0.998,0.31,0,0.94
0.998,0.31,0,0.94
0.998,0.31,0,0.94
0.999,-0.01,0.18,0.3
0.999,-0.01,0.18,0.3
0.999,-0.01,0.18,0.3
1,-0.01,0.18,0.3
1.021,-0.01,0.18,0.3
1.021,-0.01,0.18,0.3
1.022,0.33,0.18,-0.04
1.022,0.33,0.18,-0.04
1.022,0.33,0.18,-0.04
1.023,0.33,0.18,-0.04
1.023,0.33,0.18,-0.04
1.023,0.33,0.18,-0.04
1.024,0.82,0.26,0.38
1.024,0.82,0.26,0.38
1.024,0.82,0.26,0.38
1.025,0.82,0.26,0.38
1.025,0.82,0.26,0.38
1.025,0.82,0.26,0.38
1.026,1.83,0.17,0.23
1.026,1.83,0.17,0.23
1.027,1.83,0.17,0.23
1.027,1.83,0.17,0.23
1.027,1.83,0.17,0.23
1.028,1.83,0.17,0.23
1.028,2.23,0.09,0.04
1.028,2.23,0.09,0.04
1.03,2.23,0.09,0.04
1.042,2.23,0.09,0.04
1.042,2.23,0.09,0.04
1.042,2.23,0.09,0.04
1.042,2.02,0.22,-0.07
1.042,2.02,0.22,-0.07
1.043,2.02,0.22,-0.07
1.043,2.02,0.22,-0.07
1.043,2.02,0.22,-0.07
1.045,2.02,0.22,-0.07
1.047,1.69,0.21,-0.19
1.048,1.69,0.21,-0.19
1.049,1.69,0.21,-0.19
1.054,1.69,0.21,-0.19
1.054,1.69,0.21,-0.19
1.055,1.69,0.21,-0.19
1.058,1.32,0.24,-0.22
1.058,1.32,0.24,-0.22
1.059,1.32,0.24,-0.22
1.061,1.32,0.24,-0.22
1.063,1.32,0.24,-0.22
1.065,1.32,0.24,-0.22
1.068,1.15,0.1,-0.43
1.068,1.15,0.1,-0.43
1.069,1.15,0.1,-0.43
1.072,1.15,0.1,-0.43
1.074,1.15,0.1,-0.43
1.075,1.15,0.1,-0.43
1.077,1.24,-0.13,-0.42
1.078,1.24,-0.13,-0.42
1.079,1.24,-0.13,-0.42
1.081,1.24,-0.13,-0.42
1.083,1.24,-0.13,-0.42
1.085,1.24,-0.13,-0.42
1.088,0.91,-0.12,-0.4
1.089,0.91,-0.12,-0.4
1.09,0.91,-0.12,-0.4
1.091,0.91,-0.12,-0.4
1.093,0.91,-0.12,-0.4
1.096,0.91,-0.12,-0.4
1.098,0.08,0.1,-0.85
1.098,0.08,0.1,-0.85
1.1,0.08,0.1,-0.85
1.101,0.08,0.1,-0.85
1.103,0.08,0.1,-0.85
1.105,0.08,0.1,-0.85
1.108,-0.45,0.3,-2.23
1.108,-0.45,0.3,-2.23
1.109,-0.45,0.3,-2.23
1.111,-0.45,0.3,-2.23
1.113,-0.45,0.3,-2.23
1.15,-0.45,0.3,-2.23
1.15,-1,0.6,-2.1
1.151,-1,0.6,-2.1
1.151,-1,0.6,-2.1
1.151,-1,0.6,-2.1
1.152,-1,0.6,-2.1
1.152,-1,0.6,-2.1
1.152,-1.36,0.87,-1.74
1.153,-1.36,0.87,-1.74
1.153,-1.36,0.87,-1.74
1.154,-1.36,0.87,-1.74
1.154,-1.36,0.87,-1.74
1.154,-1.36,0.87,-1.74
1.155,-1.18,0.88,-1.53
1.155,-1.18,0.88,-1.53
1.155,-1.18,0.88,-1.53
1.155,-1.18,0.88,-1.53
1.156,-1.18,0.88,-1.53
1.156,-1.18,0.88,-1.53
1.156,0.05,0.34,-1.04
1.157,0.05,0.34,-1.04
1.157,0.05,0.34,-1.04
1.157,0.05,0.34,-1.04
1.158,0.05,0.34,-1.04
1.158,0.05,0.34,-1.04
1.158,-0.11,0.89,2.54
1.158,-0.11,0.89,2.54
1.183,-0.11,0.89,2.54
1.184,-0.11,0.89,2.54
1.184,-0.11,0.89,2.54
1.185,-0.11,0.89,2.54
1.185,0.71,0.82,4.6
1.186,0.71,0.82,4.6
1.186,0.71,0.82,4.6
1.186,0.71,0.82,4.6
1.187,0.71,0.82,4.6
1.187,0.71,0.82,4.6
1.188,3.25,-0.36,3.29
1.188,3.25,-0.36,3.29
1.188,3.25,-0.36,3.29
1.189,3.25,-0.36,3.29
1.189,3.25,-0.36,3.29
1.19,3.25,-0.36,3.29
1.19,4.3,-0.33,2.97
1.191,4.3,-0.33,2.97
1.191,4.3,-0.33,2.97
1.191,4.3,-0.33,2.97
1.194,4.3,-0.33,2.97
1.205,4.3,-0.33,2.97
1.205,4.91,0.21,2.06
1.205,4.91,0.21,2.06
1.205,4.91,0.21,2.06
1.206,4.91,0.21,2.06
1.206,4.91,0.21,2.06
1.206,4.91,0.21,2.06
1.218,4.81,0.48,0.68
1.22,4.81,0.48,0.68
1.221,4.81,0.48,0.68
1.221,4.81,0.48,0.68
1.226,4.81,0.48,0.68
1.227,4.81,0.48,0.68
1.229,4.37,0.23,-0.77
1.23,4.37,0.23,-0.77
1.23,4.37,0.23,-0.77
1.23,4.37,0.23,-0.77
1.23,4.37,0.23,-0.77
1.23,4.37,0.23,-0.77
1.231,3.74,0.21,-1.76
1.231,3.74,0.21,-1.76
1.231,3.74,0.21,-1.76
1.231,3.74,0.21,-1.76
1.233,3.74,0.21,-1.76
1.235,3.74,0.21,-1.76
1.238,2.73,0.17,-2.7
1.238,2.73,0.17,-2.7
1.239,2.73,0.17,-2.7
1.242,2.73,0.17,-2.7
1.243,2.73,0.17,-2.7
1.245,2.73,0.17,-2.7
1.248,1.3,0.19,-3.42
1.248,1.3,0.19,-3.42
1.257,1.3,0.19,-3.42
1.258,1.3,0.19,-3.42
1.258,1.3,0.19,-3.42
1.259,1.3,0.19,-3.42
1.259,0.12,0.28,-2.42
1.259,0.12,0.28,-2.42
1.26,0.12,0.28,-2.42
1.263,0.12,0.28,-2.42
1.263,0.12,0.28,-2.42
1.272,0.12,0.28,-2.42
1.272,-0.72,0.4,-0.5
1.272,-0.72,0.4,-0.5
1.273,-0.72,0.4,-0.5
1.273,-0.72,0.4,-0.5
1.274,-0.72,0.4,-0.5
1.277,-0.72,0.4,-0.5
1.278,-1.2,0.13,-1.47
1.279,-1.2,0.13,-1.47
1.279,-1.2,0.13,-1.47
1.303,-1.2,0.13,-1.47
1.303,-1.2,0.13,-1.47
1.304,-1.2,0.13,-1.47
1.304,-1.11,-0.03,-1.56
1.304,-1.11,-0.03,-1.56
1.304,-1.11,-0.03,-1.56
1.305,-1.11,-0.03,-1.56
1.305,-1.11,-0.03,-1.56
1.305,-1.11,-0.03,-1.56
1.306,-0.62,0.21,-1.54
1.306,-0.62,0.21,-1.54
1.306,-0.62,0.21,-1.54
1.306,-0.62,0.21,-1.54
1.307,-0.62,0.21,-1.54
