time,ax,ay,az
7.18,5.76,1,1.36
7.185,5.76,1,1.36
7.187,4.42,-0.96,1.39
7.218,4.42,-0.96,1.39
7.221,4.42,-0.96,1.39
7.285,-4.79,8.3,6.51
7.29,-4.79,8.3,6.51
7.292,-4.79,8.3,6.51
7.323,2.15,-5.7,-4.19
7.327,2.15,-5.7,-4.19
7.33,2.15,-5.7,-4.19
7.332,2.15,-5.7,-4.19
7.396,5.71,3.94,1.85
7.403,5.71,3.94,1.85
7.405,5.71,3.94,1.85
7.462,-2.91,-0.96,-2.67
7.467,-2.91,-0.96,-2.67
7.469,-2.91,-0.96,-2.67
7.489,1.1,0.39,-0.11
7.503,1.1,0.39,-0.11
7.504,1.1,0.39,-0.11
7.506,1.1,0.39,-0.11
7.576,-0.55,0.22,-1.05
7.58,-0.55,0.22,-1.05
7.582,-0.55,0.22,-1.05
7.609,0.15,0.17,0.09
7.616,0.15,0.17,0.09
7.618,0.15,0.17,0.09
7.663,-1.52,0.07,-0.79
7.688,-1.52,0.07,-0.79
7.691,-1.52,0.07,-0.79
7.693,-1.52,0.07,-0.79
7.748,0.19,0.59,0.17
7.751,0.19,0.59,0.17
7.753,0.19,0.59,0.17
7.798,0.05,-0.03,-1.39
7.803,0.05,-0.03,-1.39
7.807,0.05,-0.03,-1.39
7.901,-0.61,1.2,0.15
7.906,-0.61,1.2,0.15
7.909,-0.61,1.2,0.15
7.911,-0.61,1.2,0.15
7.913,-0.66,1.71,-0.01
7.917,-0.66,1.71,-0.01
7.919,-0.66,1.71,-0.01
8.014,-2.54,2.83,0.96
8.027,-2.54,2.83,0.96
8.029,-2.54,2.83,0.96
8.031,-3.61,6.5,1.87
8.073,-3.61,6.5,1.87
8.077,-3.61,6.5,1.87
8.079,-3.61,6.5,1.87
8.082,-4.82,3.94,-2.68
8.11,-4.82,3.94,-2.68
8.112,-4.82,3.94,-2.68
8.181,-2.97,3.33,0.73
8.186,-2.97,3.33,0.73
8.189,-2.97,3.33,0.73
8.214,-4.08,-0.98,0.89
8.222,-4.08,-0.98,0.89
8.224,-4.08,-0.98,0.89
8.226,-4.08,-0.98,0.89
8.302,-2.33,-2.32,1.28
8.304,-2.33,-2.32,1.28
8.311,-2.33,-2.32,1.28
8.345,0.82,-0.14,0.73
8.348,0.82,-0.14,0.73
8.35,0.82,-0.14,0.73
8.427,4.3,0.75,-0.92
8.431,4.3,0.75,-0.92
8.433,4.3,0.75,-0.92
8.435,4.3,0.75,-0.92
8.494,7.65,1.84,0.08
8.497,7.65,1.84,0.08
8.5,7.65,1.84,0.08
8.502,6.13,0.15,-0.84
8.527,6.13,0.15,-0.84
8.529,6.13,0.15,-0.84
8.624,5.24,-0.86,-0.58
8.631,5.24,-0.86,-0.58
8.633,5.24,-0.86,-0.58
8.635,5.24,-0.86,-0.58
8.639,0.37,8.41,2.5
8.642,0.37,8.41,2.5
8.644,0.37,8.41,2.5
8.681,0.44,-6.15,-3.17
8.755,0.44,-6.15,-3.17
8.759,0.44,-6.15,-3.17
8.761,4.06,5.11,1.59
8.763,4.06,5.11,1.59
8.765,4.06,5.11,1.59
8.767,4.06,5.11,1.59
8.82,-3.45,-0.76,-1.68
8.826,-3.45,-0.76,-1.68
8.829,-3.45,-0.76,-1.68
8.862,0.61,0.49,0.13
8.959,0.61,0.49,0.13
8.968,0.61,0.49,0.13
8.977,-1.27,0.22,-0.17
8.983,-1.27,0.22,-0.17
8.986,-1.27,0.22,-0.17
8.988,-1.27,0.22,-0.17
8.991,-1.91,0.42,-0.23
8.998,-1.91,0.42,-0.23
9.006,-1.91,0.42,-0.23
9.065,-0.84,0.65,0.53
9.069,-0.84,0.65,0.53
9.072,-0.84,0.65,0.53
9.144,-1.17,0.85,-0.58
9.147,-1.17,0.85,-0.58
9.149,-1.17,0.85,-0.58
9.151,-1.17,0.85,-0.58
9.161,-0.8,0.88,-0.47
9.195,-0.8,0.88,-0.47
9.197,-0.8,0.88,-0.47
9.292,-1.54,2.02,-0.48
9.294,-1.54,2.02,-0.48
9.296,-1.54,2.02,-0.48
9.298,-2.71,3.81,-0.44
9.3,-2.71,3.81,-0.44
9.302,-2.71,3.81,-0.44
9.304,-2.71,3.81,-0.44
9.353,-3.76,5.8,0.73
9.358,-3.76,5.8,0.73
9.359,-3.76,5.8,0.73
9.426,-5.69,3.68,-1.52
9.43,-5.69,3.68,-1.52
9.432,-5.69,3.68,-1.52
9.487,-1.84,4.52,-1.29
9.49,-1.84,4.52,-1.29
9.494,-1.84,4.52,-1.29
9.495,-1.84,4.52,-1.29
9.521,-5.35,1.56,0.32
9.612,-5.35,1.56,0.32
9.615,-5.35,1.56,0.32
9.616,-4.59,-1.48,0.49
9.618,-4.59,-1.48,0.49
9.627,-4.59,-1.48,0.49
9.677,-2.29,-1.35,0.68
9.68,-2.29,-1.35,0.68
9.683,-2.29,-1.35,0.68
9.685,-2.29,-1.35,0.68
9.727,3.29,-0.08,0.21
9.731,3.29,-0.08,0.21
9.734,3.29,-0.08,0.21
9.808,6.51,3.03,0.55
9.814,6.51,3.03,0.55
9.816,6.51,3.03,0.55
9.822,5.85,2.87,1.01
9.845,5.85,2.87,1.01
9.848,5.85,2.87,1.01
9.85,5.85,2.87,1.01
9.923,7.37,-1.44,0.28
9.928,7.37,-1.44,0.28
9.933,7.37,-1.44,0.28
9.957,5.96,-0.74,-0.6
9.961,5.96,-0.74,-0.6
9.963,5.96,-0.74,-0.6
10.032,8.43,2.99,-4.42
10.036,8.43,2.99,-4.42
10.04,8.43,2.99,-4.42
10.042,8.43,2.99,-4.42
10.1,0.7,-0.84,-0.82
