time,ax,ay,az
1.27,0.18,-0.08,-0.21
1.275,0.18,-0.08,-0.21
1.277,0.18,-0.08,-0.21
1.329,1.91,0.38,0.06
1.335,1.91,0.38,0.06
1.341,1.91,0.38,0.06
1.342,1.91,0.38,0.06
1.4,1.3,0.8,0.53
1.403,1.3,0.8,0.53
1.405,1.3,0.8,0.53
1.452,0.26,2.1,-0.26
1.458,0.26,2.1,-0.26
1.46,0.26,2.1,-0.26
1.531,2.69,2.9,-2.24
1.535,2.69,2.9,-2.24
1.538,2.69,2.9,-2.24
1.541,2.69,2.9,-2.24
1.595,0.55,0.13,-1.46
1.602,0.55,0.13,-1.46
1.606,0.55,0.13,-1.46
1.637,5.88,-1.37,-0.44
1.639,5.88,-1.37,-0.44
1.641,5.88,-1.37,-0.44
1.677,-0.41,-3.37,0.76
1.707,-0.41,-3.37,0.76
1.712,-0.41,-3.37,0.76
1.714,-0.41,-3.37,0.76
1.742,1.43,-1.45,0.32
1.759,1.43,-1.45,0.32
1.761,1.43,-1.45,0.32
1.798,-0.09,1.46,0.34
1.875,-0.09,1.46,0.34
1.878,-0.09,1.46,0.34
1.883,-4.44,1.68,0.45
1.886,-4.44,1.68,0.45
1.889,-4.44,1.68,0.45
1.892,-4.44,1.68,0.45
1.939,-3.01,2.21,0.78
1.943,-3.01,2.21,0.78
1.945,-3.01,2.21,0.78
1.985,-4.42,1.93,-0.2
2.016,-4.42,1.93,-0.2
2.019,-4.42,1.93,-0.2
2.06,-2.06,2.07,0.53
2.062,-2.06,2.07,0.53
2.064,-2.06,2.07,0.53
2.067,-2.06,2.07,0.53
2.131,4,-1.62,2.48
2.136,4,-1.62,2.48
2.141,4,-1.62,2.48
2.2,-2.83,0.3,0.95
2.202,-2.83,0.3,0.95
2.204,-2.83,0.3,0.95
2.218,0.67,0.98,-0.68
2.25,0.67,0.98,-0.68
2.252,0.67,0.98,-0.68
2.254,0.67,0.98,-0.68
2.287,-0.5,0.42,0.03
2.319,-0.5,0.42,0.03
2.322,-0.5,0.42,0.03
2.368,-0.47,-0.13,-0.95
2.381,-0.47,-0.13,-0.95
2.383,-0.47,-0.13,-0.95
2.398,-0.56,-0.04,0.41
2.437,-0.56,-0.04,0.41
2.441,-0.56,-0.04,0.41
2.447,-0.56,-0.04,0.41
2.458,-0.06,-0.37,-0.18
2.495,-0.06,-0.37,-0.18
2.498,-0.06,-0.37,-0.18
2.552,0.59,-0.06,0.37
2.556,0.59,-0.06,0.37
2.559,0.59,-0.06,0.37
2.602,0.94,-0.02,0.08
2.606,0.94,-0.02,0.08
2.61,0.94,-0.02,0.08
2.612,0.94,-0.02,0.08
2.681,0.68,0.16,-0.25
2.683,0.68,0.16,-0.25
2.685,0.68,0.16,-0.25
2.698,0.51,-0.32,0.3
2.734,0.51,-0.32,0.3
2.737,0.51,-0.32,0.3
2.777,-0.03,0.1,-0.39
2.779,-0.03,0.1,-0.39
2.781,-0.03,0.1,-0.39
2.783,-0.03,0.1,-0.39
2.822,1.32,0.14,-0.5
2.89,1.32,0.14,-0.5
2.892,1.32,0.14,-0.5
2.897,1.78,1.16,-0.26
2.9,1.78,1.16,-0.26
2.902,1.78,1.16,-0.26
2.939,3.39,2.2,0.21
2.99,3.39,2.2,0.21
2.992,3.39,2.2,0.21
2.994,3.39,2.2,0.21
3.057,3.11,4.71,-0.72
3.061,3.11,4.71,-0.72
3.064,3.11,4.71,-0.72
3.066,6.73,3.88,-2.08
3.077,6.73,3.88,-2.08
3.08,6.73,3.88,-2.08
3.119,0.37,-1.56,-5.25
3.143,0.37,-1.56,-5.25
3.146,0.37,-1.56,-5.25
3.148,0.37,-1.56,-5.25
3.182,4.43,-4.51,0.13
3.222,4.43,-4.51,0.13
3.225,4.43,-4.51,0.13
3.284,2.91,-4.57,1.11
3.289,2.91,-4.57,1.11
3.29,2.91,-4.57,1.11
3.301,0.83,-0.86,2.27
3.35,0.83,-0.86,2.27
3.353,0.83,-0.86,2.27
3.355,0.83,-0.86,2.27
3.359,-2.78,3.83,0.87
3.389,-2.78,3.83,0.87
3.393,-2.78,3.83,0.87
3.428,-6.43,7.06,1.42
3.436,-6.43,7.06,1.42
3.438,-6.43,7.06,1.42
3.503,-8.57,2.31,-1.86
3.507,-8.57,2.31,-1.86
3.508,-8.57,2.31,-1.86
3.511,-8.57,2.31,-1.86
3.546,-5.28,2.85,-0.93
3.557,-5.28,2.85,-0.93
3.558,-5.28,2.85,-0.93
3.61,-5.11,0.37,-0.51
3.671,-5.11,0.37,-0.51
3.674,-5.11,0.37,-0.51
3.676,-1.08,0.47,-0.83
3.679,-1.08,0.47,-0.83
3.681,-1.08,0.47,-0.83
3.683,-1.08,0.47,-0.83
3.722,-1.56,-0.07,1.13
3.771,-1.56,-0.07,1.13
3.774,-1.56,-0.07,1.13
3.784,-0.45,-0.29,0.51
3.797,-0.45,-0.29,0.51
3.8,-0.45,-0.29,0.51
3.84,-0.9,-0.33,-0.26
3.919,-0.9,-0.33,-0.26
3.926,-0.9,-0.33,-0.26
3.932,-0.9,-0.33,-0.26
3.933,0.18,-0.06,0.19
3.939,0.18,-0.06,0.19
3.941,0.18,-0.06,0.19
3.969,1.32,0.12,-0.36
3.983,1.32,0.12,-0.36
3.992,1.32,0.12,-0.36
4.037,0.52,0.59,0.24
4.04,0.52,0.59,0.24
4.041,0.52,0.59,0.24
4.043,0.52,0.59,0.24
4.103,0.76,0,0.35
4.11,0.76,0,0.35
4.116,0.76,0,0.35
4.159,1.63,0.23,-0.34
4.161,1.63,0.23,-0.34
4.168,1.63,0.23,-0.34
4.209,1.21,0.19,-0.98
4.242,1.21,0.19,-0.98
4.244,1.21,0.19,-0.98
4.259,1.21,0.19,-0.98
4.268,1.43,0.85,-0.52
4.279,1.43,0.85,-0.52
4.282,1.43,0.85,-0.52
4.329,2.62,3.22,0.81
4.367,2.62,3.22,0.81
4.369,2.62,3.22,0.81
4.38,4.13,6.21,-0.14
4.397,4.13,6.21,-0.14
4.4,4.13,6.21,-0.14
4.402,4.13,6.21,-0.14
4.442,5.75,2.41,-1.52
4.47,5.75,2.41,-1.52
4.472,5.75,2.41,-1.52
4.501,5.02,-2.04,-0.25
4.525,5.02,-2.04,-0.25
4.527,5.02,-2.04,-0.25
4.561,4.41,-4.54,1.13
4.579,4.41,-4.54,1.13
4.581,4.41,-4.54,1.13
4.582,4.41,-4.54,1.13
4.622,0.68,-4.09,0.07
4.705,0.68,-4.09,0.07
4.709,0.68,-4.09,0.07
4.712,0.75,-1.05,2.23
4.714,0.75,-1.05,2.23
4.717,0.75,-1.05,2.23
4.761,-2.39,1.87,1.59
4.77,-2.39,1.87,1.59
4.772,-2.39,1.87,1.59
4.775,-2.39,1.87,1.59
4.814,-3.53,5.47,1.57
4.819,-3.53,5.47,1.57
4.822,-3.53,5.47,1.57
4.866,-8.92,2.32,-2.55
4.93,-8.92,2.32,-2.55
4.934,-8.92,2.32,-2.55
4.939,-4.29,2.35,-0.61
4.942,-4.29,2.35,-0.61
4.944,-4.29,2.35,-0.61
4.946,-4.29,2.35,-0.61
4.981,9.21,6.69,9.55
5.009,9.21,6.69,9.55
5.022,9.21,6.69,9.55
5.063,-4.78,0.75,-3.47
5.067,-4.78,0.75,-3.47
5.071,-4.78,0.75,-3.47
5.111,0.4,-0.45,0.31
5.127,0.4,-0.45,0.31
5.129,0.4,-0.45,0.31
5.137,0.4,-0.45,0.31
5.162,-1.19,0.27,0.42
5.179,-1.19,0.27,0.42
5.181,-1.19,0.27,0.42
5.225,-1.14,-0.11,-0.1
5.307,-1.14,-0.11,-0.1
5.314,-1.14,-0.11,-0.1
5.316,0.64,-0.01,0.7
5.318,0.64,-0.01,0.7
5.319,0.64,-0.01,0.7
5.323,0.64,-0.01,0.7
5.365,0.54,0.05,-0.2
5.375,0.54,0.05,-0.2
5.377,0.54,0.05,-0.2
5.407,1.09,0.17,0.39
5.418,1.09,0.17,0.39
5.42,1.09,0.17,0.39
5.487,-0.29,0.02,-0.04
5.494,-0.29,0.02,-0.04
5.496,-0.29,0.02,-0.04
5.5,-0.29,0.02,-0.04
5.531,1.35,-0.27,-0.04
5.539,1.35,-0.27,-0.04
5.541,1.35,-0.27,-0.04
5.582,0.73,0.25,-0.19
5.633,0.73,0.25,-0.19
5.637,0.73,0.25,-0.19
5.642,0.28,0.44,-0.21
5.686,0.28,0.44,-0.21
5.69,0.28,0.44,-0.21
5.692,0.28,0.44,-0.21
5.704,2.01,1.64,-0.61
5.736,2.01,1.64,-0.61
5.739,2.01,1.64,-0.61
5.808,3.8,2.52,-1.43
5.811,3.8,2.52,-1.43
5.813,3.8,2.52,-1.43
5.824,2.72,5.78,-0.13
5.84,2.72,5.78,-0.13
5.843,2.72,5.78,-0.13
5.845,2.72,5.78,-0.13
5.882,4.94,2.1,-0.58
5.943,4.94,2.1,-0.58
5.946,4.94,2.1,-0.58
5.949,5.48,-1.18,0.77
5.963,5.48,-1.18,0.77
5.965,5.48,-1.18,0.77
6.002,4.35,-4.47,1.2
6.02,4.35,-4.47,1.2
6.023,4.35,-4.47,1.2
6.025,4.35,-4.47,1.2
6.066,1.7,-3.26,-0.4
6.13,1.7,-3.26,-0.4
6.133,1.7,-3.26,-0.4
6.135,0.68,0.33,0.94
6.14,0.68,0.33,0.94
6.143,0.68,0.33,0.94
6.184,-2.45,3.27,0.59
6.286,-2.45,3.27,0.59
6.291,-2.45,3.27,0.59
6.299,-2.45,3.27,0.59
6.301,-6.19,4.89,0.57
6.304,-6.19,4.89,0.57
6.306,-6.19,4.89,0.57
6.307,-8.14,2.55,-1.46
6.334,-8.14,2.55,-1.46
6.343,-8.14,2.55,-1.46
6.399,-4.15,0.96,-0.49
6.402,-4.15,0.96,-0.49
6.404,-4.15,0.96,-0.49
6.42,-4.15,0.96,-0.49
6.422,5.02,5.89,7.4
6.444,5.02,5.89,7.4
6.446,5.02,5.89,7.4
6.484,-3.52,0.45,-0.69
6.518,-3.52,0.45,-0.69
6.521,-3.52,0.45,-0.69
6.542,-0.72,-0.26,0.22
6.567,-0.72,-0.26,0.22
6.57,-0.72,-0.26,0.22
6.572,-0.72,-0.26,0.22
6.614,0.62,0.76,0.32
6.619,0.62,0.76,0.32
6.621,0.62,0.76,0.32
6.671,-0.4,0.09,-1.09
6.686,-0.4,0.09,-1.09
6.69,-0.4,0.09,-1.09
6.735,0.57,0.36,0.63
6.741,0.57,0.36,0.63
6.745,0.57,0.36,0.63
6.747,0.57,0.36,0.63
6.791,0.85,0.05,-0.18
6.859,0.85,0.05,-0.18
6.863,0.85,0.05,-0.18
6.865,0.96,0.1,-0.04
6.867,0.96,0.1,-0.04
6.869,0.96,0.1,-0.04
6.969,0.6,0.2,0.41
6.973,0.6,0.2,0.41
6.975,0.6,0.2,0.41
6.98,0.6,0.2,0.41
6.982,0.26,0.3,0.13
6.994,0.26,0.3,0.13
6.997,0.26,0.3,0.13
7.023,0.73,0.22,-0.05
7.05,0.73,0.22,-0.05
7.053,0.73,0.22,-0.05
7.096,1.38,0.32,-0.94
7.101,1.38,0.32,-0.94
7.102,1.38,0.32,-0.94
7.104,1.38,0.32,-0.94
7.148,1.21,2,-0.82
7.161,1.21,2,-0.82
7.164,1.21,2,-0.82
7.239,4.59,3.73,0.34
7.243,4.59,3.73,0.34
7.247,4.59,3.73,0.34
7.264,5.76,5.76,-0.46
7.298,5.76,5.76,-0.46
7.302,5.76,5.76,-0.46
7.304,5.76,5.76,-0.46
7.378,4.79,1.94,-0.78
7.383,4.79,1.94,-0.78
7.385,4.79,1.94,-0.78
7.388,4.31,-1.44,-3.77
7.418,4.31,-1.44,-3.77
7.428,4.31,-1.44,-3.77
7.482,3.31,-5.15,0.12
7.486,3.31,-5.15,0.12
7.488,3.31,-5.15,0.12
7.491,3.31,-5.15,0.12
7.528,1.93,-4.93,-0.68
7.532,1.93,-4.93,-0.68
7.534,1.93,-4.93,-0.68
7.579,-0.1,-0.22,0.77
7.585,-0.1,-0.22,0.77
7.587,-0.1,-0.22,0.77
7.623,-2.68,4.73,2.16
7.692,-2.68,4.73,2.16
7.696,-2.68,4.73,2.16
7.698,-2.68,4.73,2.16
7.703,-6.09,3.7,-0.77
7.705,-6.09,3.7,-0.77
7.707,-6.09,3.7,-0.77
7.763,-6.97,2.36,-0.74
7.769,-6.97,2.36,-0.74
7.772,-6.97,2.36,-0.74
7.826,-3.84,1.71,0.39
7.841,-3.84,1.71,0.39
7.843,-3.84,1.71,0.39
7.845,-3.84,1.71,0.39
7.905,12.48,5.53,4.45
7.909,12.48,5.53,4.45
7.911,12.48,5.53,4.45
7.94,-6.23,-1.78,-3.43
7.942,-6.23,-1.78,-3.43
7.944,-6.23,-1.78,-3.43
8.021,-0.26,0.25,0.07
8.024,-0.26,0.25,0.07
8.027,-0.26,0.25,0.07
8.029,-0.26,0.25,0.07
8.076,1.49,0.56,-0.29
8.08,1.49,0.56,-0.29
8.081,1.49,0.56,-0.29
8.107,-0.26,-0.12,-0.65
8.178,-0.26,-0.12,-0.65
8.182,-0.26,-0.12,-0.65
8.187,0.35,0.1,0.46
8.189,0.35,0.1,0.46
8.19,0.35,0.1,0.46
8.192,0.35,0.1,0.46
8.264,0.73,-0.13,-0.45
8.27,0.73,-0.13,-0.45
8.272,0.73,-0.13,-0.45
8.317,1.9,0.31,0.34
8.326,1.9,0.31,0.34
8.328,1.9,0.31,0.34
8.345,0.39,0.2,0.11
8.384,0.39,0.2,0.11
8.388,0.39,0.2,0.11
8.39,0.39,0.2,0.11
8.404,1.2,-0.03,-0.38
8.462,1.2,-0.03,-0.38
8.465,1.2,-0.03,-0.38
8.467,0.71,0.73,-0.32
8.481,0.71,0.73,-0.32
8.483,0.71,0.73,-0.32
8.524,0.56,1.03,-0.28
8.59,0.56,1.03,-0.28
8.596,0.56,1.03,-0.28
8.602,0.56,1.03,-0.28
8.604,2.58,2.81,0.09
8.606,2.58,2.81,0.09
8.613,2.58,2.81,0.09
8.659,6.63,5.23,1.48
8.663,6.63,5.23,1.48
8.665,6.63,5.23,1.48
8.705,5.12,6.09,-3.06
8.725,5.12,6.09,-3.06
8.728,5.12,6.09,-3.06
8.73,5.12,6.09,-3.06
8.777,3.73,-0.13,-4.01
8.782,3.73,-0.13,-4.01
8.784,3.73,-0.13,-4.01
8.868,4.9,-3.86,-1.33
8.871,4.9,-3.86,-1.33
8.873,4.9,-3.86,-1.33
8.932,4.25,-4.04,0.18
8.936,4.25,-4.04,0.18
8.939,4.25,-4.04,0.18
8.941,4.25,-4.04,0.18
8.948,0.72,-2.63,-0.32
8.977,0.72,-2.63,-0.32
8.98,0.72,-2.63,-0.32
9.024,-2.52,1.77,0.35
9.026,-2.52,1.77,0.35
9.028,-2.52,1.77,0.35
9.074,-6.26,7.76,3.46
9.083,-6.26,7.76,3.46
9.085,-6.26,7.76,3.46
9.087,-6.26,7.76,3.46
9.153,-8.37,2.84,-1.95
9.156,-8.37,2.84,-1.95
9.157,-8.37,2.84,-1.95
9.189,-7.89,1.27,-1.36
9.203,-7.89,1.27,-1.36
9.206,-7.89,1.27,-1.36
9.257,14.8,6.26,5.35
9.264,14.8,6.26,5.35
9.266,14.8,6.26,5.35
9.274,14.8,6.26,5.35
9.333,-8.74,-1.07,-2.76
9.337,-8.74,-1.07,-2.76
9.34,-8.74,-1.07,-2.76
9.389,0.5,-0.47,-1.16
9.393,0.5,-0.47,-1.16
9.395,0.5,-0.47,-1.16
9.446,1.79,0.77,0.49
9.449,1.79,0.77,0.49
9.451,1.79,0.77,0.49
9.453,1.79,0.77,0.49
9.496,-0.23,-0.27,-0.91
9.502,-0.23,-0.27,-0.91
9.504,-0.23,-0.27,-0.91
9.562,2.51,0.38,0.05
9.564,2.51,0.38,0.05
9.566,2.51,0.38,0.05
9.65,1.03,0,-0.24
9.655,1.03,0,-0.24
9.658,1.03,0,-0.24
9.664,1.03,0,-0.24
9.666,0.13,-0.09,0.25
9.701,0.13,-0.09,0.25
9.704,0.13,-0.09,0.25
9.75,1.86,0.12,-0.19
9.752,1.86,0.12,-0.19
9.755,1.86,0.12,-0.19
9.807,1.63,0.42,0.02
9.811,1.63,0.42,0.02
9.813,1.63,0.42,0.02
9.815,1.63,0.42,0.02
9.85,0.11,0.49,-0.7
9.868,0.11,0.49,-0.7
9.872,0.11,0.49,-0.7
9.905,1.23,2.91,-1.49
9.945,1.23,2.91,-1.49
9.948,1.23,2.91,-1.49
9.967,8.84,6.63,0.64
10.006,8.84,6.63,0.64
10.008,8.84,6.63,0.64
10.01,8.84,6.63,0.64
10.027,4.28,6.87,-1.81
10.068,4.28,6.87,-1.81
10.07,4.28,6.87,-1.81
10.085,8.19,1.08,-0.47
10.123,8.19,1.08,-0.47
10.126,8.19,1.08,-0.47
10.175,5.89,-3.14,0.95
10.177,5.89,-3.14,0.95
10.181,5.89,-3.14,0.95
10.184,5.89,-3.14,0.95
10.225,2.71,-2.2,0.44
10.233,2.71,-2.2,0.44
10.237,2.71,-2.2,0.44
10.273,-0.38,-0.78,-0.01
10.291,-0.38,-0.78,-0.01
10.295,-0.38,-0.78,-0.01
10.325,-2.37,2.99,-0.11
10.351,-2.37,2.99,-0.11
10.353,-2.37,2.99,-0.11
10.355,-2.37,2.99,-0.11
10.395,-6.42,5.6,0.77
10.409,-6.42,5.6,0.77
10.411,-6.42,5.6,0.77
10.451,-10.88,1.99,-0.58
10.465,-10.88,1.99,-0.58
10.467,-10.88,1.99,-0.58
10.514,-6.07,2.08,-1.21
10.523,-6.07,2.08,-1.21
10.525,-6.07,2.08,-1.21
10.532,-6.07,2.08,-1.21
10.592,-0.49,3.45,12.14
10.594,-0.49,3.45,12.14
10.596,-0.49,3.45,12.14
10.628,-3.28,1.66,-1.36
10.642,-3.28,1.66,-1.36
10.644,-3.28,1.66,-1.36
10.689,1.07,-0.97,-1.75
10.723,1.07,-0.97,-1.75
10.725,1.07,-0.97,-1.75
10.726,1.07,-0.97,-1.75
10.746,1.02,0.34,0.1
10.769,1.02,0.34,0.1
10.773,1.02,0.34,0.1
10.819,-1.31,0.1,-0.35
10.823,-1.31,0.1,-0.35
10.824,-1.31,0.1,-0.35
10.869,1.34,-0.05,0
10.907,1.34,-0.05,0
10.911,1.34,-0.05,0
10.913,1.34,-0.05,0
10.971,0.38,0.09,-0.29
10.974,0.38,0.09,-0.29
10.975,0.38,0.09,-0.29
10.986,2.19,0.5,0
11.026,2.19,0.5,0
11.032,2.19,0.5,0
11.085,1.57,0.23,-0.24
11.087,1.57,0.23,-0.24
11.089,1.57,0.23,-0.24
11.093,1.57,0.23,-0.24
11.108,0.67,0.52,-0.13
11.139,0.67,0.52,-0.13
11.142,0.67,0.52,-0.13
11.18,2.15,1.95,-0.67
11.191,2.15,1.95,-0.67
11.194,2.15,1.95,-0.67
11.226,3.79,5.11,-0.26
11.262,3.79,5.11,-0.26
11.265,3.79,5.11,-0.26
11.268,3.79,5.11,-0.26
11.303,5.87,9.43,-2.5
11.309,5.87,9.43,-2.5
11.312,5.87,9.43,-2.5
11.348,2.54,-0.44,-3.07
11.365,2.54,-0.44,-3.07
11.366,2.54,-0.44,-3.07
11.415,2.8,-3.3,-1.31
11.424,2.8,-3.3,-1.31
11.425,2.8,-3.3,-1.31
11.427,2.8,-3.3,-1.31
11.466,4.32,-6.09,1.61
11.484,4.32,-6.09,1.61
11.486,4.32,-6.09,1.61
11.53,0.7,-3.17,0.86
11.573,0.7,-3.17,0.86
11.575,0.7,-3.17,0.86
11.588,-3.17,5.55,1.57
11.624,-3.17,5.55,1.57
11.627,-3.17,5.55,1.57
11.629,-3.17,5.55,1.57
11.668,-5.41,7.09,2.79
11.671,-5.41,7.09,2.79
11.672,-5.41,7.09,2.79
11.718,-11.22,1.65,-3.66
11.725,-11.22,1.65,-3.66
11.727,-11.22,1.65,-3.66
11.766,-10.55,4.6,-9.08
11.784,-10.55,4.6,-9.08
11.786,-10.55,4.6,-9.08
11.787,-10.55,4.6,-9.08
11.829,-2.66,-4.7,-3.8
11.861,-2.66,-4.7,-3.8
11.865,-2.66,-4.7,-3.8
11.904,0.03,1.52,-1.85
11.906,0.03,1.52,-1.85
11.907,0.03,1.52,-1.85
11.953,0.26,-0.25,-1.2
11.965,0.26,-0.25,-1.2
11.968,0.26,-0.25,-1.2
11.971,0.26,-0.25,-1.2
12.009,0.88,-0.52,-0.9
12.043,0.88,-0.52,-0.9
12.046,0.88,-0.52,-0.9
12.069,0.54,0.11,0.25
12.084,0.54,0.11,0.25
12.086,0.54,0.11,0.25
12.129,0.86,0,-0.7
12.16,0.86,0,-0.7
12.162,0.86,0,-0.7
12.164,0.86,0,-0.7
12.21,1.44,-0.17,-0.13
12.212,1.44,-0.17,-0.13
12.214,1.44,-0.17,-0.13
12.288,-0.71,-0.09,-0.08
12.293,-0.71,-0.09,-0.08
12.294,-0.71,-0.09,-0.08
12.31,1.72,-0.24,-0.24
12.346,1.72,-0.24,-0.24
12.35,1.72,-0.24,-0.24
12.352,1.72,-0.24,-0.24
12.413,1.28,0.89,-0.44
12.416,1.28,0.89,-0.44
12.418,1.28,0.89,-0.44
12.429,1.35,1.85,-0.44
12.463,1.35,1.85,-0.44
12.465,1.35,1.85,-0.44
12.513,2.86,2.55,-0.33
12.516,2.86,2.55,-0.33
12.518,2.86,2.55,-0.33
12.52,2.86,2.55,-0.33
12.56,6.63,5.65,0.73
12.565,6.63,5.65,0.73
12.568,6.63,5.65,0.73
12.612,7.03,3.93,-2.51
12.628,7.03,3.93,-2.51
12.63,7.03,3.93,-2.51
12.668,7.51,-0.15,-1.54
12.735,7.51,-0.15,-1.54
12.742,7.51,-0.15,-1.54
12.745,7.51,-0.15,-1.54
12.747,4.19,-2.81,0.92
12.749,4.19,-2.81,0.92
12.751,4.19,-2.81,0.92
12.793,2.56,-5.02,1.13
12.805,2.56,-5.02,1.13
12.806,2.56,-5.02,1.13
12.861,-0.06,-1.76,0.33
12.868,-0.06,-1.76,0.33
12.87,-0.06,-1.76,0.33
12.875,-0.06,-1.76,0.33
12.908,-4.91,4.34,-0.04
12.96,-4.91,4.34,-0.04
12.963,-4.91,4.34,-0.04
12.97,-6.95,7.69,4.22
13.019,-6.95,7.69,4.22
13.022,-6.95,7.69,4.22
13.029,-13.78,1.44,-5.55
13.089,-13.78,1.44,-5.55
13.092,-13.78,1.44,-5.55
13.093,-13.78,1.44,-5.55
13.095,-5.31,1.05,-0.18
13.105,-5.31,1.05,-0.18
13.107,-5.31,1.05,-0.18
13.193,-4.35,-0.1,2.32
13.196,-4.35,-0.1,2.32
13.198,-4.35,-0.1,2.32
13.249,1.25,0.77,-1.62
13.252,1.25,0.77,-1.62
13.255,1.25,0.77,-1.62
13.257,1.25,0.77,-1.62
13.285,2.49,0.36,1.57
13.288,2.49,0.36,1.57
13.29,2.49,0.36,1.57
13.328,0.41,-0.42,0
13.357,0.41,-0.42,0
13.36,0.41,-0.42,0
13.391,0.19,0.03,1.09
13.406,0.19,0.03,1.09
13.407,0.19,0.03,1.09
13.41,0.19,0.03,1.09
13.45,1.25,0.19,0.4
13.48,1.25,0.19,0.4
13.482,1.25,0.19,0.4
13.51,1.08,0.2,0.26
13.532,1.08,0.2,0.26
13.535,1.08,0.2,0.26
13.596,1.47,-0.33,-0.04
13.598,1.47,-0.33,-0.04
13.6,1.47,-0.33,-0.04
13.602,1.47,-0.33,-0.04
13.66,0.5,0.11,0.18
13.671,0.5,0.11,0.18
13.673,0.5,0.11,0.18
13.703,0.94,0.6,0.02
13.707,0.94,0.6,0.02
13.711,0.94,0.6,0.02
13.748,0.64,0.92,-0.41
13.794,0.64,0.92,-0.41
13.796,0.64,0.92,-0.41
13.797,0.64,0.92,-0.41
13.808,2.47,2.68,-0.27
13.826,2.47,2.68,-0.27
13.828,2.47,2.68,-0.27
13.868,3.5,4.03,0.53
13.887,3.5,4.03,0.53
13.889,3.5,4.03,0.53
13.93,1.77,3.48,-1.32
13.971,1.77,3.48,-1.32
13.973,1.77,3.48,-1.32
13.975,1.77,3.48,-1.32
13.989,0.17,-0.54,-2.74
14.007,0.17,-0.54,-2.74
14.01,0.17,-0.54,-2.74
14.048,4.22,-3.36,1.69
14.084,4.22,-3.36,1.69
14.087,4.22,-3.36,1.69
14.111,0.28,-4.33,1.19
14.147,0.28,-4.33,1.19
14.152,0.28,-4.33,1.19
14.154,0.28,-4.33,1.19
14.216,-3.93,-2.66,-0.23
14.219,-3.93,-2.66,-0.23
14.222,-3.93,-2.66,-0.23
14.234,-5.17,1.13,-0.16
14.273,-5.17,1.13,-0.16
14.277,-5.17,1.13,-0.16
14.313,-7.13,5.98,0.79
14.315,-7.13,5.98,0.79
14.319,-7.13,5.98,0.79
14.322,-7.13,5.98,0.79
14.367,-5.92,2.62,-0.28
14.37,-5.92,2.62,-0.28
14.372,-5.92,2.62,-0.28
14.418,-4.77,2.42,-1.71
14.427,-4.77,2.42,-1.71
14.429,-4.77,2.42,-1.71
14.471,1.55,3.5,-3.28
14.52,1.55,3.5,-3.28
14.522,1.55,3.5,-3.28
14.524,1.55,3.5,-3.28
14.529,-4.37,-5.16,-3.14
14.547,-4.37,-5.16,-3.14
14.55,-4.37,-5.16,-3.14
14.592,0.96,-0.03,1.3
14.621,0.96,-0.03,1.3
14.63,0.96,-0.03,1.3
14.682,2.15,0.56,-0.07
