time,ax,ay,az
3.631,4.89,-2.03,3.73
3.687,3.25,-4.06,1.75
3.697,3.25,-4.06,1.75
3.706,3.25,-4.06,1.75
3.709,3.25,-4.06,1.75
3.746,1.3,-4.45,0.08
3.801,1.3,-4.45,0.08
3.803,1.3,-4.45,0.08
3.805,-2,0.53,-1.6
3.812,-2,0.53,-1.6
3.813,-2,0.53,-1.6
3.908,-4.96,6.6,-5.22
3.912,-4.96,6.6,-5.22
3.913,-4.96,6.6,-5.22
3.917,-4.96,6.6,-5.22
3.919,-7.09,5.13,-8.56
3.983,-7.09,5.13,-8.56
3.987,-7.09,5.13,-8.56
3.99,-7.88,1.64,-6.23
3.992,-7.88,1.64,-6.23
3.994,-7.88,1.64,-6.23
4.042,4.37,5.67,-0.71
4.051,4.37,5.67,-0.71
4.054,4.37,5.67,-0.71
4.056,4.37,5.67,-0.71
4.126,-3.18,-2.9,-0.86
4.131,-3.18,-2.9,-0.86
4.136,-3.18,-2.9,-0.86
4.17,-0.93,1.23,-0.68
4.173,-0.93,1.23,-0.68
4.174,-0.93,1.23,-0.68
4.246,2.45,0.48,0.7
4.249,2.45,0.48,0.7
4.253,2.45,0.48,0.7
4.255,2.45,0.48,0.7
4.276,-0.53,0,-0.9
4.389,-0.53,0,-0.9
4.395,-0.53,0,-0.9
4.399,0.62,0.21,0.29
4.405,0.62,0.21,0.29
4.409,0.62,0.21,0.29
4.412,0.22,0.11,0
4.414,0.22,0.11,0
4.416,0.22,0.11,0
4.419,0.22,0.11,0
4.454,0.87,0,0.14
4.512,0.87,0,0.14
4.514,0.87,0,0.14
4.517,0.81,0.26,0.61
4.579,0.81,0.26,0.61
4.582,0.81,0.26,0.61
4.584,1.14,0.31,0.16
4.611,1.14,0.31,0.16
4.616,1.14,0.31,0.16
4.618,1.14,0.31,0.16
4.688,0.67,0.77,0.63
4.69,0.67,0.77,0.63
4.692,0.67,0.77,0.63
4.696,2.12,1.43,0.7
4.761,2.12,1.43,0.7
4.765,2.12,1.43,0.7
4.768,5.74,5.17,1.84
4.772,5.74,5.17,1.84
4.774,5.74,5.17,1.84
4.776,5.74,5.17,1.84
4.849,7.35,3.82,5.17
4.851,7.35,3.82,5.17
4.857,7.35,3.82,5.17
4.917,4.48,2.08,-2.15
4.919,4.48,2.08,-2.15
4.922,4.48,2.08,-2.15
4.934,4.24,-1.44,-0.35
4.962,4.24,-1.44,-0.35
4.964,4.24,-1.44,-0.35
4.967,4.24,-1.44,-0.35
5.035,3.76,-3.32,-1.9
5.039,3.76,-3.32,-1.9
5.041,3.76,-3.32,-1.9
5.054,3.43,-4.08,-1.27
5.072,3.43,-4.08,-1.27
5.074,3.43,-4.08,-1.27
5.165,2.69,-3.11,-2.48
5.168,2.69,-3.11,-2.48
5.17,2.69,-3.11,-2.48
5.176,2.69,-3.11,-2.48
5.178,3.03,1.14,-4.98
5.223,3.03,1.14,-4.98
5.228,3.03,1.14,-4.98
5.234,0.28,3.34,-8.62
5.251,0.28,3.34,-8.62
5.258,0.28,3.34,-8.62
5.366,-2.45,3.07,-8.05
5.368,-2.45,3.07,-8.05
5.371,-2.45,3.07,-8.05
5.373,-2.45,3.07,-8.05
5.378,-2.78,2.55,-7.23
5.38,-2.78,2.55,-7.23
5.381,-2.78,2.55,-7.23
5.443,-5.82,0.72,-7.67
5.452,-5.82,0.72,-7.67
5.457,-5.82,0.72,-7.67
5.474,4.78,3.55,2.72
5.496,4.78,3.55,2.72
5.499,4.78,3.55,2.72
5.501,4.78,3.55,2.72
5.546,-3.18,0.99,-0.73
5.551,-3.18,0.99,-0.73
5.553,-3.18,0.99,-0.73
5.702,-1,-0.66,-0.52
5.706,-1,-0.66,-0.52
5.708,-1,-0.66,-0.52
5.71,1.2,0.6,-0.34
5.713,1.2,0.6,-0.34
5.715,1.2,0.6,-0.34
5.718,1.2,0.6,-0.34
5.72,-0.74,0.21,-0.76
5.768,-0.74,0.21,-0.76
5.774,-0.74,0.21,-0.76
5.781,0.41,-0.02,-0.16
5.807,0.41,-0.02,-0.16
5.809,0.41,-0.02,-0.16
5.878,0.1,0.24,-0.88
5.88,0.1,0.24,-0.88
5.882,0.1,0.24,-0.88
5.885,0.1,0.24,-0.88
5.919,0.17,0.09,-1.79
5.922,0.17,0.09,-1.79
5.924,0.17,0.09,-1.79
6.017,-0.03,1.64,-0.81
6.021,-0.03,1.64,-0.81
6.023,-0.03,1.64,-0.81
6.033,2.16,1.93,0.58
6.036,2.16,1.93,0.58
6.038,2.16,1.93,0.58
6.04,2.16,1.93,0.58
6.079,6.69,6.53,0.73
6.092,6.69,6.53,0.73
6.094,6.69,6.53,0.73
6.196,9.04,4.81,0.38
6.2,9.04,4.81,0.38
6.202,9.04,4.81,0.38
6.206,5.47,0.9,-2.41
6.27,5.47,0.9,-2.41
6.272,5.47,0.9,-2.41
6.274,5.47,0.9,-2.41
6.277,3.01,-3.59,-0.32
6.279,3.01,-3.59,-0.32
6.281,3.01,-3.59,-0.32
6.374,0.23,-4.25,-2.31
6.379,0.23,-4.25,-2.31
6.381,0.23,-4.25,-2.31
6.384,0.9,-7.01,0.62
6.439,0.9,-7.01,0.62
6.443,0.9,-7.01,0.62
6.446,0.9,-7.01,0.62
6.448,0.86,-1.59,2.93
6.454,0.86,-1.59,2.93
6.456,0.86,-1.59,2.93
6.496,-2.35,6.9,-4.05
6.563,-2.35,6.9,-4.05
6.567,-2.35,6.9,-4.05
6.569,-7.5,6.46,-10.37
6.574,-7.5,6.46,-10.37
6.577,-7.5,6.46,-10.37
6.579,-7.5,6.46,-10.37
6.637,-6.95,1.26,-8.93
6.641,-6.95,1.26,-8.93
6.642,-6.95,1.26,-8.93
6.692,-3.6,0.47,-4.11
6.694,-3.6,0.47,-4.11
6.696,-3.6,0.47,-4.11
6.743,2.44,4.13,2.11
6.752,2.44,4.13,2.11
6.754,2.44,4.13,2.11
6.755,2.44,4.13,2.11
6.797,-0.97,0.81,-0.86
6.812,-0.97,0.81,-0.86
6.814,-0.97,0.81,-0.86
6.866,-1.64,-1.84,-3.15
6.872,-1.64,-1.84,-3.15
6.873,-1.64,-1.84,-3.15
6.925,2.76,1.96,0.9
6.973,2.76,1.96,0.9
6.976,2.76,1.96,0.9
6.977,2.76,1.96,0.9
6.979,-1.39,-0.03,-1
6.992,-1.39,-0.03,-1
6.994,-1.39,-0.03,-1
7.035,0.53,0.05,-0.11
7.092,0.53,0.05,-0.11
7.094,0.53,0.05,-0.11
7.096,-0.37,0.15,-0.54
7.13,-0.37,0.15,-0.54
7.132,-0.37,0.15,-0.54
7.134,-0.37,0.15,-0.54
7.188,0.13,0.43,0.08
7.197,0.13,0.43,0.08
7.199,0.13,0.43,0.08
7.236,0.83,0.22,-0.1
7.238,0.83,0.22,-0.1
7.24,0.83,0.22,-0.1
7.279,0.61,2,0.39
7.293,0.61,2,0.39
7.295,0.61,2,0.39
7.297,0.61,2,0.39
7.335,2.16,3.36,1.44
7.402,2.16,3.36,1.44
7.404,2.16,3.36,1.44
7.406,5.06,4.01,3.67
7.413,5.06,4.01,3.67
7.415,5.06,4.01,3.67
7.458,7.29,3.56,1.11
7.541,7.29,3.56,1.11
7.543,7.29,3.56,1.11
7.545,7.29,3.56,1.11
7.547,2.51,-0.91,-0.84
7.551,2.51,-0.91,-0.84
7.553,2.51,-0.91,-0.84
7.586,4,-3.85,1.23
7.593,4,-3.85,1.23
7.594,4,-3.85,1.23
7.637,1.57,-5.12,0.67
7.654,1.57,-5.12,0.67
7.657,1.57,-5.12,0.67
7.658,1.57,-5.12,0.67
7.697,1,-2.73,0.63
7.713,1,-2.73,0.63
7.715,1,-2.73,0.63
7.773,-1.63,1.93,-1.16
7.777,-1.63,1.93,-1.16
7.782,-1.63,1.93,-1.16
7.819,-3.46,3.73,-2.79
7.899,-3.46,3.73,-2.79
7.901,-3.46,3.73,-2.79
7.903,-3.46,3.73,-2.79
7.904,-5.54,4.5,-3.8
7.906,-5.54,4.5,-3.8
7.908,-5.54,4.5,-3.8
7.982,-5.16,2.41,-1.71
7.984,-5.16,2.41,-1.71
7.986,-5.16,2.41,-1.71
7.997,-3.5,1.35,-1.04
8.014,-3.5,1.35,-1.04
8.018,-3.5,1.35,-1.04
8.02,-3.5,1.35,-1.04
8.159,2.31,4.41,1.38
8.162,2.31,4.41,1.38
8.164,2.31,4.41,1.38
8.17,-2.49,-3.02,-0.12
8.171,-2.49,-3.02,-0.12
8.18,-2.49,-3.02,-0.12
8.181,-1.14,1.68,-0.84
8.224,-1.14,1.68,-0.84
8.227,-1.14,1.68,-0.84
8.229,-1.14,1.68,-0.84
8.255,0.99,0.51,0.58
8.258,0.99,0.51,0.58
8.259,0.99,0.51,0.58
8.341,0.17,-0.19,-0.8
8.345,0.17,-0.19,-0.8
8.348,0.17,-0.19,-0.8
8.376,0.83,0.67,-0.38
8.378,0.83,0.67,-0.38
8.379,0.83,0.67,-0.38
8.381,0.83,0.67,-0.38
8.421,0.47,0.07,0.33
8.435,0.47,0.07,0.33
8.437,0.47,0.07,0.33
8.479,0.2,0.18,0.14
8.494,0.2,0.18,0.14
8.496,0.2,0.18,0.14
8.536,0.4,0.29,0.03
8.573,0.4,0.29,0.03
8.575,0.4,0.29,0.03
8.576,0.4,0.29,0.03
8.597,-0.08,0.48,0.33
8.616,-0.08,0.48,0.33
8.627,-0.08,0.48,0.33
8.669,1.32,1.03,0.67
8.674,1.32,1.03,0.67
8.675,1.32,1.03,0.67
8.717,0.96,1.31,-0.29
8.782,0.96,1.31,-0.29
8.784,0.96,1.31,-0.29
8.786,0.96,1.31,-0.29
8.79,4.76,6.28,2.21
8.796,4.76,6.28,2.21
8.799,4.76,6.28,2.21
8.839,8.75,5.29,5.92
8.854,8.75,5.29,5.92
8.856,8.75,5.29,5.92
8.897,4.48,1.98,-2.27
8.92,4.48,1.98,-2.27
8.923,4.48,1.98,-2.27
8.924,4.48,1.98,-2.27
8.981,3.05,-2.13,-0.64
8.983,3.05,-2.13,-0.64
8.985,3.05,-2.13,-0.64
9.019,1.69,-3.96,0.55
9.036,1.69,-3.96,0.55
9.037,1.69,-3.96,0.55
9.083,2.34,-5.05,0.11
9.134,2.34,-5.05,0.11
9.136,2.34,-5.05,0.11
9.138,2.34,-5.05,0.11
9.139,0.7,-2.5,0.25
9.155,0.7,-2.5,0.25
9.156,0.7,-2.5,0.25
9.204,-1.03,3.54,-3.03
9.214,-1.03,3.54,-3.03
9.216,-1.03,3.54,-3.03
9.292,-4.05,4.34,-5.91
9.294,-4.05,4.34,-5.91
9.296,-4.05,4.34,-5.91
9.298,-4.05,4.34,-5.91
9.318,-6.66,3.16,-6.05
9.339,-6.66,3.16,-6.05
9.341,-6.66,3.16,-6.05
9.386,-3.43,1.45,-3.08
9.397,-3.43,1.45,-3.08
9.401,-3.43,1.45,-3.08
9.437,2.04,2.35,-0.81
9.455,2.04,2.35,-0.81
9.456,2.04,2.35,-0.81
9.458,2.04,2.35,-0.81
9.511,-7.82,0.25,-9.61
9.515,-7.82,0.25,-9.61
9.517,-7.82,0.25,-9.61
9.557,0.89,-0.76,-0.29
9.577,0.89,-0.76,-0.29
9.579,0.89,-0.76,-0.29
9.622,1.39,1.88,0.52
9.635,1.39,1.88,0.52
9.637,1.39,1.88,0.52
9.639,1.39,1.88,0.52
9.677,-0.7,-0.59,-0.98
9.716,-0.7,-0.59,-0.98
9.718,-0.7,-0.59,-0.98
9.78,0.1,0.38,0.13
9.782,0.1,0.38,0.13
9.784,0.1,0.38,0.13
9.798,-0.32,0.17,-0.08
9.828,-0.32,0.17,-0.08
9.83,-0.32,0.17,-0.08
9.832,-0.32,0.17,-0.08
9.874,-0.85,0.15,-0.2
9.876,-0.85,0.15,-0.2
9.878,-0.85,0.15,-0.2
9.926,0.32,0.22,0.11
9.939,0.32,0.22,0.11
9.947,0.32,0.22,0.11
9.979,0.07,0.06,-0.1
9.995,0.07,0.06,-0.1
9.998,0.07,0.06,-0.1
9.999,0.07,0.06,-0.1
10.037,0.62,0.57,0.6
10.066,0.62,0.57,0.6
10.068,0.62,0.57,0.6
10.105,0.82,0.72,-0.96
10.155,0.82,0.72,-0.96
10.159,0.82,0.72,-0.96
10.16,1.07,1.46,0.33
10.177,1.07,1.46,0.33
10.179,1.07,1.46,0.33
10.18,1.07,1.46,0.33
10.228,2.53,1.72,0.7
10.235,2.53,1.72,0.7
10.237,2.53,1.72,0.7
10.278,5.49,5.34,2.1
10.296,5.49,5.34,2.1
10.299,5.49,5.34,2.1
10.343,8.8,4.38,2.58
10.358,8.8,4.38,2.58
10.361,8.8,4.38,2.58
10.363,8.8,4.38,2.58
10.411,4.43,1.11,-2.75
10.416,4.43,1.11,-2.75
10.417,4.43,1.11,-2.75
10.461,3.64,-3.12,0.41
10.479,3.64,-3.12,0.41
10.481,3.64,-3.12,0.41
10.529,1.08,-4.87,-0.97
10.536,1.08,-4.87,-0.97
10.538,1.08,-4.87,-0.97
10.539,1.08,-4.87,-0.97
10.593,1.85,-5.54,0.48
10.596,1.85,-5.54,0.48
10.598,1.85,-5.54,0.48
10.644,1.28,-3.01,0.29
10.657,1.28,-3.01,0.29
10.659,1.28,-3.01,0.29
10.733,-2.39,2.9,-3.34
10.736,-2.39,2.9,-3.34
10.738,-2.39,2.9,-3.34
10.739,-2.39,2.9,-3.34
10.761,-5.22,6.41,-4.47
10.791,-5.22,6.41,-4.47
10.797,-5.22,6.41,-4.47
10.86,-6.39,4.24,-5.61
10.868,-6.39,4.24,-5.61
10.87,-6.39,4.24,-5.61
10.881,-5.71,2.02,-2.74
10.915,-5.71,2.02,-2.74
10.917,-5.71,2.02,-2.74
10.919,-5.71,2.02,-2.74
11.03,3.07,5.97,2.89
11.034,3.07,5.97,2.89
11.04,3.07,5.97,2.89
11.042,-0.83,-1.89,-0.52
11.045,-0.83,-1.89,-0.52
11.054,-0.83,-1.89,-0.52
11.078,-3.46,0.24,-1.82
11.086,-3.46,0.24,-1.82
11.088,-3.46,0.24,-1.82
11.09,-3.46,0.24,-1.82
11.136,2.9,0.98,1.09
11.141,2.9,0.98,1.09
11.149,2.9,0.98,1.09
11.205,-0.99,-0.36,-0.94
11.207,-0.99,-0.36,-0.94
11.209,-0.99,-0.36,-0.94
11.312,0.27,0.75,0.1
11.315,0.27,0.75,0.1
11.318,0.27,0.75,0.1
11.319,0.27,0.75,0.1
11.321,0.85,-0.25,0.15
11.322,0.85,-0.25,0.15
11.324,0.85,-0.25,0.15
11.36,0.51,0.28,0.4
11.384,0.51,0.28,0.4
11.387,0.51,0.28,0.4
11.429,0.01,0.31,-0.02
11.438,0.01,0.31,-0.02
11.439,0.01,0.31,-0.02
11.441,0.01,0.31,-0.02
11.496,-0.04,0.69,-0.01
11.498,-0.04,0.69,-0.01
11.499,-0.04,0.69,-0.01
11.548,-0.35,1.1,2.73
11.557,-0.35,1.1,2.73
11.558,-0.35,1.1,2.73
11.606,2.62,1.55,0.89
11.646,2.62,1.55,0.89
11.65,2.62,1.55,0.89
11.652,2.62,1.55,0.89
11.659,3.1,3.56,0.2
11.678,3.1,3.56,0.2
11.68,3.1,3.56,0.2
11.719,6.9,5.52,4.72
11.765,6.9,5.52,4.72
11.769,6.9,5.52,4.72
11.779,4.45,2.06,-2.13
11.801,4.45,2.06,-2.13
11.806,4.45,2.06,-2.13
11.81,4.45,2.06,-2.13
11.846,3.01,-1.79,-0.15
11.942,3.01,-1.79,-0.15
11.944,3.01,-1.79,-0.15
11.945,1.66,-3.64,1.57
11.947,1.66,-3.64,1.57
11.951,1.66,-3.64,1.57
11.962,1.25,-4.74,1.65
11.987,1.25,-4.74,1.65
11.989,1.25,-4.74,1.65
11.991,1.25,-4.74,1.65
12.031,0.58,-2.94,1.42
12.038,0.58,-2.94,1.42
12.04,0.58,-2.94,1.42
12.082,-3.54,1.76,-2.05
12.1,-3.54,1.76,-2.05
12.102,-3.54,1.76,-2.05
12.156,-5.09,4.47,-4.32
12.158,-5.09,4.47,-4.32
12.16,-5.09,4.47,-4.32
12.161,-5.09,4.47,-4.32
12.201,-3.97,3.67,-4.2
12.266,-3.97,3.67,-4.2
12.273,-3.97,3.67,-4.2
12.275,-4.84,3.09,-2.58
12.279,-4.84,3.09,-2.58
12.281,-4.84,3.09,-2.58
12.321,-3.88,0.88,-3.25
12.346,-3.88,0.88,-3.25
12.348,-3.88,0.88,-3.25
12.35,-3.88,0.88,-3.25
12.394,-0.98,3.67,1.34
12.397,-0.98,3.67,1.34
12.401,-0.98,3.67,1.34
12.44,1.25,0.24,0.82
12.504,1.25,0.24,0.82
12.507,1.25,0.24,0.82
12.508,-3.77,-0.62,-0.1
12.521,-3.77,-0.62,-0.1
12.523,-3.77,-0.62,-0.1
12.525,-3.77,-0.62,-0.1
12.566,0.68,-0.18,0.21
12.577,0.68,-0.18,0.21
12.579,0.68,-0.18,0.21
12.63,0.34,0.26,-0.05
12.641,0.34,0.26,-0.05
12.644,0.34,0.26,-0.05
12.68,0.39,0.19,0.56
12.724,0.39,0.19,0.56
12.728,0.39,0.19,0.56
12.73,0.39,0.19,0.56
12.786,0.05,0.04,0.12
12.79,0.05,0.04,0.12
12.791,0.05,0.04,0.12
12.803,0.21,0.2,0.39
12.836,0.21,0.2,0.39
12.838,0.21,0.2,0.39
12.911,0.03,0.3,0.33
12.913,0.03,0.3,0.33
12.914,0.03,0.3,0.33
12.916,0.03,0.3,0.33
12.924,0.67,0.68,0.29
12.954,0.67,0.68,0.29
12.958,0.67,0.68,0.29
13.003,0.77,1.26,1.09
13.006,0.77,1.26,1.09
13.008,0.77,1.26,1.09
13.051,1.61,0.83,-0.26
13.058,1.61,0.83,-0.26
13.06,1.61,0.83,-0.26
13.062,1.61,0.83,-0.26
13.109,2.32,3.87,0.43
13.121,2.32,3.87,0.43
13.126,2.32,3.87,0.43
13.173,4.9,4.12,3.89
13.179,4.9,4.12,3.89
13.18,4.9,4.12,3.89
13.245,2.82,1.55,2.11
13.247,2.82,1.55,2.11
13.249,2.82,1.55,2.11
13.25,2.82,1.55,2.11
13.284,2.72,-0.89,0.74
13.331,2.72,-0.89,0.74
13.333,2.72,-0.89,0.74
13.366,2.1,-1.66,0.24
13.375,2.1,-1.66,0.24
13.379,2.1,-1.66,0.24
13.439,3.14,-2.24,2.62
13.444,3.14,-2.24,2.62
13.448,3.14,-2.24,2.62
13.451,3.14,-2.24,2.62
13.464,2.38,-1.32,0.78
13.495,2.38,-1.32,0.78
13.505,2.38,-1.32,0.78
13.54,0.91,-0.25,0.1
13.542,0.91,-0.25,0.1
13.544,0.91,-0.25,0.1
13.581,0.73,0.65,-1.24
13.647,0.73,0.65,-1.24
13.649,0.73,0.65,-1.24
13.651,0.73,0.65,-1.24
13.653,-0.19,2.86,-4.06
13.661,-0.19,2.86,-4.06
13.665,-0.19,2.86,-4.06
13.703,-0.37,3,-6.37
13.742,-0.37,3,-6.37
13.745,-0.37,3,-6.37
13.808,-2.01,0.32,-10.5
13.811,-2.01,0.32,-10.5
13.814,-2.01,0.32,-10.5
13.817,-2.01,0.32,-10.5
13.825,-3.3,-2.72,-9.5
13.838,-3.3,-2.72,-9.5
13.843,-3.3,-2.72,-9.5
13.884,8.86,7.77,1.23
13.94,8.86,7.77,1.23
13.943,8.86,7.77,1.23
13.944,-1.72,-1.27,-2.06
13.962,-1.72,-1.27,-2.06
13.964,-1.72,-1.27,-2.06
13.966,-1.72,-1.27,-2.06
14.006,-1.13,-0.93,-1.07
14.045,-1.13,-0.93,-1.07
14.048,-1.13,-0.93,-1.07
14.123,1.98,1.03,0.13
14.13,1.98,1.03,0.13
14.132,1.98,1.03,0.13
14.134,-0.77,-0.29,-0.09
14.142,-0.77,-0.29,-0.09
14.145,-0.77,-0.29,-0.09
14.149,-0.77,-0.29,-0.09
14.182,-0.31,0.12,0.12
14.223,-0.31,0.12,0.12
14.227,-0.31,0.12,0.12
14.242,-0.49,0.14,-0.55
14.279,-0.49,0.14,-0.55
14.282,-0.49,0.14,-0.55
14.352,-0.58,0.36,-0.39
14.362,-0.58,0.36,-0.39
14.364,-0.58,0.36,-0.39
14.366,-0.58,0.36,-0.39
14.367,0.14,0.04,-0.51
14.402,0.14,0.04,-0.51
14.407,0.14,0.04,-0.51
14.48,-0.55,0.07,-0.48
14.484,-0.55,0.07,-0.48
14.486,-0.55,0.07,-0.48
14.488,-0.4,0.02,0
14.512,-0.4,0.02,0
14.515,-0.4,0.02,0
14.517,-0.4,0.02,0
14.604,0.43,0.23,-0.63
14.615,0.43,0.23,-0.63
14.622,0.43,0.23,-0.63
14.626,-0.06,0.18,-0.54
14.63,-0.06,0.18,-0.54
14.632,-0.06,0.18,-0.54
14.73,0.09,1.15,-0.03
14.734,0.09,1.15,-0.03
14.736,0.09,1.15,-0.03
14.738,0.09,1.15,-0.03
14.743,2.78,1.23,-0.92
14.75,2.78,1.23,-0.92
14.752,2.78,1.23,-0.92
14.788,1.21,1.5,-0.91
14.826,1.21,1.5,-0.91
