time,ax,ay,az
3.634,-1.29,0.19,0.31
3.637,-1.29,0.19,0.31
3.64,-1.29,0.19,0.31
3.657,-0.27,-0.18,0.51
3.684,-0.27,-0.18,0.51
3.687,-0.27,-0.18,0.51
3.724,0.39,0.26,-0.27
3.735,0.39,0.26,-0.27
3.739,0.39,0.26,-0.27
3.793,-0.88,0.56,-0.64
3.804,-0.88,0.56,-0.64
3.806,-0.88,0.56,-0.64
3.813,-0.88,0.56,-0.64
3.837,0.37,2.7,-0.04
3.856,0.37,2.7,-0.04
3.858,0.37,2.7,-0.04
3.897,-0.9,5.37,0.83
3.917,-0.9,5.37,0.83
3.921,-0.9,5.37,0.83
3.96,-3.15,6.27,1.03
3.975,-3.15,6.27,1.03
3.977,-3.15,6.27,1.03
3.98,-3.15,6.27,1.03
4.018,-2.56,-1.76,-2.98
4.035,-2.56,-1.76,-2.98
4.038,-2.56,-1.76,-2.98
4.078,-4.46,-2.38,0.75
4.097,-4.46,-2.38,0.75
4.099,-4.46,-2.38,0.75
4.139,-1.71,-3.18,0.09
4.159,-1.71,-3.18,0.09
4.165,-1.71,-3.18,0.09
4.167,-1.71,-3.18,0.09
4.205,1.28,-1.71,0.53
4.227,1.28,-1.71,0.53
4.242,1.28,-1.71,0.53
4.269,3.57,0.74,0.53
4.275,3.57,0.74,0.53
4.277,3.57,0.74,0.53
4.319,3.66,4,-1.27
4.362,3.66,4,-1.27
4.368,3.66,4,-1.27
4.371,3.66,4,-1.27
4.378,4.98,0.63,-1.03
4.398,4.98,0.63,-1.03
4.4,4.98,0.63,-1.03
4.44,4.7,-2.66,-0.93
4.499,4.7,-2.66,-0.93
4.504,4.7,-2.66,-0.93
4.506,-1.51,1.75,-1.18
4.523,-1.51,1.75,-1.18
4.528,-1.51,1.75,-1.18
4.53,-1.51,1.75,-1.18
4.558,2.85,-2.54,-5.03
4.597,2.85,-2.54,-5.03
4.6,2.85,-2.54,-5.03
4.637,-2.82,2.73,0.66
4.639,-2.82,2.73,0.66
4.641,-2.82,2.73,0.66
4.683,-4.05,-0.82,-0.15
4.699,-4.05,-0.82,-0.15
4.702,-4.05,-0.82,-0.15
4.703,-4.05,-0.82,-0.15
4.739,-1.73,0.47,0.55
4.756,-1.73,0.47,0.55
4.758,-1.73,0.47,0.55
4.8,-2.78,0.66,0.88
4.852,-2.78,0.66,0.88
4.854,-2.78,0.66,0.88
4.861,-0.88,0.49,1.07
4.876,-0.88,0.49,1.07
4.878,-0.88,0.49,1.07
4.88,-0.88,0.49,1.07
4.919,-1.91,0.09,0.32
4.949,-1.91,0.09,0.32
4.952,-1.91,0.09,0.32
4.979,0.59,0.08,1.04
5.003,0.59,0.08,1.04
5.005,0.59,0.08,1.04
5.067,-1.34,1.56,-0.64
5.07,-1.34,1.56,-0.64
5.073,-1.34,1.56,-0.64
5.075,-1.34,1.56,-0.64
5.124,-1.33,1.69,-1.06
5.127,-1.33,1.69,-1.06
5.13,-1.33,1.69,-1.06
5.162,-1.31,4.99,-0.12
5.176,-1.31,4.99,-0.12
5.178,-1.31,4.99,-0.12
5.218,-0.96,5.82,1.27
5.244,-0.96,5.82,1.27
5.247,-0.96,5.82,1.27
5.25,-0.96,5.82,1.27
5.3,-5.48,4.09,-0.11
5.304,-5.48,4.09,-0.11
5.306,-5.48,4.09,-0.11
5.367,3.49,2.35,-1.98
5.374,3.49,2.35,-1.98
5.377,3.49,2.35,-1.98
5.399,-1.93,-4.65,-0.21
5.432,-1.93,-4.65,-0.21
5.436,-1.93,-4.65,-0.21
5.438,-1.93,-4.65,-0.21
5.494,1.21,-2.24,0.53
5.496,1.21,-2.24,0.53
5.498,1.21,-2.24,0.53
5.519,5.4,0.36,0.34
5.56,5.4,0.36,0.34
5.564,5.4,0.36,0.34
5.606,4.63,2.44,0.12
5.609,4.63,2.44,0.12
5.611,4.63,2.44,0.12
5.613,4.63,2.44,0.12
5.64,3.17,3.27,-2.29
5.689,3.17,3.27,-2.29
5.692,3.17,3.27,-2.29
5.7,5.25,-0.24,-0.62
5.717,5.25,-0.24,-0.62
5.719,5.25,-0.24,-0.62
5.759,0.89,-0.02,-0.44
5.78,0.89,-0.02,-0.44
5.783,0.89,-0.02,-0.44
5.785,0.89,-0.02,-0.44
5.822,0.72,0.63,1.64
5.841,0.72,0.63,1.64
5.843,0.72,0.63,1.64
5.889,-2.19,0.71,-4.48
5.896,-2.19,0.71,-4.48
5.899,-2.19,0.71,-4.48
5.94,-7,4.07,6.07
5.959,-7,4.07,6.07
5.964,-7,4.07,6.07
5.966,-7,4.07,6.07
6.013,0.07,1.1,3.44
6.016,0.07,1.1,3.44
6.018,0.07,1.1,3.44
6.061,-3.57,-0.11,0.64
6.077,-3.57,-0.11,0.64
6.08,-3.57,-0.11,0.64
6.119,-1.92,0.79,0.53
6.138,-1.92,0.79,0.53
6.141,-1.92,0.79,0.53
6.144,-1.92,0.79,0.53
6.19,-1.74,0.55,0.29
6.198,-1.74,0.55,0.29
6.2,-1.74,0.55,0.29
6.242,-2.89,0.36,0.04
6.286,-2.89,0.36,0.04
6.295,-2.89,0.36,0.04
6.301,-1.41,-0.04,1.11
6.318,-1.41,-0.04,1.11
6.32,-1.41,-0.04,1.11
6.323,-1.41,-0.04,1.11
6.359,-1.38,-0.37,-0.54
6.389,-1.38,-0.37,-0.54
6.392,-1.38,-0.37,-0.54
6.42,0.13,1.46,0.23
6.455,0.13,1.46,0.23
6.464,0.13,1.46,0.23
6.527,-0.03,1.38,-0.23
6.529,-0.03,1.38,-0.23
6.531,-0.03,1.38,-0.23
6.533,-0.03,1.38,-0.23
6.54,-1.21,4.7,0.57
6.584,-1.21,4.7,0.57
6.593,-1.21,4.7,0.57
6.6,-3.22,5.69,1.47
6.625,-3.22,5.69,1.47
6.628,-3.22,5.69,1.47
6.66,-4.07,0.09,0.16
6.711,-4.07,0.09,0.16
6.714,-4.07,0.09,0.16
6.715,-4.07,0.09,0.16
6.724,-2.18,0.32,2.72
6.738,-2.18,0.32,2.72
6.74,-2.18,0.32,2.72
6.782,0.16,-3.01,0.61
6.851,0.16,-3.01,0.61
6.855,0.16,-3.01,0.61
6.859,1.9,-2.04,0.01
6.865,1.9,-2.04,0.01
6.867,1.9,-2.04,0.01
6.869,1.9,-2.04,0.01
6.91,4.25,0.78,-1.97
6.919,4.25,0.78,-1.97
6.921,4.25,0.78,-1.97
6.973,2.8,3.89,-1.2
7.013,2.8,3.89,-1.2
7.017,2.8,3.89,-1.2
7.021,6.74,0.95,-1.36
7.04,6.74,0.95,-1.36
7.043,6.74,0.95,-1.36
7.045,6.74,0.95,-1.36
7.081,5.46,-1.41,-0.15
7.139,5.46,-1.41,-0.15
7.145,5.46,-1.41,-0.15
7.147,-6.02,9.09,16.49
7.168,-6.02,9.09,16.49
7.175,-6.02,9.09,16.49
7.253,4.63,2.48,4.98
7.256,4.63,2.48,4.98
7.258,4.63,2.48,4.98
7.263,4.63,2.48,4.98
7.265,-4.85,1.09,-0.11
7.298,-4.85,1.09,-0.11
7.3,-4.85,1.09,-0.11
7.382,-1.18,2.18,1.74
7.385,-1.18,2.18,1.74
7.388,-1.18,2.18,1.74
7.39,-1.92,0.91,0.88
7.421,-1.92,0.91,0.88
7.432,-1.92,0.91,0.88
7.434,-1.92,0.91,0.88
7.487,-2.33,0.87,0.71
7.49,-2.33,0.87,0.71
7.493,-2.33,0.87,0.71
7.524,-0.1,0.64,1.88
7.527,-0.1,0.64,1.88
7.529,-0.1,0.64,1.88
7.606,-2.16,0.25,-0.15
7.609,-2.16,0.25,-0.15
7.613,-2.16,0.25,-0.15
7.616,-2.16,0.25,-0.15
7.641,-0.29,1.09,0.32
7.646,-0.29,1.09,0.32
7.648,-0.29,1.09,0.32
7.719,-1.12,0.96,-0.35
7.722,-1.12,0.96,-0.35
7.724,-1.12,0.96,-0.35
7.773,-0.79,2.12,1.44
7.784,-0.79,2.12,1.44
7.786,-0.79,2.12,1.44
7.789,-0.79,2.12,1.44
7.816,-1.55,4.68,1.62
7.819,-1.55,4.68,1.62
7.821,-1.55,4.68,1.62
7.894,-2.87,5.13,0.16
7.903,-2.87,5.13,0.16
7.905,-2.87,5.13,0.16
7.943,-4.08,0.29,-0.92
7.946,-4.08,0.29,-0.92
7.948,-4.08,0.29,-0.92
7.951,-4.08,0.29,-0.92
7.981,-5.71,-2.76,1.04
8.04,-5.71,-2.76,1.04
8.043,-5.71,-2.76,1.04
8.045,-1.51,-2.35,0.88
8.06,-1.51,-2.35,0.88
8.062,-1.51,-2.35,0.88
8.103,3.08,-0.87,0.5
8.12,3.08,-0.87,0.5
8.122,3.08,-0.87,0.5
8.124,3.08,-0.87,0.5
8.162,4.8,1.51,0.26
8.19,4.8,1.51,0.26
8.193,4.8,1.51,0.26
8.248,4.18,5.23,-1.78
8.25,4.18,5.23,-1.78
8.252,4.18,5.23,-1.78
8.283,5.68,2.16,-0.16
8.302,5.68,2.16,-0.16
8.306,5.68,2.16,-0.16
8.309,5.68,2.16,-0.16
8.35,1.75,-0.72,-0.73
8.363,1.75,-0.72,-0.73
8.365,1.75,-0.72,-0.73
8.401,-13.69,10.18,19.5
8.42,-13.69,10.18,19.5
8.424,-13.69,10.18,19.5
8.472,7.13,2.54,6.43
8.481,7.13,2.54,6.43
8.483,7.13,2.54,6.43
8.485,7.13,2.54,6.43
8.542,-5.78,1.53,-0.25
8.545,-5.78,1.53,-0.25
8.546,-5.78,1.53,-0.25
8.585,-2.2,1.74,0.64
8.6,-2.2,1.74,0.64
8.602,-2.2,1.74,0.64
8.644,-1.92,0.46,1.19
8.683,-1.92,0.46,1.19
8.686,-1.92,0.46,1.19
8.687,-1.92,0.46,1.19
8.705,-2.08,0.79,0.63
8.723,-2.08,0.79,0.63
8.726,-2.08,0.79,0.63
8.773,-0.24,0.66,1.26
8.779,-0.24,0.66,1.26
8.782,-0.24,0.66,1.26
8.823,-2.18,0.46,0.02
8.853,-2.18,0.46,0.02
8.859,-2.18,0.46,0.02
8.862,-2.18,0.46,0.02
8.895,-1.15,-0.17,0.39
8.902,-1.15,-0.17,0.39
8.904,-1.15,-0.17,0.39
8.942,-1.6,0.62,-0.12
8.977,-1.6,0.62,-0.12
8.979,-1.6,0.62,-0.12
9.002,-0.66,0.6,-0.01
9.023,-0.66,0.6,-0.01
9.026,-0.66,0.6,-0.01
9.027,-0.66,0.6,-0.01
9.079,-0.42,1.92,0.48
9.082,-0.42,1.92,0.48
9.084,-0.42,1.92,0.48
9.154,-2.67,4.11,0.85
9.157,-2.67,4.11,0.85
9.159,-2.67,4.11,0.85
9.182,-3.01,4.72,-0.12
9.204,-3.01,4.72,-0.12
9.208,-3.01,4.72,-0.12
9.21,-3.01,4.72,-0.12
9.257,-2.71,-0.72,-1
9.261,-2.71,-0.72,-1
9.264,-2.71,-0.72,-1
9.312,-6.47,-2.54,1.29
9.348,-6.47,-2.54,1.29
9.351,-6.47,-2.54,1.29
9.362,-1.32,-2.92,0.71
9.393,-1.32,-2.92,0.71
9.396,-1.32,-2.92,0.71
9.398,-1.32,-2.92,0.71
9.431,0.48,-1.48,0.8
9.444,0.48,-1.48,0.8
9.447,0.48,-1.48,0.8
9.49,5,3.07,0.34
9.499,5,3.07,0.34
9.501,5,3.07,0.34
9.543,4.69,1.53,-1.94
9.582,4.69,1.53,-1.94
9.584,4.69,1.53,-1.94
9.586,4.69,1.53,-1.94
9.625,5.44,3.13,-0.34
9.628,5.44,3.13,-0.34
9.629,5.44,3.13,-0.34
9.689,6.27,-2.83,0.18
9.696,6.27,-2.83,0.18
9.699,6.27,-2.83,0.18
9.743,-0.71,0.4,-0.45
9.746,-0.71,0.4,-0.45
9.747,-0.71,0.4,-0.45
9.749,-0.71,0.4,-0.45
9.791,3.05,-1.43,-6.34
9.8,3.05,-1.43,-6.34
9.803,3.05,-1.43,-6.34
9.843,-7.96,1.6,-5.61
9.893,-7.96,1.6,-5.61
9.9,-7.96,1.6,-5.61
9.906,0.08,2.68,3.25
9.95,0.08,2.68,3.25
9.952,0.08,2.68,3.25
9.954,0.08,2.68,3.25
9.965,-1.75,1.04,0.69
9.993,-1.75,1.04,0.69
9.997,-1.75,1.04,0.69
10.045,-4.09,0.85,0.36
10.047,-4.09,0.85,0.36
10.049,-4.09,0.85,0.36
10.093,-1.02,0.56,0.66
10.101,-1.02,0.56,0.66
10.103,-1.02,0.56,0.66
10.104,-1.02,0.56,0.66
10.167,-2.44,0.52,0.11
10.169,-2.44,0.52,0.11
10.171,-2.44,0.52,0.11
10.208,-2.03,-0.11,0.35
10.221,-2.03,-0.11,0.35
10.231,-2.03,-0.11,0.35
10.276,-0.08,0.78,1.15
10.281,-0.08,0.78,1.15
10.283,-0.08,0.78,1.15
10.285,-0.08,0.78,1.15
10.323,-0.76,0.71,-0.35
10.345,-0.76,0.71,-0.35
10.347,-0.76,0.71,-0.35
10.398,-1.04,3.27,-1.3
10.403,-1.04,3.27,-1.3
10.405,-1.04,3.27,-1.3
10.47,-2.19,4.71,1.07
10.474,-2.19,4.71,1.07
10.477,-2.19,4.71,1.07
10.479,-2.19,4.71,1.07
10.512,-1.76,4.21,0.72
10.521,-1.76,4.21,0.72
10.523,-1.76,4.21,0.72
10.601,-5.68,0.22,-1.55
10.606,-5.68,0.22,-1.55
10.607,-5.68,0.22,-1.55
10.624,-2.44,0.23,2.14
10.652,-2.44,0.23,2.14
10.656,-2.44,0.23,2.14
10.659,-2.44,0.23,2.14
10.732,1.02,-2.51,-0.49
10.735,1.02,-2.51,-0.49
10.737,1.02,-2.51,-0.49
10.772,1.34,-1.06,-0.12
10.774,1.34,-1.06,-0.12
10.777,1.34,-1.06,-0.12
10.818,2.98,1.03,0.67
10.822,2.98,1.03,0.67
10.824,2.98,1.03,0.67
10.827,2.98,1.03,0.67
10.911,3.29,3.67,-1.44
10.914,3.29,3.67,-1.44
10.915,3.29,3.67,-1.44
10.926,3.78,1.87,-1.45
10.951,3.78,1.87,-1.45
10.954,3.78,1.87,-1.45
11.01,2.27,-0.09,-0.38
11.016,2.27,-0.09,-0.38
11.018,2.27,-0.09,-0.38
11.02,2.27,-0.09,-0.38
11.089,-6.52,8.12,8.21
11.092,-6.52,8.12,8.21
11.095,-6.52,8.12,8.21
11.106,2.91,0.81,8.91
11.145,2.91,0.81,8.91
11.148,2.91,0.81,8.91
11.2,-6.32,4.41,0.21
11.203,-6.32,4.41,0.21
11.206,-6.32,4.41,0.21
11.207,-6.32,4.41,0.21
11.224,-2.66,1.2,1.4
11.252,-2.66,1.2,1.4
11.254,-2.66,1.2,1.4
11.301,-0.93,0.67,1.55
11.304,-0.93,0.67,1.55
11.305,-0.93,0.67,1.55
11.352,-2.28,1.04,-0.26
11.362,-2.28,1.04,-0.26
11.364,-2.28,1.04,-0.26
11.366,-2.28,1.04,-0.26
11.422,-2.82,0.11,0.16
11.425,-2.82,0.11,0.16
11.427,-2.82,0.11,0.16
11.465,-1.84,0.66,0.43
11.53,-1.84,0.66,0.43
11.534,-1.84,0.66,0.43
11.536,-0.73,0.51,1.27
11.543,-0.73,0.51,1.27
11.545,-0.73,0.51,1.27
11.547,-0.73,0.51,1.27
11.653,-0.91,0.61,0.29
11.656,-0.91,0.61,0.29
11.659,-0.91,0.61,0.29
11.661,-1.44,0.44,-0.35
11.664,-1.44,0.44,-0.35
11.666,-1.44,0.44,-0.35
11.715,0.28,1.15,0.19
11.723,0.28,1.15,0.19
11.725,0.28,1.15,0.19
11.726,0.28,1.15,0.19
11.777,-1.2,2.01,-0.18
11.784,-1.2,2.01,-0.18
11.786,-1.2,2.01,-0.18
11.865,-2.47,4.77,-0.01
11.868,-2.47,4.77,-0.01
11.87,-2.47,4.77,-0.01
11.9,-3.84,6.41,0.76
11.904,-3.84,6.41,0.76
11.905,-3.84,6.41,0.76
11.907,-3.84,6.41,0.76
11.953,-5.73,0.41,-0.37
11.964,-5.73,0.41,-0.37
11.966,-5.73,0.41,-0.37
12.068,1.02,0.33,2.14
12.072,1.02,0.33,2.14
12.074,1.02,0.33,2.14
12.076,-0.32,-2.46,1.15
12.084,-0.32,-2.46,1.15
12.086,-0.32,-2.46,1.15
12.088,-0.32,-2.46,1.15
12.126,2.91,-0.53,0.56
12.153,2.91,-0.53,0.56
12.173,2.91,-0.53,0.56
12.236,3.69,2.67,0.26
12.239,3.69,2.67,0.26
12.242,3.69,2.67,0.26
12.245,6.02,5.57,-0.45
12.264,6.02,5.57,-0.45
12.269,6.02,5.57,-0.45
12.271,6.02,5.57,-0.45
12.308,5.56,-1.55,-1.18
12.367,5.56,-1.55,-1.18
12.37,5.56,-1.55,-1.18
12.372,1.21,1.18,-0.64
12.393,1.21,1.18,-0.64
12.399,1.21,1.18,-0.64
12.431,-6.2,0.65,-2.6
12.444,-6.2,0.65,-2.6
12.447,-6.2,0.65,-2.6
12.448,-6.2,0.65,-2.6
12.485,-3.31,2.32,2.22
12.553,-3.31,2.32,2.22
12.556,-3.31,2.32,2.22
12.558,-0.45,-0.42,2.23
12.563,-0.45,-0.42,2.23
12.564,-0.45,-0.42,2.23
12.605,-5.08,0.85,-0.39
12.646,-5.08,0.85,-0.39
12.648,-5.08,0.85,-0.39
12.65,-5.08,0.85,-0.39
12.749,0.52,0.63,2.01
12.755,0.52,0.63,2.01
12.757,0.52,0.63,2.01
12.759,-3.16,0.71,0.37
12.763,-3.16,0.71,0.37
12.765,-3.16,0.71,0.37
12.786,-0.73,0.48,0.99
12.82,-0.73,0.48,0.99
12.823,-0.73,0.48,0.99
12.825,-0.73,0.48,0.99
12.877,-2.22,0.23,0.45
12.881,-2.22,0.23,0.45
12.884,-2.22,0.23,0.45
12.911,-0.96,0.22,1.3
12.983,-0.96,0.22,1.3
12.987,-0.96,0.22,1.3
12.99,0.34,0.52,0.39
12.992,0.34,0.52,0.39
12.994,0.34,0.52,0.39
12.997,0.34,0.52,0.39
13.058,-0.15,1.36,-0.29
13.062,-0.15,1.36,-0.29
13.065,-0.15,1.36,-0.29
13.104,-0.35,1.68,0.05
13.106,-0.35,1.68,0.05
13.108,-0.35,1.68,0.05
13.156,-2.08,2.68,0.64
13.164,-2.08,2.68,0.64
13.166,-2.08,2.68,0.64
13.167,-2.08,2.68,0.64
13.263,-2.47,4.81,1.55
13.266,-2.47,4.81,1.55
13.268,-2.47,4.81,1.55
13.271,-5.14,2.33,-2.16
13.365,-5.14,2.33,-2.16
13.369,-5.14,2.33,-2.16
13.373,2.77,-0.06,-2.29
13.378,2.77,-0.06,-2.29
13.38,2.77,-0.06,-2.29
13.382,2.77,-0.06,-2.29
13.389,-5.02,-5.39,-0.16
13.405,-5.02,-5.39,-0.16
13.406,-5.02,-5.39,-0.16
13.492,0.57,-3.26,-0.75
13.494,0.57,-3.26,-0.75
13.499,0.57,-3.26,-0.75
13.506,3.06,-1.58,-1.02
13.552,3.06,-1.58,-1.02
13.562,3.06,-1.58,-1.02
13.564,3.06,-1.58,-1.02
13.566,3.56,3.72,-0.84
13.592,3.56,3.72,-0.84
13.594,3.56,3.72,-0.84
13.661,5.07,2.82,-0.88
13.664,5.07,2.82,-0.88
13.666,5.07,2.82,-0.88
13.697,5.61,-1.91,-0.05
13.704,5.61,-1.91,-0.05
13.707,5.61,-1.91,-0.05
13.709,5.61,-1.91,-0.05
13.769,1.04,-0.12,-1.18
13.773,1.04,-0.12,-1.18
13.779,1.04,-0.12,-1.18
13.807,-14.49,4.85,-2.36
13.893,-14.49,4.85,-2.36
13.901,-14.49,4.85,-2.36
13.903,2.37,4.46,2.24
13.905,2.37,4.46,2.24
13.908,2.37,4.46,2.24
13.917,2.37,4.46,2.24
13.953,-3.87,0.1,-0.74
13.956,-3.87,0.1,-0.74
13.961,-3.87,0.1,-0.74
13.992,-2.83,0.44,0.44
14.004,-2.83,0.44,0.44
14.006,-2.83,0.44,0.44
14.063,-1.07,0.26,1.31
14.066,-1.07,0.26,1.31
14.067,-1.07,0.26,1.31
14.069,-1.07,0.26,1.31
14.11,-3.07,0.43,0.06
14.129,-3.07,0.43,0.06
14.132,-3.07,0.43,0.06
14.167,-0.85,0.35,0.52
14.237,-0.85,0.35,0.52
14.24,-0.85,0.35,0.52
14.245,-2.06,0.3,-0.01
14.246,-2.06,0.3,-0.01
14.248,-2.06,0.3,-0.01
14.25,-2.06,0.3,-0.01
14.287,-1.35,0.34,0.39
14.379,-1.35,0.34,0.39
14.382,-1.35,0.34,0.39
14.384,-0.69,0.39,0.3
14.386,-0.69,0.39,0.3
14.388,-0.69,0.39,0.3
14.407,-0.62,0.81,-0.01
14.44,-0.62,0.81,-0.01
14.447,-0.62,0.81,-0.01
14.448,-0.62,0.81,-0.01
14.506,-0.86,3.88,-0.87
14.508,-0.86,3.88,-0.87
14.51,-0.86,3.88,-0.87
14.551,-1.45,3.92,0.81
14.554,-1.45,3.92,0.81
